wav_file,start_time_s,end_time_s
2024-09-30_12-45-41_0000603,1.1144533333333333,1.40032
2024-09-30_12-45-41_0000603,1.4429866666666666,1.5965866666666666
2024-09-30_12-45-41_0000603,1.63072,1.69472
2024-09-30_12-46-06_0000607,1.04192,1.22112
2024-09-30_12-46-09_0000608,1.0205866666666668,1.0760533333333333
2024-09-30_12-46-09_0000608,1.6349866666666666,1.82272
2024-09-30_12-46-09_0000608,1.83552,2.0872533333333334
2024-09-30_12-46-09_0000608,2.12992,2.29632
2024-09-30_12-46-09_0000608,2.33472,2.4669866666666667
2024-09-30_12-46-09_0000608,2.47552,2.6760533333333334
2024-09-30_12-46-09_0000608,2.6845866666666667,2.92352
2024-09-30_12-46-09_0000608,2.96192,3.170986666666667
2024-09-30_12-46-09_0000608,3.226453333333333,3.6104533333333335
2024-09-30_12-46-09_0000608,3.618986666666667,3.84512
2024-09-30_12-46-09_0000608,3.9389866666666666,3.99872
2024-09-30_12-46-29_0000611,1.00352,1.1101866666666667
2024-09-30_12-46-29_0000611,1.1229866666666666,1.23392
2024-09-30_12-46-29_0000611,1.24672,1.7032533333333333
2024-09-30_12-46-29_0000611,1.7373866666666666,2.2152533333333335
2024-09-30_12-46-29_0000611,2.2536533333333333,2.4072533333333332
2024-09-30_12-46-29_0000611,2.4584533333333334,2.55232
2024-09-30_12-48-51_0000612,0.9992533333333333,1.0589866666666667
2024-09-30_12-48-51_0000612,1.0888533333333332,1.2893866666666667
2024-09-30_12-48-51_0000612,1.3192533333333334,1.5709866666666668
2024-09-30_12-48-51_0000612,1.6349866666666666,1.75872
2024-09-30_12-48-51_0000612,1.79712,1.86112
2024-09-30_12-48-54_0000613,1.0120533333333332,1.13152
2024-09-30_12-48-54_0000613,1.1656533333333334,1.28512
2024-09-30_12-48-54_0000613,1.3021866666666666,1.5197866666666666
2024-09-30_12-48-54_0000613,1.5368533333333334,1.78432
2024-09-30_12-48-54_0000613,1.83552,2.0445866666666666
2024-09-30_12-48-54_0000613,2.65472,2.89792
2024-09-30_12-48-54_0000613,2.9149866666666666,3.02592
2024-09-30_12-48-54_0000613,3.05152,3.2733866666666667
2024-09-30_12-48-54_0000613,3.3160533333333335,3.5080533333333332
2024-09-30_12-48-54_0000613,3.5805866666666666,3.72992
2024-09-30_12-48-59_0000614,1.0205866666666668,1.0973866666666667
2024-09-30_12-48-59_0000614,1.1485866666666666,1.2253866666666666
2024-09-30_12-48-59_0000614,1.2765866666666668,1.3533866666666667
2024-09-30_12-48-59_0000614,1.4045866666666667,1.4813866666666666
2024-09-30_12-48-59_0000614,1.5325866666666668,1.6093866666666667
2024-09-30_12-48-59_0000614,1.6605866666666667,1.7373866666666666
2024-09-30_12-48-59_0000614,1.7885866666666668,1.8653866666666667
2024-09-30_12-48-59_0000614,1.9165866666666667,1.9933866666666666
2024-09-30_12-49-06_0000616,1.0333866666666667,1.16992
2024-09-30_12-49-06_0000616,1.19552,1.29792
2024-09-30_12-49-06_0000616,1.32352,1.42592
2024-09-30_12-49-06_0000616,2.1512533333333335,2.3560533333333336
2024-09-30_12-49-06_0000616,2.3816533333333334,2.5480533333333333
2024-09-30_12-49-06_0000616,2.5864533333333335,2.7485866666666667
2024-09-30_12-49-06_0000616,2.799786666666667,2.8637866666666665
2024-09-30_12-50-14_0000620,0.9693866666666666,1.0504533333333332
2024-09-30_12-50-14_0000620,1.0845866666666666,1.18272
2024-09-30_12-50-14_0000620,1.2125866666666667,1.31072
2024-09-30_12-50-14_0000620,1.3405866666666666,1.43872
2024-09-30_12-50-14_0000620,1.4685866666666667,1.56672
2024-09-30_12-50-14_0000620,1.5965866666666666,1.69472
2024-09-30_12-50-14_0000620,1.7245866666666667,1.82272
2024-09-30_12-50-14_0000620,1.8525866666666666,1.9421866666666667
2024-09-30_12-50-14_0000620,1.9592533333333333,2.21952
2024-09-30_12-50-14_0000620,2.24512,2.4328533333333335
2024-09-30_12-50-14_0000620,2.4541866666666667,2.6717866666666668
2024-09-30_12-50-14_0000620,2.6888533333333333,2.89792
2024-09-30_12-50-14_0000620,2.94912,3.094186666666667
2024-09-30_12-50-14_0000620,3.1112533333333334,3.367253333333333
2024-09-30_12-50-14_0000620,3.4141866666666667,3.6360533333333334
2024-09-30_12-50-14_0000620,3.6488533333333333,4.148053333333333
2024-09-30_12-50-14_0000620,4.194986666666667,4.352853333333333
2024-09-30_12-50-14_0000620,4.3997866666666665,4.655786666666667
2024-09-30_12-50-14_0000620,4.67712,4.822186666666667
2024-09-30_12-50-14_0000620,4.877653333333333,4.967253333333334
2024-09-30_12-50-14_0000620,5.001386666666667,5.154986666666667
2024-09-30_12-50-37_0000621,0.9736533333333334,1.1229866666666666
2024-09-30_12-50-37_0000621,1.1656533333333334,1.2509866666666667
2024-09-30_12-50-37_0000621,1.2936533333333333,1.3789866666666666
2024-09-30_12-50-37_0000621,1.4216533333333334,1.5069866666666667
2024-09-30_12-50-37_0000621,1.5496533333333333,1.6349866666666666
2024-09-30_12-50-37_0000621,1.6776533333333334,1.7629866666666667
2024-09-30_12-50-37_0000621,1.8056533333333333,1.8909866666666666
2024-09-30_12-50-37_0000621,1.9293866666666666,2.07872
2024-09-30_12-50-37_0000621,2.0957866666666667,2.30912
2024-09-30_12-50-37_0000621,2.36032,2.5693866666666665
2024-09-30_12-50-37_0000621,2.61632,2.868053333333333
2024-09-30_12-50-37_0000621,2.876586666666667,3.05152
2024-09-30_12-50-52_0000622,1.7416533333333333,1.92512
2024-09-30_12-50-52_0000622,1.9592533333333333,2.1725866666666667
2024-09-30_12-50-52_0000622,2.2280533333333334,2.343253333333333
2024-09-30_12-51-05_0000623,0.9949866666666667,1.46432
2024-09-30_12-51-44_0000626,0.9736533333333334,1.0248533333333334
2024-09-30_12-51-44_0000626,1.0589866666666667,1.18272
2024-09-30_12-51-44_0000626,1.20832,1.31072
2024-09-30_12-51-44_0000626,1.33632,1.43872
2024-09-30_12-51-44_0000626,1.46432,1.5624533333333332
2024-09-30_12-51-44_0000626,1.6008533333333332,1.8141866666666666
2024-09-30_12-51-44_0000626,1.8440533333333333,2.01472
2024-09-30_12-51-44_0000626,2.05312,2.32192
2024-09-30_12-51-44_0000626,2.3816533333333334,2.44992
2024-09-30_12-51-50_0000627,0.8925866666666666,0.93952
2024-09-30_12-51-50_0000627,0.97792,1.2125866666666667
2024-09-30_12-51-55_0000628,1.0077866666666666,1.1101866666666667
2024-09-30_12-51-55_0000628,1.1357866666666667,1.22112
2024-09-30_12-52-08_0000629,0.9821866666666667,1.19552
2024-09-30_12-52-08_0000629,1.2168533333333333,1.4344533333333334
2024-09-30_12-52-08_0000629,1.4984533333333334,1.6136533333333334
2024-09-30_12-52-08_0000629,1.6477866666666667,1.7373866666666666
2024-09-30_12-52-08_0000629,1.77152,2.0573866666666665
2024-09-30_12-52-08_0000629,2.0957866666666667,2.279253333333333
2024-09-30_12-52-08_0000629,2.3261866666666666,2.52672
2024-09-30_12-52-08_0000629,2.56512,2.7400533333333335
2024-09-30_12-52-08_0000629,2.791253333333333,3.0045866666666665
2024-09-30_12-52-08_0000629,3.0429866666666667,3.247786666666667
2024-09-30_12-52-08_0000629,3.311786666666667,3.380053333333333
2024-09-30_12-52-18_0000630,0.8925866666666666,0.9736533333333334
2024-09-30_12-52-18_0000630,1.00352,1.0973866666666667
2024-09-30_12-52-18_0000630,1.13152,1.2040533333333334
2024-09-30_12-52-34_0000631,0.99072,1.86112
2024-09-30_12-52-34_0000631,1.89952,2.1384533333333335
2024-09-30_12-52-34_0000631,2.19392,2.3944533333333333
2024-09-30_12-52-34_0000631,2.44992,2.496853333333333
2024-09-30_12-52-37_0000632,1.0120533333333332,1.0760533333333333
2024-09-30_12-52-37_0000632,1.14432,1.20832
2024-09-30_12-52-37_0000632,1.8440533333333333,1.9208533333333333
2024-09-30_12-52-37_0000632,1.9592533333333333,2.0232533333333333
2024-09-30_12-52-37_0000632,2.070186666666667,2.18112
2024-09-30_12-52-41_0000633,1.01632,1.3064533333333332
2024-09-30_12-52-47_0000634,0.91392,0.95232
2024-09-30_12-52-47_0000634,1.0077866666666666,1.37472
2024-09-30_12-52-48_0000635,0.9949866666666667,1.1144533333333333
2024-09-30_12-52-48_0000635,1.1528533333333333,1.2509866666666667
2024-09-30_12-52-48_0000635,1.2808533333333334,1.4301866666666667
2024-09-30_12-52-48_0000635,1.45152,1.5880533333333333
2024-09-30_12-52-48_0000635,1.65632,1.7032533333333333
2024-09-30_12-53-29_0000636,0.9309866666666666,0.97792
2024-09-30_12-53-29_0000636,1.0205866666666668,1.22112
2024-09-30_12-53-33_0000637,1.01632,1.1741866666666667
2024-09-30_12-53-33_0000637,1.1869866666666666,1.3021866666666666
2024-09-30_12-53-33_0000637,1.3149866666666667,1.4301866666666667
2024-09-30_12-53-33_0000637,1.4429866666666666,1.5581866666666666
2024-09-30_12-53-33_0000637,1.5709866666666668,1.6861866666666667
2024-09-30_12-53-33_0000637,1.6989866666666666,1.8141866666666666
2024-09-30_12-53-33_0000637,1.8269866666666668,1.9421866666666667
2024-09-30_12-53-33_0000637,1.9549866666666667,2.048853333333333
2024-09-30_12-53-36_0000638,1.0248533333333334,1.0888533333333332
2024-09-30_12-53-36_0000638,1.1272533333333334,1.2168533333333333
2024-09-30_12-54-16_0000643,1.0077866666666666,1.0717866666666667
2024-09-30_12-54-16_0000643,1.1101866666666667,1.2125866666666667
2024-09-30_12-54-16_0000643,1.2381866666666668,1.3405866666666666
2024-09-30_12-54-16_0000643,1.3661866666666667,1.42592
2024-09-30_12-54-16_0000643,1.4600533333333334,1.5368533333333334
2024-09-30_12-54-16_0000643,1.5752533333333334,1.64352
2024-09-30_12-54-28_0000644,1.0205866666666668,1.1101866666666667
2024-09-30_12-54-28_0000644,1.1272533333333334,1.2381866666666668
2024-09-30_12-54-28_0000644,1.2552533333333333,1.3661866666666667
2024-09-30_12-54-28_0000644,1.3832533333333332,1.6008533333333332
2024-09-30_12-54-28_0000644,1.6392533333333332,1.86112
2024-09-30_12-54-28_0000644,1.8909866666666666,2.09152
2024-09-30_12-54-28_0000644,2.1341866666666665,2.223786666666667
2024-09-30_12-54-28_0000644,2.27072,2.3261866666666666
2024-09-30_12-55-02_0000646,0.9821866666666667,1.16992
2024-09-30_12-55-02_0000646,1.1912533333333333,1.29792
2024-09-30_12-55-02_0000646,1.3192533333333334,1.42592
2024-09-30_12-55-02_0000646,1.43872,1.7245866666666667
2024-09-30_12-55-02_0000646,1.77152,1.8824533333333333
2024-09-30_12-55-02_0000646,2.37312,2.50112
2024-09-30_12-55-02_0000646,2.53952,2.7613866666666667
2024-09-30_12-55-08_0000647,0.9053866666666667,0.9821866666666667
2024-09-30_12-55-08_0000647,1.01632,1.2253866666666666
2024-09-30_12-55-08_0000647,1.25952,1.5325866666666668
2024-09-30_12-55-08_0000647,1.59232,1.66912
2024-09-30_12-55-08_0000647,1.7288533333333334,1.7800533333333333
2024-09-30_12-55-38_0000648,0.9992533333333333,1.0845866666666666
2024-09-30_12-55-38_0000648,1.1357866666666667,1.2296533333333333
2024-09-30_12-55-38_0000648,1.2637866666666666,1.3576533333333334
2024-09-30_12-55-38_0000648,1.3917866666666667,1.4856533333333333
2024-09-30_12-55-38_0000648,1.5197866666666666,1.6136533333333334
2024-09-30_12-55-38_0000648,1.6477866666666667,1.7416533333333333
2024-09-30_12-55-38_0000648,1.7757866666666666,1.86112
2024-09-30_12-55-52_0000649,0.9352533333333334,1.0504533333333332
2024-09-30_12-55-52_0000649,1.08032,1.9805866666666667
2024-09-30_12-55-52_0000649,1.9933866666666666,2.0829866666666668
2024-09-30_12-55-52_0000649,2.1128533333333333,2.3389866666666665
2024-09-30_12-55-52_0000649,2.38592,2.4541866666666667
2024-09-30_12-56-44_0000652,1.0248533333333334,1.0845866666666666
2024-09-30_12-56-44_0000652,1.24672,1.4856533333333333
2024-09-30_12-56-44_0000652,2.1725866666666667,2.4029866666666666
2024-09-30_12-56-44_0000652,2.4541866666666667,2.6333866666666665
2024-09-30_12-56-44_0000652,2.64192,3.072853333333333
2024-09-30_12-56-44_0000652,3.1112533333333334,3.39712
2024-09-30_12-56-44_0000652,3.4141866666666667,3.6232533333333334
2024-09-30_12-56-44_0000652,4.8349866666666665,4.911786666666667
2024-09-30_12-56-44_0000652,4.92032,5.08672
2024-09-30_12-57-17_0000655,0.8712533333333333,0.92672
2024-09-30_12-57-17_0000655,2.048853333333333,2.2408533333333334
2024-09-30_12-57-17_0000655,2.3261866666666666,2.4157866666666665
2024-09-30_12-57-38_0000658,1.7501866666666666,1.9976533333333333
2024-09-30_12-57-38_0000658,2.0445866666666666,2.11712
2024-09-30_12-57-38_0000658,2.15552,2.223786666666667
2024-09-30_12-58-35_0000666,0.7773866666666667,0.8328533333333333
2024-09-30_12-58-35_0000666,1.0077866666666666,1.08032
2024-09-30_12-58-35_0000666,1.1101866666666667,1.2168533333333333
2024-09-30_12-58-35_0000666,1.2381866666666668,1.3448533333333332
2024-09-30_12-58-35_0000666,1.3661866666666667,1.4728533333333333
2024-09-30_12-58-35_0000666,1.4941866666666668,1.70752
2024-09-30_12-58-35_0000666,1.74592,1.9037866666666667
2024-09-30_12-58-35_0000666,1.93792,2.01472
2024-09-30_12-58-35_0000666,2.0360533333333333,2.1512533333333335
2024-09-30_12-58-35_0000666,2.16832,2.4072533333333332
2024-09-30_12-58-35_0000666,2.47552,2.6205866666666666
2024-09-30_12-58-35_0000666,3.0813866666666665,3.17952
2024-09-30_12-58-35_0000666,3.2349866666666665,3.2861866666666666
2024-09-30_12-58-35_0000666,3.8877866666666665,4.002986666666667
2024-09-30_12-58-35_0000666,4.0285866666666665,4.22912
2024-09-30_12-58-35_0000666,4.288853333333333,4.34432
2024-09-30_12-58-50_0000668,1.95072,2.1341866666666665
2024-09-30_12-58-50_0000668,2.1853866666666666,2.41152
2024-09-30_12-58-50_0000668,2.96192,3.06432
2024-09-30_12-58-50_0000668,3.0984533333333335,3.32032
2024-09-30_12-58-50_0000668,3.3629866666666666,3.520853333333333
2024-09-30_12-59-38_0000675,1.01632,1.1357866666666667
2024-09-30_12-59-38_0000675,1.1741866666666667,1.2637866666666666
2024-09-30_12-59-38_0000675,1.3021866666666666,1.3917866666666667
2024-09-30_12-59-38_0000675,1.4301866666666667,1.5197866666666666
2024-09-30_12-59-38_0000675,1.5581866666666666,1.6477866666666667
2024-09-30_12-59-38_0000675,1.7032533333333333,1.7544533333333334
2024-09-30_12-59-38_0000675,1.8397866666666667,1.9037866666666667
2024-09-30_12-59-48_0000676,0.99072,1.1400533333333334
2024-09-30_12-59-48_0000676,1.1997866666666666,1.2680533333333333
2024-09-30_12-59-48_0000676,1.3277866666666667,1.3960533333333334
2024-09-30_12-59-48_0000676,1.4557866666666666,1.5240533333333333
2024-09-30_12-59-56_0000677,0.9736533333333334,1.5752533333333334
2024-09-30_12-59-56_0000677,2.4712533333333333,2.5565866666666666
2024-09-30_12-59-56_0000677,2.5864533333333335,2.6888533333333333
2024-09-30_12-59-56_0000677,2.714453333333333,2.91072
2024-09-30_12-59-56_0000677,2.98752,3.0344533333333334
2024-09-30_13-00-00_0000678,0.8968533333333333,0.9693866666666666
2024-09-30_13-00-00_0000678,0.9949866666666667,1.2296533333333333
2024-09-30_13-00-30_0000681,1.28512,1.56672
2024-09-30_13-00-30_0000681,1.59232,1.6989866666666666
2024-09-30_13-00-30_0000681,1.7245866666666667,1.8696533333333334
2024-09-30_13-00-30_0000681,1.88672,2.09152
2024-09-30_13-00-30_0000681,2.1128533333333333,2.32192
2024-09-30_13-00-30_0000681,2.36032,2.5096533333333335
2024-09-30_13-00-30_0000681,2.5309866666666667,2.722986666666667
2024-09-30_13-00-30_0000681,2.735786666666667,2.78272
2024-09-30_13-00-30_0000681,2.84672,2.9832533333333333
2024-09-30_13-01-18_0000689,0.9949866666666667,1.09312
2024-09-30_13-01-18_0000689,1.1229866666666666,1.22112
2024-09-30_13-01-18_0000689,1.2509866666666667,1.34912
2024-09-30_13-01-18_0000689,1.3789866666666666,1.4216533333333334
2024-09-30_13-01-18_0000689,1.43872,1.51552
2024-09-30_13-01-21_0000690,0.9949866666666667,1.06752
2024-09-30_13-01-21_0000690,1.10592,1.2125866666666667
2024-09-30_13-01-21_0000690,1.23392,1.3405866666666666
2024-09-30_13-01-21_0000690,1.36192,1.3917866666666667
2024-09-30_13-01-21_0000690,1.4557866666666666,1.5197866666666666
2024-09-30_13-01-26_0000691,0.9992533333333333,1.0717866666666667
2024-09-30_13-01-26_0000691,1.0845866666666666,1.1784533333333334
2024-09-30_13-01-26_0000691,1.2125866666666667,1.3064533333333332
2024-09-30_13-01-26_0000691,1.3448533333333332,1.46432
2024-09-30_13-01-26_0000691,1.4984533333333334,1.72032
2024-09-30_13-01-26_0000691,1.75872,1.9592533333333333
2024-09-30_13-01-26_0000691,2.006186666666667,2.1853866666666666
2024-09-30_13-01-26_0000691,2.23232,2.4157866666666665
2024-09-30_13-01-26_0000691,2.4541866666666667,2.6760533333333334
2024-09-30_13-01-26_0000691,2.722986666666667,2.97472
2024-09-30_13-01-26_0000691,3.0557866666666667,3.106986666666667
2024-09-30_13-02-05_0000693,1.02912,1.0760533333333333
2024-09-30_13-02-05_0000693,1.1400533333333334,1.2253866666666666
2024-09-30_13-02-05_0000693,1.2552533333333333,1.4813866666666666
2024-09-30_13-02-05_0000693,1.52832,1.75872
2024-09-30_13-02-05_0000693,1.8184533333333333,2.0104533333333334
2024-09-30_13-02-05_0000693,2.04032,2.27072
2024-09-30_13-02-05_0000693,2.3133866666666667,2.3816533333333334
2024-09-30_13-02-05_0000693,2.42432,2.4712533333333333
2024-09-30_13-02-11_0000694,0.96512,1.0888533333333332
2024-09-30_13-02-11_0000694,1.1272533333333334,1.3960533333333334
2024-09-30_13-02-11_0000694,1.4813866666666666,1.55392
2024-09-30_13-02-11_0000694,1.6221866666666667,1.65632
2024-09-30_13-02-23_0000695,1.0205866666666668,1.16992
2024-09-30_13-02-23_0000695,1.1784533333333334,1.29792
2024-09-30_13-02-23_0000695,1.3064533333333332,1.3960533333333334
2024-09-30_13-02-23_0000695,1.46432,1.5112533333333333
2024-09-30_13-03-03_0000699,1.00352,1.1016533333333334
2024-09-30_13-03-03_0000699,1.1741866666666667,1.2296533333333333
2024-09-30_13-03-03_0000699,1.41312,1.4856533333333333
2024-09-30_13-03-03_0000699,1.70752,1.7800533333333333
2024-09-30_13-03-14_0000702,0.9437866666666667,0.9864533333333333
2024-09-30_13-03-23_0000705,2.04032,2.12992
2024-09-30_13-03-23_0000705,2.3261866666666666,2.3944533333333333
2024-09-30_13-03-43_0000711,3.162453333333333,3.2136533333333333
2024-09-30_13-03-56_0000715,2.24512,2.28352
2024-09-30_13-04-01_0000716,1.0248533333333334,1.1101866666666667
2024-09-30_13-04-01_0000716,1.1912533333333333,1.2381866666666668
2024-09-30_13-04-01_0000716,1.3192533333333334,1.3661866666666667
2024-09-30_13-04-01_0000716,1.4472533333333333,1.4941866666666668
2024-09-30_13-04-01_0000716,1.5752533333333334,1.6221866666666667
2024-09-30_13-04-01_0000716,1.7032533333333333,1.7501866666666666
2024-09-30_13-04-01_0000716,1.8312533333333334,1.8781866666666667
2024-09-30_13-04-01_0000716,1.9592533333333333,2.006186666666667
2024-09-30_13-04-01_0000716,2.0872533333333334,2.1213866666666665
2024-09-30_13-04-31_0000717,1.52832,1.60512
2024-09-30_13-04-43_0000719,0.87552,0.9437866666666667
2024-09-30_13-04-43_0000719,0.99072,1.1101866666666667
2024-09-30_13-04-43_0000719,1.1357866666666667,1.25952
2024-09-30_13-04-43_0000719,1.28512,1.43872
2024-09-30_13-04-43_0000719,1.46432,1.6264533333333333
2024-09-30_13-04-43_0000719,1.6477866666666667,1.82272
2024-09-30_13-04-43_0000719,1.8397866666666667,1.92512
2024-09-30_13-04-43_0000719,1.95072,2.070186666666667
2024-09-30_13-04-43_0000719,2.09152,2.18112
2024-09-30_13-04-43_0000719,2.202453333333333,2.34752
2024-09-30_13-04-43_0000719,2.37312,2.55232
2024-09-30_13-04-43_0000719,2.57792,2.7528533333333334
2024-09-30_13-04-43_0000719,2.812586666666667,2.91072
2024-09-30_13-04-43_0000719,2.9661866666666667,3.030186666666667
2024-09-30_13-04-43_0000719,3.0984533333333335,3.16672
2024-09-30_13-04-43_0000719,3.21792,3.26912
2024-09-30_13-04-43_0000719,3.367253333333333,3.4312533333333333
2024-09-30_13-04-43_0000719,3.49952,3.5592533333333334
2024-09-30_13-04-43_0000719,4.220586666666667,4.250453333333334
2024-09-30_13-04-46_0000720,0.06485333333333333,0.12032
2024-09-30_13-04-46_0000720,0.7816533333333333,0.83712
2024-09-30_13-04-46_0000720,0.9949866666666667,1.0589866666666667
2024-09-30_13-04-46_0000720,1.09312,1.1997866666666666
2024-09-30_13-04-46_0000720,1.22112,1.3277866666666667
2024-09-30_13-04-46_0000720,1.34912,1.4856533333333333
2024-09-30_13-05-57_0000725,1.0077866666666666,1.0632533333333334
2024-09-30_13-05-57_0000725,1.1016533333333334,1.24672
2024-09-30_13-05-57_0000725,1.2765866666666668,1.43872
2024-09-30_13-05-57_0000725,1.46432,1.6477866666666667
2024-09-30_13-05-57_0000725,1.6733866666666666,1.8909866666666666
2024-09-30_13-05-57_0000725,1.93792,2.070186666666667
2024-09-30_13-05-57_0000725,2.146986666666667,2.210986666666667
2024-09-30_13-05-57_0000725,2.2621866666666666,2.3176533333333333
2024-09-30_13-05-57_0000725,2.52672,2.64192
2024-09-30_13-05-57_0000725,2.6973866666666666,2.7869866666666665
2024-09-30_13-06-27_0000728,1.0248533333333334,1.0717866666666667
2024-09-30_13-06-27_0000728,1.1016533333333334,1.2125866666666667
2024-09-30_13-06-27_0000728,1.2296533333333333,1.3405866666666666
2024-09-30_13-06-27_0000728,1.3576533333333334,1.4685866666666667
2024-09-30_13-06-27_0000728,1.4856533333333333,1.5965866666666666
2024-09-30_13-06-27_0000728,1.6136533333333334,1.7245866666666667
2024-09-30_13-06-27_0000728,1.7416533333333333,1.8525866666666666
2024-09-30_13-06-27_0000728,1.8696533333333334,2.00192
2024-09-30_13-06-27_0000728,2.0872533333333334,2.1640533333333334
2024-09-30_13-06-27_0000728,2.2280533333333334,2.279253333333333
2024-09-30_13-06-49_0000732,0.9821866666666667,1.0845866666666666
2024-09-30_13-06-49_0000732,1.1101866666666667,1.24672
2024-09-30_13-06-49_0000732,1.27232,1.4728533333333333
2024-09-30_13-06-49_0000732,1.5069866666666667,1.6520533333333334
2024-09-30_13-06-49_0000732,1.6989866666666666,1.8141866666666666
2024-09-30_13-06-49_0000732,1.8269866666666668,1.8653866666666667
2024-09-30_13-06-49_0000732,1.9165866666666667,2.1128533333333333
2024-09-30_13-06-49_0000732,2.1597866666666667,2.343253333333333
2024-09-30_13-06-49_0000732,2.420053333333333,2.47552
2024-09-30_13-06-52_0000733,0.9352533333333334,1.0248533333333334
2024-09-30_13-06-52_0000733,1.0504533333333332,1.2040533333333334
2024-09-30_13-07-55_0000740,0.9864533333333333,1.0248533333333334
2024-09-30_13-07-55_0000740,1.0632533333333334,1.22112
2024-09-30_13-07-55_0000740,1.24672,1.4472533333333333
2024-09-30_13-07-55_0000740,1.4856533333333333,1.69472
2024-09-30_13-07-55_0000740,1.75872,1.8184533333333333
2024-09-30_13-07-55_0000740,1.8952533333333332,1.9848533333333334
2024-09-30_13-07-55_0000740,2.0317866666666666,2.11712
2024-09-30_13-07-55_0000740,2.1640533333333334,2.2280533333333334
2024-09-30_13-07-55_0000740,2.27072,2.3816533333333334
2024-09-30_13-07-55_0000740,2.4029866666666666,2.57792
2024-09-30_13-07-55_0000740,2.61632,2.7101866666666665
2024-09-30_13-07-55_0000740,2.7656533333333333,2.8253866666666667
2024-09-30_13-09-11_0000743,0.9949866666666667,1.11872
2024-09-30_13-09-11_0000743,1.1613866666666666,1.3789866666666666
2024-09-30_13-09-11_0000743,1.4429866666666666,1.52832
2024-09-30_13-09-26_0000744,0.9864533333333333,1.0973866666666667
2024-09-30_13-09-26_0000744,1.11872,1.3533866666666667
2024-09-30_13-09-26_0000744,1.3789866666666666,1.5624533333333332
2024-09-30_13-09-26_0000744,1.5837866666666667,1.7160533333333334
2024-09-30_13-09-26_0000744,1.74592,1.9293866666666666
2024-09-30_13-09-26_0000744,1.9805866666666667,2.15552
2024-09-30_13-09-26_0000744,2.2621866666666666,2.4157866666666665
2024-09-30_13-10-03_0000745,0.86272,0.90112
2024-09-30_13-10-03_0000745,0.9693866666666666,1.1016533333333334
2024-09-30_13-10-03_0000745,1.13152,1.2040533333333334
2024-09-30_13-10-06_0000746,1.8312533333333334,1.9464533333333334
2024-09-30_13-10-06_0000746,1.96352,2.0744533333333335
2024-09-30_13-10-06_0000746,2.1725866666666667,2.2280533333333334
2024-09-30_13-11-12_0000748,1.0248533333333334,1.1528533333333333
2024-09-30_13-11-21_0000749,0.9821866666666667,1.0589866666666667
2024-09-30_13-11-21_0000749,1.0888533333333332,1.1997866666666666
2024-09-30_13-11-21_0000749,1.2168533333333333,1.3277866666666667
2024-09-30_13-11-21_0000749,1.3448533333333332,1.4557866666666666
2024-09-30_13-11-21_0000749,1.4728533333333333,1.5837866666666667
2024-09-30_13-11-21_0000749,1.6008533333333332,1.6861866666666667
2024-09-30_13-11-21_0000749,1.7757866666666666,1.8781866666666667
2024-09-30_13-11-21_0000749,1.91232,2.0104533333333334
2024-09-30_13-11-21_0000749,2.0317866666666666,2.146986666666667
2024-09-30_13-11-21_0000749,2.16832,2.3560533333333336
2024-09-30_13-11-21_0000749,2.3901866666666667,2.5949866666666668
2024-09-30_13-11-21_0000749,2.6973866666666666,2.799786666666667
2024-09-30_13-11-21_0000749,2.855253333333333,2.9149866666666666
2024-09-30_13-12-00_0000751,0.9437866666666667,0.9864533333333333
2024-09-30_13-12-00_0000751,1.02912,1.1144533333333333
2024-09-30_13-12-00_0000751,1.1400533333333334,1.2424533333333334
2024-09-30_13-12-00_0000751,1.2680533333333333,1.3704533333333333
2024-09-30_13-12-00_0000751,1.3960533333333334,1.4984533333333334
2024-09-30_13-12-00_0000751,1.5240533333333333,1.6264533333333333
2024-09-30_13-12-00_0000751,1.6520533333333334,1.7544533333333334
2024-09-30_13-12-00_0000751,1.7800533333333333,2.02752
2024-09-30_13-12-00_0000751,2.0957866666666667,2.2493866666666666
2024-09-30_13-12-00_0000751,2.3133866666666667,2.3773866666666668
2024-09-30_13-12-35_0000752,0.96512,1.01632
2024-09-30_13-12-35_0000752,1.0504533333333332,1.7800533333333333
2024-09-30_13-12-35_0000752,1.8141866666666666,1.8781866666666667
2024-09-30_13-12-35_0000752,1.9549866666666667,1.9933866666666666
2024-09-30_13-12-35_0000752,2.0829866666666668,2.1213866666666665
2024-09-30_13-12-35_0000752,2.39872,2.5949866666666668
2024-09-30_13-12-35_0000752,2.637653333333333,2.722986666666667
2024-09-30_13-12-35_0000752,2.8296533333333334,2.868053333333333
2024-09-30_13-15-40_0000757,1.01632,1.0845866666666666
2024-09-30_13-15-40_0000757,1.11872,1.22112
2024-09-30_13-15-40_0000757,1.24672,1.34912
2024-09-30_13-15-40_0000757,1.37472,1.4600533333333334
2024-09-30_13-15-40_0000757,1.5624533333333332,1.65632
2024-09-30_13-15-40_0000757,1.6648533333333333,1.7117866666666666
2024-09-30_13-16-47_0000761,1.01632,1.0973866666666667
2024-09-30_13-16-47_0000761,1.1357866666666667,1.2253866666666666
2024-09-30_13-16-47_0000761,1.2637866666666666,1.38752
2024-09-30_13-16-47_0000761,1.43872,1.50272
2024-09-30_13-16-47_0000761,1.5709866666666668,1.6264533333333333
2024-09-30_13-17-17_0000764,0.99072,1.37472
2024-09-30_13-17-47_0000766,1.0333866666666667,1.24672
