stem,detection_idx,start_time_s,end_time_s,duration_s,max_probability,mean_probability,window_count,start_window,end_window
2024-10-01_18-06-08_0005948,0,1.04192,1.0760533333333333,0.0341333333333333,0.8528292179107666,0.7699974179267883,9,239,247
2024-10-01_18-06-08_0005948,1,1.1656533333333334,1.2040533333333334,0.0383999999999999,0.8500887751579285,0.8020603477954864,10,268,277
2024-10-01_18-06-08_0005948,2,1.293653333333333,1.332053333333333,0.0383999999999999,0.8510051369667053,0.8017007768154144,10,298,307
2024-10-01_18-29-16_0006086,0,1.0205866666666668,1.02912,0.0085333333333332,0.671331524848938,0.5923362970352173,3,234,236
2024-10-01_18-29-16_0006086,1,1.0504533333333332,1.0845866666666666,0.0341333333333333,0.8022357821464539,0.7490716841485765,9,241,249
2024-10-01_18-29-16_0006086,2,1.1912533333333333,1.2125866666666667,0.0213333333333334,0.7703778147697449,0.7339402139186859,6,274,279
2024-10-01_18-29-16_0006086,3,1.3192533333333334,1.3405866666666666,0.0213333333333332,0.7874972820281982,0.7387279570102692,6,304,309
2024-10-01_18-29-16_0006086,4,1.87392,1.9336533333333328,0.0597333333333331,0.8631294965744019,0.7132915298144022,15,434,448
2024-10-01_18-29-16_0006086,5,2.650453333333333,2.6845866666666667,0.0341333333333331,0.7824528813362122,0.7008767061763339,9,616,624
2024-10-01_18-36-10_0006113,0,0.9992533333333332,1.033386666666667,0.0341333333333333,0.6437674760818481,0.578278018368615,9,229,237
2024-10-01_18-36-10_0006113,1,2.070186666666667,2.10432,0.0341333333333331,0.8825316429138184,0.8517260286543105,9,480,488
2024-10-01_19-06-00_0006343,0,1.033386666666667,1.06752,0.0341333333333333,0.8297202587127686,0.7931946648491753,9,237,245
2024-10-01_19-06-00_0006343,1,1.1272533333333334,1.1656533333333334,0.0383999999999999,0.850807785987854,0.792744928598404,10,259,268
2024-10-01_19-06-00_0006343,2,1.255253333333333,1.293653333333333,0.0383999999999999,0.854936420917511,0.7816959321498871,10,289,298
2024-10-01_19-06-00_0006343,3,1.3832533333333332,1.4173866666666666,0.0341333333333333,0.7611753940582275,0.7236783968077766,9,319,327
2024-10-01_19-12-40_0006394,0,0.03072,0.1544533333333333,0.1237333333333333,0.6574973464012146,0.5851270486911138,30,2,31
2024-10-01_19-12-40_0006394,1,0.1629866666666666,0.22272,0.0597333333333333,0.6875897645950317,0.6247266968091328,15,33,47
2024-10-01_19-12-40_0006394,2,0.8840533333333334,0.93952,0.0554666666666666,0.8785760402679443,0.7392668149300984,14,202,215
2024-10-01_19-12-40_0006394,3,0.9821866666666668,1.1101866666666669,0.128,0.7470663785934448,0.61241665290248,31,225,255
2024-10-01_19-12-40_0006394,4,1.11872,1.1656533333333334,0.0469333333333334,0.7705856561660767,0.5980254486203194,12,257,268
2024-10-01_19-12-40_0006394,5,1.1784533333333334,1.2381866666666668,0.0597333333333334,0.7113115191459656,0.5461128513018291,15,271,285
2024-10-01_19-12-40_0006394,6,1.24672,1.293653333333333,0.0469333333333332,0.7705856561660767,0.5980254486203194,12,287,298
2024-10-01_19-12-40_0006394,7,1.3064533333333332,1.4472533333333333,0.1408,0.7237305045127869,0.630646808182492,34,301,334
2024-10-01_19-12-40_0006394,8,1.51552,1.56672,0.0511999999999999,0.6401941776275635,0.5768601412956531,13,350,362
2024-10-01_19-12-40_0006394,9,1.83552,1.8568533333333328,0.0213333333333332,0.7261621952056885,0.6310333609580994,6,425,430
2024-10-01_19-12-40_0006394,10,1.89952,1.9549866666666669,0.0554666666666665,0.7719846963882446,0.6698702531201499,14,440,453
2024-10-01_19-12-40_0006394,11,1.9720533333333332,2.0232533333333333,0.0511999999999999,0.6257903575897217,0.5616130783007696,13,457,469
2024-10-01_19-12-42_0006395,0,0.04352,0.0904533333333333,0.0469333333333333,0.8103221654891968,0.6952399363120397,12,5,16
2024-10-01_19-12-42_0006395,1,0.7261866666666666,0.74752,0.0213333333333333,0.6832902431488037,0.5968364626169205,6,165,170
2024-10-01_19-12-42_0006395,2,1.27232,1.3064533333333332,0.0341333333333333,0.6921720504760742,0.6202976074483659,9,293,301
2024-10-01_19-12-42_0006395,3,1.4984533333333334,1.5368533333333334,0.0383999999999999,0.8160868287086487,0.7826074957847595,10,346,355
2024-10-01_19-12-42_0006395,4,2.070186666666667,2.0872533333333334,0.0170666666666665,0.6152312159538269,0.5387388646602631,5,480,484
2024-10-01_19-23-58_0006477,0,1.5325866666666668,1.56672,0.0341333333333331,0.8986186981201172,0.8809272580676608,9,354,362
2024-10-01_19-23-58_0006477,1,1.6520533333333334,1.6861866666666667,0.0341333333333333,0.8855180144309998,0.8349576062626309,9,382,390
2024-10-01_19-44-14_0006561,0,1.4984533333333334,1.52832,0.0298666666666664,0.8142898678779602,0.698568806052208,8,346,353
