candidate_id,label,labeled_at
2024-09-30_11-19-55_0000017_00002566,USV,2026-01-22T17:05:56.975408
2024-09-30_11-19-55_0000017_00002787,USV,2026-01-22T17:05:57.753949
2024-09-30_11-19-55_0000017_00002868,Not USV,2026-01-22T17:05:58.900447
2024-09-30_11-19-55_0000017_00003440,USV,2026-01-22T17:05:59.900885
2024-09-30_11-19-55_0000017_00003532,Not USV,2026-01-22T17:06:02.744284
2024-09-30_11-19-58_0000018_00000891,USV,2026-01-22T17:06:03.798291
2024-09-30_11-19-58_0000018_00001031,Not USV,2026-01-22T17:06:05.290069
2024-09-30_11-19-58_0000018_00001932,USV,2026-01-22T17:06:06.223188
2024-09-30_11-19-58_0000018_00002045,USV,2026-01-22T17:06:07.039601
2024-09-30_11-19-58_0000018_00002356,USV,2026-01-22T17:06:07.923126
2024-09-30_11-19-58_0000018_00002654,USV,2026-01-22T17:06:08.772853
2024-09-30_11-19-58_0000018_00003005,Not USV,2026-01-22T17:06:09.929587
2024-09-30_11-19-58_0000018_00003530,USV,2026-01-22T17:06:10.763655
2024-09-30_11-20-03_0000019_00000036,USV,2026-01-22T17:06:11.754612
2024-09-30_11-20-03_0000019_00000866,USV,2026-01-22T17:06:12.484280
2024-09-30_11-20-03_0000019_00001007,USV,2026-01-22T17:06:13.111303
2024-09-30_11-20-03_0000019_00001132,USV,2026-01-22T17:06:13.692187
2024-09-30_11-20-03_0000019_00001260,USV,2026-01-22T17:06:15.640871
2024-09-30_11-20-03_0000019_00001387,USV,2026-01-22T17:06:16.313340
2024-09-30_11-20-03_0000019_00001459,USV,2026-01-22T17:06:16.972448
2024-09-30_11-20-03_0000019_00001583,USV,2026-01-22T17:06:17.497896
2024-09-30_11-20-03_0000019_00002076,USV,2026-01-22T17:06:18.136153
2024-09-30_11-20-03_0000019_00002255,USV,2026-01-22T17:06:18.715397
2024-09-30_11-20-03_0000019_00002425,Not USV,2026-01-22T17:06:19.583465
2024-09-30_11-20-03_0000019_00002806,USV,2026-01-22T17:06:20.269112
2024-09-30_11-20-07_0000020_00001045,USV,2026-01-22T17:06:20.818088
2024-09-30_11-20-07_0000020_00001449,USV,2026-01-22T17:06:21.418361
2024-09-30_11-20-07_0000020_00001574,USV,2026-01-22T17:06:22.002415
2024-09-30_11-20-07_0000020_00001696,USV,2026-01-22T17:06:22.562441
2024-09-30_11-20-07_0000020_00001790,USV,2026-01-22T17:06:23.104660
2024-09-30_11-20-07_0000020_00002019,USV,2026-01-22T17:06:23.605240
2024-09-30_11-20-07_0000020_00002621,USV,2026-01-22T17:06:25.060185
2024-09-30_11-20-09_0000021_00000495,USV,2026-01-22T17:06:25.904310
2024-09-30_11-20-09_0000021_00001060,Not USV,2026-01-22T17:06:28.936753
2024-09-30_11-20-09_0000021_00001350,Not USV,2026-01-22T17:06:30.267111
2024-09-30_11-20-09_0000021_00001381,Not USV,2026-01-22T17:06:31.008466
2024-09-30_11-20-09_0000021_00001580,Not USV,2026-01-22T17:06:31.703022
2024-09-30_11-20-09_0000021_00001899,Not USV,2026-01-22T17:06:32.412530
2024-09-30_11-20-14_0000022_00000706,USV,2026-01-22T17:06:33.291130
2024-09-30_11-20-14_0000022_00000794,USV,2026-01-22T17:06:33.962451
2024-09-30_11-20-14_0000022_00000951,USV,2026-01-22T17:06:34.797413
2024-09-30_11-20-14_0000022_00001114,USV,2026-01-22T17:06:35.533391
2024-09-30_11-20-14_0000022_00001242,USV,2026-01-22T17:06:36.258270
2024-09-30_11-20-14_0000022_00001404,USV,2026-01-22T17:06:36.895521
2024-09-30_11-20-14_0000022_00001526,USV,2026-01-22T17:06:37.452806
2024-09-30_11-20-14_0000022_00001582,USV,2026-01-22T17:06:38.360755
2024-09-30_11-20-14_0000022_00001731,USV,2026-01-22T17:06:38.981827
2024-09-30_11-20-14_0000022_00001823,USV,2026-01-22T17:06:39.644126
2024-09-30_11-20-14_0000022_00001954,USV,2026-01-22T17:06:40.289404
2024-09-30_11-20-14_0000022_00002079,USV,2026-01-22T17:06:41.321201
2024-09-30_11-20-14_0000022_00002164,USV,2026-01-22T17:06:41.980143
2024-09-30_11-20-14_0000022_00002256,USV,2026-01-22T17:06:42.647595
2024-09-30_11-20-14_0000022_00002361,USV,2026-01-22T17:06:43.310951
2024-09-30_11-20-14_0000022_00002533,USV,2026-01-22T17:06:43.963893
2024-09-30_11-20-14_0000022_00002642,USV,2026-01-22T17:06:44.575579
2024-09-30_11-20-14_0000022_00002829,USV,2026-01-22T17:06:45.213397
2024-09-30_11-20-14_0000022_00002945,USV,2026-01-22T17:06:45.922427
2024-09-30_11-20-14_0000022_00003053,USV,2026-01-22T17:06:46.585223
2024-09-30_11-20-14_0000022_00003546,USV,2026-01-22T17:06:47.223215
2024-09-30_11-20-14_0000022_00003965,USV,2026-01-22T17:06:47.840078
2024-09-30_11-20-14_0000022_00004358,USV,2026-01-22T17:06:48.479673
2024-09-30_11-20-14_0000022_00004596,USV,2026-01-22T17:06:49.106949
2024-09-30_11-20-14_0000022_00005142,USV,2026-01-22T17:06:49.726726
2024-09-30_11-20-14_0000022_00005350,USV,2026-01-22T17:06:50.321749
2024-09-30_11-20-14_0000022_00005473,USV,2026-01-22T17:06:50.922349
2024-09-30_11-20-14_0000022_00005597,USV,2026-01-22T17:06:51.512932
2024-09-30_11-20-14_0000022_00005714,USV,2026-01-22T17:06:52.087903
2024-09-30_11-20-14_0000022_00005831,USV,2026-01-22T17:06:53.058369
2024-09-30_11-20-14_0000022_00005992,USV,2026-01-22T17:06:53.712411
2024-09-30_11-20-14_0000022_00006109,USV,2026-01-22T17:06:54.381772
2024-09-30_11-20-14_0000022_00006217,USV,2026-01-22T17:06:55.036252
2024-09-30_11-20-14_0000022_00006331,USV,2026-01-22T17:06:55.646008
2024-09-30_11-20-14_0000022_00006601,USV,2026-01-22T17:06:56.221787
2024-09-30_11-20-14_0000022_00006705,USV,2026-01-22T17:06:56.846148
2024-09-30_11-20-14_0000022_00007258,USV,2026-01-22T17:06:57.721317
2024-09-30_11-20-14_0000022_00007578,USV,2026-01-22T17:06:58.496559
2024-09-30_11-20-14_0000022_00007687,USV,2026-01-22T17:06:59.178638
2024-09-30_11-20-14_0000022_00007780,USV,2026-01-22T17:06:59.769113
2024-09-30_11-20-14_0000022_00007898,USV,2026-01-22T17:07:00.382725
2024-09-30_11-20-14_0000022_00008090,USV,2026-01-22T17:07:01.050974
2024-09-30_11-20-14_0000022_00008189,USV,2026-01-22T17:07:01.664219
2024-09-30_11-20-14_0000022_00008284,USV,2026-01-22T17:07:02.258476
2024-09-30_11-20-14_0000022_00008441,USV,2026-01-22T17:07:02.881300
2024-09-30_11-20-14_0000022_00008631,USV,2026-01-22T17:07:03.487227
2024-09-30_11-20-14_0000022_00009004,USV,2026-01-22T17:07:04.110317
2024-09-30_11-20-14_0000022_00009263,USV,2026-01-22T17:07:04.752456
2024-09-30_11-20-14_0000022_00009881,USV,2026-01-22T17:07:05.315290
2024-09-30_11-20-14_0000022_00010430,USV,2026-01-22T17:07:05.913709
2024-09-30_11-20-14_0000022_00010535,USV,2026-01-22T17:07:06.466889
2024-09-30_11-20-14_0000022_00010583,USV,2026-01-22T17:07:07.170992
2024-09-30_11-20-14_0000022_00010755,USV,2026-01-22T17:07:07.844016
2024-09-30_11-20-14_0000022_00012718,USV,2026-01-22T17:07:08.539536
2024-09-30_11-20-14_0000022_00012828,USV,2026-01-22T17:07:09.396512
2024-09-30_11-20-14_0000022_00013042,USV,2026-01-22T17:07:10.654871
2024-09-30_11-20-26_0000023_00000087,USV,2026-01-22T17:07:11.827297
2024-09-30_11-20-26_0000023_00000426,USV,2026-01-22T17:07:12.644779
2024-09-30_11-20-26_0000023_00000767,USV,2026-01-22T17:07:13.337146
2024-09-30_11-20-26_0000023_00000916,USV,2026-01-22T17:07:14.199237
2024-09-30_11-20-26_0000023_00001032,USV,2026-01-22T17:07:14.891606
2024-09-30_11-20-26_0000023_00001175,USV,2026-01-22T17:07:15.516967
2024-09-30_11-20-26_0000023_00001285,USV,2026-01-22T17:07:16.162850
2024-09-30_11-20-26_0000023_00001379,USV,2026-01-22T17:07:16.847934
2024-09-30_11-20-26_0000023_00001565,USV,2026-01-22T17:07:17.615628
2024-09-30_11-20-26_0000023_00001783,USV,2026-01-22T17:07:18.331220
2024-09-30_11-20-26_0000023_00002491,USV,2026-01-22T17:07:18.945471
2024-09-30_11-20-29_0000024_00000198,USV,2026-01-22T17:07:20.327941
2024-09-30_11-20-29_0000024_00000977,USV,2026-01-22T17:07:21.135765
2024-09-30_11-20-29_0000024_00001294,USV,2026-01-22T17:07:21.840489
2024-09-30_11-20-29_0000024_00001593,USV,2026-01-22T17:07:22.465617
2024-09-30_11-20-29_0000024_00001738,USV,2026-01-22T17:07:23.342255
2024-09-30_11-20-29_0000024_00002079,USV,2026-01-22T17:07:23.973406
2024-09-30_11-20-29_0000024_00002181,USV,2026-01-22T17:07:24.631912
2024-09-30_11-20-29_0000024_00002299,USV,2026-01-22T17:07:25.422425
2024-09-30_11-20-29_0000024_00002664,USV,2026-01-22T17:07:26.121899
2024-09-30_11-20-29_0000024_00002776,USV,2026-01-22T17:07:26.852556
2024-09-30_11-20-32_0000025_00000771,USV,2026-01-22T17:07:27.719999
2024-09-30_11-20-32_0000025_00000904,USV,2026-01-22T17:07:28.397059
2024-09-30_11-20-32_0000025_00000980,USV,2026-01-22T17:07:29.162136
2024-09-30_11-20-32_0000025_00001082,USV,2026-01-22T17:07:30.160839
2024-09-30_11-20-32_0000025_00001740,USV,2026-01-22T17:07:30.958180
2024-09-30_11-20-32_0000025_00001843,USV,2026-01-22T17:07:31.725591
2024-09-30_11-20-32_0000025_00002024,USV,2026-01-22T17:07:32.448092
2024-09-30_11-20-32_0000025_00002184,Not USV,2026-01-22T17:07:34.019491
2024-09-30_11-20-32_0000025_00002402,USV,2026-01-22T17:07:34.702547
2024-09-30_11-20-32_0000025_00002505,USV,2026-01-22T17:07:35.408375
2024-09-30_11-20-32_0000025_00002784,USV,2026-01-22T17:07:37.567216
2024-09-30_11-20-34_0000026_00000111,USV,2026-01-22T17:07:38.331608
2024-09-30_11-20-34_0000026_00000272,Not USV,2026-01-22T17:07:39.707701
2024-09-30_11-20-34_0000026_00000491,USV,2026-01-22T17:07:40.499982
2024-09-30_11-20-34_0000026_00000593,USV,2026-01-22T17:07:41.137768
2024-09-30_11-20-34_0000026_00000872,USV,2026-01-22T17:07:42.428711
2024-09-30_11-20-34_0000026_00001105,USV,2026-01-22T17:07:43.139798
2024-09-30_11-20-34_0000026_00001472,USV,2026-01-22T17:07:43.740786
2024-09-30_11-20-34_0000026_00001600,USV,2026-01-22T17:07:44.421328
2024-09-30_11-20-34_0000026_00001717,USV,2026-01-22T17:07:45.092392
2024-09-30_11-20-34_0000026_00002170,USV,2026-01-22T17:07:45.730671
2024-09-30_11-20-35_0000027_00000369,USV,2026-01-22T17:07:46.286805
2024-09-30_11-20-35_0000027_00000911,USV,2026-01-22T17:07:47.178062
2024-09-30_11-20-35_0000027_00001430,Not USV,2026-01-22T17:07:48.161455
2024-09-30_11-20-38_0000028_00000936,USV,2026-01-22T17:07:48.894677
2024-09-30_11-20-38_0000028_00001034,USV,2026-01-22T17:07:49.539025
2024-09-30_11-20-38_0000028_00001340,USV,2026-01-22T17:07:50.168231
2024-09-30_11-20-38_0000028_00001679,USV,2026-01-22T17:07:50.782231
2024-09-30_11-20-38_0000028_00001798,USV,2026-01-22T17:07:51.347657
2024-09-30_11-20-38_0000028_00001923,USV,2026-01-22T17:07:52.025422
2024-09-30_11-20-38_0000028_00002071,Not USV,2026-01-22T17:07:53.674544
2024-09-30_11-20-38_0000028_00002112,USV,2026-01-22T17:07:54.559274
2024-09-30_11-20-38_0000028_00002209,USV,2026-01-22T17:07:55.282097
2024-09-30_11-20-38_0000028_00002325,USV,2026-01-22T17:07:56.001350
2024-09-30_11-20-38_0000028_00002439,USV,2026-01-22T17:07:56.689122
2024-09-30_11-20-38_0000028_00002548,USV,2026-01-22T17:07:57.407078
2024-09-30_11-20-38_0000028_00002589,USV,2026-01-22T17:07:58.615900
2024-09-30_11-20-41_0000029_00001021,USV,2026-01-22T17:07:59.301891
2024-09-30_11-20-41_0000029_00001143,USV,2026-01-22T17:07:59.935390
2024-09-30_11-20-41_0000029_00001271,USV,2026-01-22T17:08:00.938389
2024-09-30_11-20-41_0000029_00001451,USV,2026-01-22T17:08:01.785238
2024-09-30_11-20-41_0000029_00001669,USV,2026-01-22T17:08:02.719064
2024-09-30_11-20-41_0000029_00001923,USV,2026-01-22T17:08:03.298006
2024-09-30_11-20-41_0000029_00002086,USV,2026-01-22T17:08:03.935734
2024-09-30_11-20-41_0000029_00002342,USV,2026-01-22T17:08:04.532513
2024-09-30_11-20-41_0000029_00002417,USV,2026-01-22T17:08:05.122352
2024-09-30_11-20-41_0000029_00002577,USV,2026-01-22T17:08:05.823558
2024-09-30_11-20-41_0000029_00002847,USV,2026-01-22T17:08:06.418288
2024-09-30_11-20-41_0000029_00002986,USV,2026-01-22T17:08:07.099135
2024-09-30_11-20-41_0000029_00003173,USV,2026-01-22T17:08:07.701571
2024-09-30_11-20-45_0000030_00000996,USV,2026-01-22T17:08:08.302622
2024-09-30_11-20-45_0000030_00001113,USV,2026-01-22T17:08:09.224304
2024-09-30_11-20-45_0000030_00001226,USV,2026-01-22T17:08:09.769934
2024-09-30_11-20-45_0000030_00001341,USV,2026-01-22T17:08:10.319114
2024-09-30_11-20-45_0000030_00001446,USV,2026-01-22T17:08:10.869836
2024-09-30_11-20-45_0000030_00001559,USV,2026-01-22T17:08:11.469921
2024-09-30_11-20-45_0000030_00001835,USV,2026-01-22T17:08:12.277983
2024-09-30_11-20-45_0000030_00002418,USV,2026-01-22T17:08:12.957948
2024-09-30_11-20-45_0000030_00002617,Not USV,2026-01-22T17:08:14.031893
2024-09-30_11-20-45_0000030_00002958,USV,2026-01-22T17:08:14.774287
2024-09-30_11-20-45_0000030_00003157,USV,2026-01-22T17:08:15.627032
2024-09-30_11-20-45_0000030_00003272,USV,2026-01-22T17:08:16.298250
2024-09-30_11-20-45_0000030_00003974,Not USV,2026-01-22T17:08:17.331871
2024-09-30_11-20-45_0000030_00004169,Not USV,2026-01-22T17:08:18.756557
2024-09-30_11-20-48_0000031_00000642,Not USV,2026-01-22T17:08:19.512032
2024-09-30_11-20-48_0000031_00000837,Not USV,2026-01-22T17:08:20.201253
2024-09-30_11-20-48_0000031_00000939,Not USV,2026-01-22T17:08:21.413644
2024-09-30_11-20-48_0000031_00001460,USV,2026-01-22T17:08:23.254451
2024-09-30_11-20-48_0000031_00002019,USV,2026-01-22T17:08:24.022957
2024-09-30_11-20-53_0000032_00000633,Not USV,2026-01-22T17:08:25.062877
2024-09-30_11-20-53_0000032_00000782,USV,2026-01-22T17:08:25.772386
2024-09-30_11-20-53_0000032_00002150,USV,2026-01-22T17:08:26.403824
2024-09-30_11-20-53_0000032_00002252,USV,2026-01-22T17:08:27.071176
2024-09-30_11-20-53_0000032_00002444,USV,2026-01-22T17:08:27.651281
2024-09-30_11-20-53_0000032_00002557,USV,2026-01-22T17:08:28.190832
2024-09-30_11-20-53_0000032_00002752,Not USV,2026-01-22T17:08:29.002662
2024-09-30_11-20-53_0000032_00002787,USV,2026-01-22T17:08:29.619643
2024-09-30_11-20-53_0000032_00002900,USV,2026-01-22T17:08:30.264872
2024-09-30_11-20-53_0000032_00003014,USV,2026-01-22T17:08:30.905480
2024-09-30_11-20-53_0000032_00003761,USV,2026-01-22T17:08:31.571723
2024-09-30_11-20-53_0000032_00003835,USV,2026-01-22T17:08:32.839929
2024-09-30_11-20-56_0000033_00000265,USV,2026-01-22T17:08:33.524002
2024-09-30_11-20-56_0000033_00000340,USV,2026-01-22T17:08:34.392753
2024-09-30_11-20-56_0000033_00001033,USV,2026-01-22T17:08:35.433254
2024-09-30_11-21-01_0000034_00000546,Not USV,2026-01-22T17:08:36.837789
2024-09-30_11-21-01_0000034_00001016,USV,2026-01-22T17:08:37.819915
2024-09-30_11-21-01_0000034_00001135,USV,2026-01-22T17:08:38.413278
2024-09-30_11-21-01_0000034_00001248,USV,2026-01-22T17:08:38.957165
2024-09-30_11-21-01_0000034_00001350,USV,2026-01-22T17:08:39.562978
2024-09-30_11-21-01_0000034_00001460,USV,2026-01-22T17:08:40.146375
2024-09-30_11-21-01_0000034_00001565,USV,2026-01-22T17:08:40.721816
2024-09-30_11-21-01_0000034_00001676,USV,2026-01-22T17:08:41.334035
2024-09-30_11-21-01_0000034_00001763,USV,2026-01-22T17:08:41.954743
2024-09-30_11-21-01_0000034_00001870,USV,2026-01-22T17:08:42.574037
2024-09-30_11-21-01_0000034_00001976,USV,2026-01-22T17:08:43.195143
2024-09-30_11-21-01_0000034_00002177,USV,2026-01-22T17:08:44.028938
2024-09-30_11-21-01_0000034_00002288,USV,2026-01-22T17:08:44.730909
2024-09-30_11-21-01_0000034_00002797,USV,2026-01-22T17:08:46.338612
2024-09-30_11-21-01_0000034_00003225,USV,2026-01-22T17:08:47.019388
2024-09-30_11-21-01_0000034_00003514,USV,2026-01-22T17:08:47.616962
2024-09-30_11-21-01_0000034_00003747,Not USV,2026-01-22T17:08:50.367693
2024-09-30_11-21-01_0000034_00004726,Not USV,2026-01-22T17:08:51.455495
2024-09-30_11-21-01_0000034_00004815,USV,2026-01-22T17:08:52.210894
2024-09-30_11-21-01_0000034_00004902,USV,2026-01-22T17:08:53.056083
2024-09-30_11-21-01_0000034_00005559,USV,2026-01-22T17:08:53.869550
2024-09-30_11-21-07_0000035_00000889,Not USV,2026-01-22T17:08:54.818284
2024-09-30_11-21-07_0000035_00001038,USV,2026-01-22T17:08:55.555623
2024-09-30_11-21-07_0000035_00001128,USV,2026-01-22T17:08:56.594123
2024-09-30_11-21-07_0000035_00001256,USV,2026-01-22T17:08:57.305410
2024-09-30_11-21-07_0000035_00001386,Not USV,2026-01-22T17:08:58.742125
2024-09-30_11-21-07_0000035_00001794,USV,2026-01-22T17:08:59.545684
2024-09-30_11-21-07_0000035_00002052,USV,2026-01-22T17:09:00.196684
2024-09-30_11-21-07_0000035_00002290,USV,2026-01-22T17:09:01.047685
2024-09-30_11-21-07_0000035_00002806,USV,2026-01-22T17:09:01.709719
2024-09-30_11-21-07_0000035_00003102,USV,2026-01-22T17:09:02.538726
2024-09-30_11-21-07_0000035_00003213,USV,2026-01-22T17:09:03.117435
2024-09-30_11-21-07_0000035_00003318,USV,2026-01-22T17:09:03.635908
2024-09-30_11-21-07_0000035_00003422,USV,2026-01-22T17:09:04.231961
2024-09-30_11-21-07_0000035_00003519,USV,2026-01-22T17:09:04.734346
2024-09-30_11-21-07_0000035_00003616,USV,2026-01-22T17:09:05.281239
2024-09-30_11-21-07_0000035_00003736,USV,2026-01-22T17:09:05.770200
2024-09-30_11-21-07_0000035_00003855,USV,2026-01-22T17:09:06.423679
2024-09-30_11-21-07_0000035_00003959,USV,2026-01-22T17:09:06.935124
2024-09-30_11-21-07_0000035_00004448,USV,2026-01-22T17:09:07.394730
2024-09-30_11-21-07_0000035_00004721,USV,2026-01-22T17:09:07.833663
2024-09-30_11-21-07_0000035_00004837,USV,2026-01-22T17:09:08.332681
2024-09-30_11-21-07_0000035_00004957,USV,2026-01-22T17:09:08.821867
2024-09-30_11-21-07_0000035_00005111,USV,2026-01-22T17:09:09.274959
2024-09-30_11-21-07_0000035_00005200,USV,2026-01-22T17:09:09.787393
2024-09-30_11-21-07_0000035_00005338,USV,2026-01-22T17:09:10.262706
2024-09-30_11-21-07_0000035_00005595,USV,2026-01-22T17:09:10.766397
2024-09-30_11-21-07_0000035_00005700,USV,2026-01-22T17:09:11.635145
2024-09-30_11-21-07_0000035_00005900,USV,2026-01-22T17:09:12.187401
2024-09-30_11-21-07_0000035_00005985,USV,2026-01-22T17:09:12.787029
2024-09-30_11-21-07_0000035_00006140,USV,2026-01-22T17:09:13.408705
2024-09-30_11-21-07_0000035_00006364,Not USV,2026-01-22T17:09:14.471219
2024-09-30_11-21-07_0000035_00006861,USV,2026-01-22T17:09:16.014006
2024-09-30_11-21-14_0000036_00000326,Not USV,2026-01-22T17:09:18.586534
2024-09-30_11-21-14_0000036_00000887,USV,2026-01-22T17:09:19.424886
2024-09-30_11-21-14_0000036_00001042,USV,2026-01-22T17:09:20.039117
2024-09-30_11-21-14_0000036_00001102,Not USV,2026-01-22T17:09:21.360343
2024-09-30_11-21-14_0000036_00001437,USV,2026-01-22T17:09:22.895124
2024-09-30_11-21-14_0000036_00001602,USV,2026-01-22T17:09:23.697725
2024-09-30_11-21-14_0000036_00001978,Not USV,2026-01-22T17:09:25.102432
2024-09-30_11-21-14_0000036_00002842,USV,2026-01-22T17:09:26.630069
2024-09-30_11-21-14_0000036_00003046,Not USV,2026-01-22T17:09:27.721743
2024-09-30_11-21-14_0000036_00003645,Not USV,2026-01-22T17:09:28.984473
2024-09-30_11-21-18_0000037_00000600,USV,2026-01-22T17:09:30.246850
2024-09-30_11-21-18_0000037_00000745,USV,2026-01-22T17:09:31.171697
2024-09-30_11-21-18_0000037_00001233,USV,2026-01-22T17:09:32.581813
2024-09-30_11-21-18_0000037_00001515,USV,2026-01-22T17:09:33.464944
2024-09-30_11-21-18_0000037_00001698,Not USV,2026-01-22T17:09:34.575480
2024-09-30_11-21-18_0000037_00001763,Not USV,2026-01-22T17:09:35.228221
2024-09-30_11-21-22_0000038_00000890,USV,2026-01-22T17:09:36.171104
2024-09-30_11-21-22_0000038_00000992,USV,2026-01-22T17:09:37.142240
2024-09-30_11-21-22_0000038_00001396,USV,2026-01-22T17:09:38.557440
2024-09-30_11-21-22_0000038_00001642,Not USV,2026-01-22T17:09:40.257599
2024-09-30_11-21-22_0000038_00001740,USV,2026-01-22T17:09:41.157487
2024-09-30_11-21-22_0000038_00001940,Not USV,2026-01-22T17:09:41.986060
2024-09-30_11-21-24_0000039_00000933,USV,2026-01-22T17:09:42.822543
2024-09-30_11-21-24_0000039_00001069,USV,2026-01-22T17:09:43.566997
2024-09-30_11-21-24_0000039_00001196,USV,2026-01-22T17:09:44.253286
2024-09-30_11-21-24_0000039_00001294,USV,2026-01-22T17:09:44.865773
2024-09-30_11-21-24_0000039_00001568,USV,2026-01-22T17:09:45.470696
2024-09-30_11-21-24_0000039_00001966,USV,2026-01-22T17:09:46.064158
2024-09-30_11-21-24_0000039_00002105,Not USV,2026-01-22T17:09:48.410470
2024-09-30_11-21-26_0000040_00000218,USV,2026-01-22T17:09:49.264399
2024-09-30_11-21-26_0000040_00000357,Not USV,2026-01-22T17:09:50.490816
2024-09-30_11-21-26_0000040_00000823,USV,2026-01-22T17:09:52.449746
2024-09-30_11-21-26_0000040_00000898,Not USV,2026-01-22T17:09:54.236879
2024-09-30_11-21-26_0000040_00000929,USV,2026-01-22T17:09:55.487116
2024-09-30_11-21-26_0000040_00000987,Not USV,2026-01-22T17:09:56.845356
2024-09-30_11-21-26_0000040_00001043,USV,2026-01-22T17:09:57.920487
2024-09-30_11-21-28_0000041_00000838,Not USV,2026-01-22T17:09:59.374417
2024-09-30_11-21-30_0000042_00000623,Not USV,2026-01-22T17:10:01.064759
2024-09-30_11-21-30_0000042_00000907,USV,2026-01-22T17:10:04.798970
2024-09-30_11-21-30_0000042_00001363,USV,2026-01-22T17:10:10.437100
2024-09-30_11-21-30_0000042_00001505,Not USV,2026-01-22T17:10:12.146419
2024-09-30_11-21-30_0000042_00001899,USV,2026-01-22T17:10:12.865510
2024-09-30_11-21-30_0000042_00002017,USV,2026-01-22T17:10:13.614711
2024-09-30_11-21-30_0000042_00002135,USV,2026-01-22T17:10:14.335930
2024-09-30_11-21-30_0000042_00002223,USV,2026-01-22T17:10:15.046838
2024-09-30_11-21-30_0000042_00002607,USV,2026-01-22T17:10:15.768102
2024-09-30_11-21-34_0000043_00000998,USV,2026-01-22T17:10:16.462528
2024-09-30_11-21-34_0000043_00001131,USV,2026-01-22T17:10:17.117466
2024-09-30_11-21-34_0000043_00001259,USV,2026-01-22T17:10:17.892962
2024-09-30_11-21-34_0000043_00001413,USV,2026-01-22T17:10:18.665521
2024-09-30_11-21-34_0000043_00001772,USV,2026-01-22T17:10:19.262687
2024-09-30_11-21-34_0000043_00001906,USV,2026-01-22T17:10:19.861657
2024-09-30_11-21-34_0000043_00002052,USV,2026-01-22T17:10:20.447657
2024-09-30_11-21-34_0000043_00002414,USV,2026-01-22T17:10:21.489173
2024-09-30_11-21-34_0000043_00003008,USV,2026-01-22T17:10:22.422764
2024-09-30_11-21-34_0000043_00003109,USV,2026-01-22T17:10:23.268751
2024-09-30_11-21-34_0000043_00003817,USV,2026-01-22T17:10:24.046042
2024-09-30_11-21-34_0000043_00003911,USV,2026-01-22T17:10:24.806213
2024-09-30_11-21-34_0000043_00004026,USV,2026-01-22T17:10:25.461933
2024-09-30_11-21-34_0000043_00004420,USV,2026-01-22T17:10:26.064941
2024-09-30_11-21-34_0000043_00004951,Not USV,2026-01-22T17:10:27.827117
2024-09-30_11-21-34_0000043_00005043,Not USV,2026-01-22T17:10:29.859868
2024-09-30_11-21-40_0000044_00000800,USV,2026-01-22T17:10:30.720460
2024-09-30_11-21-40_0000044_00000995,USV,2026-01-22T17:10:31.596165
2024-09-30_11-21-40_0000044_00001123,USV,2026-01-22T17:10:32.263716
2024-09-30_11-21-40_0000044_00001524,Not USV,2026-01-22T17:10:33.322481
2024-09-30_11-21-40_0000044_00001597,USV,2026-01-22T17:10:34.107816
2024-09-30_11-21-40_0000044_00001748,USV,2026-01-22T17:10:34.892915
2024-09-30_11-21-40_0000044_00001962,USV,2026-01-22T17:10:35.544583
2024-09-30_11-21-40_0000044_00002076,Not USV,2026-01-22T17:10:36.806715
2024-09-30_11-21-40_0000044_00002905,USV,2026-01-22T17:10:37.566853
2024-09-30_11-21-40_0000044_00003003,USV,2026-01-22T17:10:38.366919
2024-09-30_11-21-44_0000045_00000808,Not USV,2026-01-22T17:10:40.449010
2024-09-30_11-21-44_0000045_00001022,USV,2026-01-22T17:10:41.194009
2024-09-30_11-21-44_0000045_00001180,USV,2026-01-22T17:10:41.815971
2024-09-30_11-21-44_0000045_00001292,USV,2026-01-22T17:10:42.676792
2024-09-30_11-21-44_0000045_00001605,Not USV,2026-01-22T17:10:43.498740
2024-09-30_11-21-44_0000045_00001743,Not USV,2026-01-22T17:10:44.560393
2024-09-30_11-21-44_0000045_00002311,Not USV,2026-01-22T17:10:45.430814
2024-09-30_11-21-44_0000045_00003093,Not USV,2026-01-22T17:10:46.678898
2024-09-30_11-21-44_0000045_00004003,Not USV,2026-01-22T17:10:48.301761
2024-09-30_11-21-48_0000046_00000186,Not USV,2026-01-22T17:10:49.589472
2024-09-30_11-21-48_0000046_00001020,Not USV,2026-01-22T17:10:50.917171
2024-09-30_11-21-50_0000047_00002304,Not USV,2026-01-22T17:10:51.973904
2024-09-30_11-21-50_0000047_00002514,Not USV,2026-01-22T17:10:53.038137
2024-09-30_11-21-50_0000047_00003140,Not USV,2026-01-22T17:10:54.025700
2024-09-30_11-21-50_0000047_00004329,Not USV,2026-01-22T17:10:55.422865
2024-09-30_11-21-50_0000047_00004451,Not USV,2026-01-22T17:10:56.562891
2024-09-30_11-21-50_0000047_00004653,Not USV,2026-01-22T17:10:57.349185
2024-09-30_11-21-57_0000048_00000515,Not USV,2026-01-22T17:10:58.281998
2024-09-30_11-21-57_0000048_00000945,Not USV,2026-01-22T17:10:59.252202
2024-09-30_11-21-57_0000048_00001534,Not USV,2026-01-22T17:11:00.431221
2024-09-30_11-21-57_0000048_00001817,Not USV,2026-01-22T17:11:01.602862
2024-09-30_11-21-58_0000049_00000294,Not USV,2026-01-22T17:11:03.165259
