candidate_id,spectrogram_path,label,source_file,sample_type
2024-09-30_11-21-14_0000036_noise_859d209d,data/full_training_dataset/spectrograms/2024-09-30_11-21-14_0000036_noise_859d209d.png,Not USV,2024-09-30_11-21-14_0000036.wav,original
neg_random_00135,data/full_training_dataset/spectrograms/neg_random_00135.png,Not USV,2024-09-30_11-19-34_0000014.wav,random
neg_random_00003,data/full_training_dataset/spectrograms/neg_random_00003.png,Not USV,2024-09-30_11-18-17_0000001.wav,random
neg_inter_usv_gap_00269,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00269.png,Not USV,2024-09-30_11-19-58_0000018.wav,inter_usv_gap
2024-09-30_11-20-07_0000020_00001046,data/full_training_dataset/spectrograms/2024-09-30_11-20-07_0000020_00001046.png,USV,2024-09-30_11-20-07_0000020.wav,original
neg_random_00157,data/full_training_dataset/spectrograms/neg_random_00157.png,Not USV,2024-09-30_11-19-54_0000016.wav,random
neg_inter_usv_gap_00013,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00013.png,Not USV,2024-09-30_11-20-14_0000022.wav,inter_usv_gap
2024-09-30_11-19-19_0000012_00006262,data/full_training_dataset/spectrograms/2024-09-30_11-19-19_0000012_00006262.png,USV,2024-09-30_11-19-19_0000012.wav,original
neg_random_00134,data/full_training_dataset/spectrograms/neg_random_00134.png,Not USV,2024-09-30_11-19-34_0000014.wav,random
2024-09-30_11-19-00_0000007_noise_a4962c1f,data/full_training_dataset/spectrograms/2024-09-30_11-19-00_0000007_noise_a4962c1f.png,Not USV,2024-09-30_11-19-00_0000007.wav,original
neg_inter_usv_gap_00027,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00027.png,Not USV,2024-09-30_11-19-12_0000009.wav,inter_usv_gap
2024-09-30_11-18-34_0000004_00005154,data/full_training_dataset/spectrograms/2024-09-30_11-18-34_0000004_00005154.png,USV,2024-09-30_11-18-34_0000004.wav,original
neg_inter_usv_gap_00193,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00193.png,Not USV,2024-09-30_11-20-14_0000022.wav,inter_usv_gap
neg_random_00200,data/full_training_dataset/spectrograms/neg_random_00200.png,Not USV,2024-09-30_11-20-09_0000021.wav,random
neg_random_00413,data/full_training_dataset/spectrograms/neg_random_00413.png,Not USV,2024-09-30_11-21-30_0000042.wav,random
neg_inter_usv_gap_00244,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00244.png,Not USV,2024-09-30_11-18-34_0000004.wav,inter_usv_gap
2024-09-30_11-21-18_0000037_00001244,data/full_training_dataset/spectrograms/2024-09-30_11-21-18_0000037_00001244.png,Not USV,2024-09-30_11-21-18_0000037.wav,original
2024-09-30_11-19-00_0000007_00001009,data/full_training_dataset/spectrograms/2024-09-30_11-19-00_0000007_00001009.png,USV,2024-09-30_11-19-00_0000007.wav,original
neg_inter_usv_gap_00094,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00094.png,Not USV,2024-09-30_11-19-15_0000010.wav,inter_usv_gap
neg_random_00094,data/full_training_dataset/spectrograms/neg_random_00094.png,Not USV,2024-09-30_11-19-15_0000010.wav,random
neg_inter_usv_gap_00035,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00035.png,Not USV,2024-09-30_11-20-14_0000022.wav,inter_usv_gap
2024-09-30_11-20-03_0000019_noise_6a70d98f,data/full_training_dataset/spectrograms/2024-09-30_11-20-03_0000019_noise_6a70d98f.png,Not USV,2024-09-30_11-20-03_0000019.wav,original
neg_inter_usv_gap_00033,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00033.png,Not USV,2024-09-30_11-20-14_0000022.wav,inter_usv_gap
neg_random_00021,data/full_training_dataset/spectrograms/neg_random_00021.png,Not USV,2024-09-30_11-18-27_0000003.wav,random
2024-09-30_11-21-01_0000034_noise_7695a51d,data/full_training_dataset/spectrograms/2024-09-30_11-21-01_0000034_noise_7695a51d.png,Not USV,2024-09-30_11-21-01_0000034.wav,original
neg_random_00327,data/full_training_dataset/spectrograms/neg_random_00327.png,Not USV,2024-09-30_11-20-56_0000033.wav,random
2024-09-30_11-20-53_0000032_00003764,data/full_training_dataset/spectrograms/2024-09-30_11-20-53_0000032_00003764.png,USV,2024-09-30_11-20-53_0000032.wav,original
neg_random_00166,data/full_training_dataset/spectrograms/neg_random_00166.png,Not USV,2024-09-30_11-19-55_0000017.wav,random
neg_random_00237,data/full_training_dataset/spectrograms/neg_random_00237.png,Not USV,2024-09-30_11-20-29_0000024.wav,random
2024-09-30_11-20-03_0000019_noise_364214a1,data/full_training_dataset/spectrograms/2024-09-30_11-20-03_0000019_noise_364214a1.png,Not USV,2024-09-30_11-20-03_0000019.wav,original
neg_random_00250,data/full_training_dataset/spectrograms/neg_random_00250.png,Not USV,2024-09-30_11-20-34_0000026.wav,random
neg_random_00408,data/full_training_dataset/spectrograms/neg_random_00408.png,Not USV,2024-09-30_11-21-28_0000041.wav,random
neg_inter_usv_gap_00009,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00009.png,Not USV,2024-09-30_11-21-07_0000035.wav,inter_usv_gap
neg_random_00364,data/full_training_dataset/spectrograms/neg_random_00364.png,Not USV,2024-09-30_11-21-18_0000037.wav,random
2024-09-30_11-19-19_0000012_noise_8616d35d,data/full_training_dataset/spectrograms/2024-09-30_11-19-19_0000012_noise_8616d35d.png,Not USV,2024-09-30_11-19-19_0000012.wav,original
2024-09-30_11-19-09_0000008_noise_a0150faf,data/full_training_dataset/spectrograms/2024-09-30_11-19-09_0000008_noise_a0150faf.png,Not USV,2024-09-30_11-19-09_0000008.wav,original
neg_inter_usv_gap_00292,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00292.png,Not USV,2024-09-30_11-19-38_0000015.wav,inter_usv_gap
neg_random_00321,data/full_training_dataset/spectrograms/neg_random_00321.png,Not USV,2024-09-30_11-20-56_0000033.wav,random
2024-09-30_11-19-19_0000012_noise_1302887b,data/full_training_dataset/spectrograms/2024-09-30_11-19-19_0000012_noise_1302887b.png,Not USV,2024-09-30_11-19-19_0000012.wav,original
neg_random_00375,data/full_training_dataset/spectrograms/neg_random_00375.png,Not USV,2024-09-30_11-21-22_0000038.wav,random
2024-09-30_11-19-00_0000007_noise_7c0f80ad,data/full_training_dataset/spectrograms/2024-09-30_11-19-00_0000007_noise_7c0f80ad.png,Not USV,2024-09-30_11-19-00_0000007.wav,original
neg_inter_usv_gap_00231,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00231.png,Not USV,2024-09-30_11-18-57_0000006.wav,inter_usv_gap
neg_inter_usv_gap_00010,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00010.png,Not USV,2024-09-30_11-19-16_0000011.wav,inter_usv_gap
2024-09-30_11-20-41_0000029_noise_91b3b774,data/full_training_dataset/spectrograms/2024-09-30_11-20-41_0000029_noise_91b3b774.png,Not USV,2024-09-30_11-20-41_0000029.wav,original
2024-09-30_11-20-32_0000025_noise_582ddc41,data/full_training_dataset/spectrograms/2024-09-30_11-20-32_0000025_noise_582ddc41.png,Not USV,2024-09-30_11-20-32_0000025.wav,original
neg_inter_usv_gap_00183,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00183.png,Not USV,2024-09-30_11-19-00_0000007.wav,inter_usv_gap
neg_random_00464,data/full_training_dataset/spectrograms/neg_random_00464.png,Not USV,2024-09-30_11-21-50_0000047.wav,random
2024-09-30_11-21-22_0000038_noise_59f2263a,data/full_training_dataset/spectrograms/2024-09-30_11-21-22_0000038_noise_59f2263a.png,Not USV,2024-09-30_11-21-22_0000038.wav,original
neg_random_00066,data/full_training_dataset/spectrograms/neg_random_00066.png,Not USV,2024-09-30_11-19-00_0000007.wav,random
2024-09-30_11-21-01_0000034_00002177,data/full_training_dataset/spectrograms/2024-09-30_11-21-01_0000034_00002177.png,USV,2024-09-30_11-21-01_0000034.wav,original
2024-09-30_11-20-26_0000023_00001586,data/full_training_dataset/spectrograms/2024-09-30_11-20-26_0000023_00001586.png,USV,2024-09-30_11-20-26_0000023.wav,original
2024-09-30_11-20-09_0000021_noise_2d530956,data/full_training_dataset/spectrograms/2024-09-30_11-20-09_0000021_noise_2d530956.png,Not USV,2024-09-30_11-20-09_0000021.wav,original
2024-09-30_11-21-01_0000034_00001676,data/full_training_dataset/spectrograms/2024-09-30_11-21-01_0000034_00001676.png,USV,2024-09-30_11-21-01_0000034.wav,original
neg_random_00458,data/full_training_dataset/spectrograms/neg_random_00458.png,Not USV,2024-09-30_11-21-48_0000046.wav,random
2024-09-30_11-20-07_0000020_noise_fa92037c,data/full_training_dataset/spectrograms/2024-09-30_11-20-07_0000020_noise_fa92037c.png,Not USV,2024-09-30_11-20-07_0000020.wav,original
2024-09-30_11-18-34_0000004_noise_d1dbea0e,data/full_training_dataset/spectrograms/2024-09-30_11-18-34_0000004_noise_d1dbea0e.png,Not USV,2024-09-30_11-18-34_0000004.wav,original
neg_inter_usv_gap_00233,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00233.png,Not USV,2024-09-30_11-18-57_0000006.wav,inter_usv_gap
neg_inter_usv_gap_00100,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00100.png,Not USV,2024-09-30_11-19-58_0000018.wav,inter_usv_gap
2024-09-30_11-21-30_0000042_noise_5c4710c6,data/full_training_dataset/spectrograms/2024-09-30_11-21-30_0000042_noise_5c4710c6.png,Not USV,2024-09-30_11-21-30_0000042.wav,original
2024-09-30_11-19-19_0000012_00001740,data/full_training_dataset/spectrograms/2024-09-30_11-19-19_0000012_00001740.png,USV,2024-09-30_11-19-19_0000012.wav,original
neg_inter_usv_gap_00171,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00171.png,Not USV,2024-09-30_11-19-58_0000018.wav,inter_usv_gap
2024-09-30_11-19-00_0000007_noise_5c4ebc84,data/full_training_dataset/spectrograms/2024-09-30_11-19-00_0000007_noise_5c4ebc84.png,Not USV,2024-09-30_11-19-00_0000007.wav,original
2024-09-30_11-18-34_0000004_00005614,data/full_training_dataset/spectrograms/2024-09-30_11-18-34_0000004_00005614.png,USV,2024-09-30_11-18-34_0000004.wav,original
neg_random_00305,data/full_training_dataset/spectrograms/neg_random_00305.png,Not USV,2024-09-30_11-20-48_0000031.wav,random
neg_inter_usv_gap_00211,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00211.png,Not USV,2024-09-30_11-19-55_0000017.wav,inter_usv_gap
2024-09-30_11-21-07_0000035_00006908,data/full_training_dataset/spectrograms/2024-09-30_11-21-07_0000035_00006908.png,Not USV,2024-09-30_11-21-07_0000035.wav,original
neg_inter_usv_gap_00290,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00290.png,Not USV,2024-09-30_11-20-29_0000024.wav,inter_usv_gap
neg_random_00097,data/full_training_dataset/spectrograms/neg_random_00097.png,Not USV,2024-09-30_11-19-15_0000010.wav,random
2024-09-30_11-20-32_0000025_00000807,data/full_training_dataset/spectrograms/2024-09-30_11-20-32_0000025_00000807.png,USV,2024-09-30_11-20-32_0000025.wav,original
2024-09-30_11-20-41_0000029_00002093,data/full_training_dataset/spectrograms/2024-09-30_11-20-41_0000029_00002093.png,USV,2024-09-30_11-20-41_0000029.wav,original
neg_inter_usv_gap_00282,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00282.png,Not USV,2024-09-30_11-20-14_0000022.wav,inter_usv_gap
2024-09-30_11-21-07_0000035_00005339,data/full_training_dataset/spectrograms/2024-09-30_11-21-07_0000035_00005339.png,USV,2024-09-30_11-21-07_0000035.wav,original
2024-09-30_11-18-27_0000003_00004787,data/full_training_dataset/spectrograms/2024-09-30_11-18-27_0000003_00004787.png,Not USV,2024-09-30_11-18-27_0000003.wav,original
neg_inter_usv_gap_00004,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00004.png,Not USV,2024-09-30_11-19-19_0000012.wav,inter_usv_gap
neg_random_00384,data/full_training_dataset/spectrograms/neg_random_00384.png,Not USV,2024-09-30_11-21-24_0000039.wav,random
neg_random_00112,data/full_training_dataset/spectrograms/neg_random_00112.png,Not USV,2024-09-30_11-19-19_0000012.wav,random
neg_random_00197,data/full_training_dataset/spectrograms/neg_random_00197.png,Not USV,2024-09-30_11-20-07_0000020.wav,random
2024-09-30_11-18-34_0000004_noise_c2b134ee,data/full_training_dataset/spectrograms/2024-09-30_11-18-34_0000004_noise_c2b134ee.png,Not USV,2024-09-30_11-18-34_0000004.wav,original
neg_random_00409,data/full_training_dataset/spectrograms/neg_random_00409.png,Not USV,2024-09-30_11-21-28_0000041.wav,random
neg_random_00034,data/full_training_dataset/spectrograms/neg_random_00034.png,Not USV,2024-09-30_11-18-34_0000004.wav,random
2024-09-30_11-20-03_0000019_00001007,data/full_training_dataset/spectrograms/2024-09-30_11-20-03_0000019_00001007.png,USV,2024-09-30_11-20-03_0000019.wav,original
2024-09-30_11-19-00_0000007_00002393,data/full_training_dataset/spectrograms/2024-09-30_11-19-00_0000007_00002393.png,USV,2024-09-30_11-19-00_0000007.wav,original
neg_random_00489,data/full_training_dataset/spectrograms/neg_random_00489.png,Not USV,2024-09-30_11-21-58_0000049.wav,random
2024-09-30_11-20-09_0000021_noise_acab87ba,data/full_training_dataset/spectrograms/2024-09-30_11-20-09_0000021_noise_acab87ba.png,Not USV,2024-09-30_11-20-09_0000021.wav,original
2024-09-30_11-19-15_0000010_noise_f7f8fc08,data/full_training_dataset/spectrograms/2024-09-30_11-19-15_0000010_noise_f7f8fc08.png,Not USV,2024-09-30_11-19-15_0000010.wav,original
2024-09-30_11-19-19_0000012_00001358,data/full_training_dataset/spectrograms/2024-09-30_11-19-19_0000012_00001358.png,USV,2024-09-30_11-19-19_0000012.wav,original
neg_random_00290,data/full_training_dataset/spectrograms/neg_random_00290.png,Not USV,2024-09-30_11-20-45_0000030.wav,random
2024-09-30_11-21-34_0000043_noise_a2fe137f,data/full_training_dataset/spectrograms/2024-09-30_11-21-34_0000043_noise_a2fe137f.png,Not USV,2024-09-30_11-21-34_0000043.wav,original
2024-09-30_11-21-14_0000036_noise_15046f54,data/full_training_dataset/spectrograms/2024-09-30_11-21-14_0000036_noise_15046f54.png,Not USV,2024-09-30_11-21-14_0000036.wav,original
neg_random_00434,data/full_training_dataset/spectrograms/neg_random_00434.png,Not USV,2024-09-30_11-21-40_0000044.wav,random
2024-09-30_11-18-17_0000001_00003200,data/full_training_dataset/spectrograms/2024-09-30_11-18-17_0000001_00003200.png,USV,2024-09-30_11-18-17_0000001.wav,original
2024-09-30_11-21-34_0000043_00001181,data/full_training_dataset/spectrograms/2024-09-30_11-21-34_0000043_00001181.png,USV,2024-09-30_11-21-34_0000043.wav,original
neg_random_00249,data/full_training_dataset/spectrograms/neg_random_00249.png,Not USV,2024-09-30_11-20-32_0000025.wav,random
2024-09-30_11-20-41_0000029_00001923,data/full_training_dataset/spectrograms/2024-09-30_11-20-41_0000029_00001923.png,USV,2024-09-30_11-20-41_0000029.wav,original
neg_random_00455,data/full_training_dataset/spectrograms/neg_random_00455.png,Not USV,2024-09-30_11-21-48_0000046.wav,random
2024-09-30_11-21-34_0000043_00001907,data/full_training_dataset/spectrograms/2024-09-30_11-21-34_0000043_00001907.png,USV,2024-09-30_11-21-34_0000043.wav,original
neg_random_00392,data/full_training_dataset/spectrograms/neg_random_00392.png,Not USV,2024-09-30_11-21-26_0000040.wav,random
2024-09-30_11-19-54_0000016_noise_a36a420e,data/full_training_dataset/spectrograms/2024-09-30_11-19-54_0000016_noise_a36a420e.png,Not USV,2024-09-30_11-19-54_0000016.wav,original
neg_random_00456,data/full_training_dataset/spectrograms/neg_random_00456.png,Not USV,2024-09-30_11-21-48_0000046.wav,random
2024-09-30_11-18-17_0000001_00005332,data/full_training_dataset/spectrograms/2024-09-30_11-18-17_0000001_00005332.png,USV,2024-09-30_11-18-17_0000001.wav,original
2024-09-30_11-18-34_0000004_noise_093264af,data/full_training_dataset/spectrograms/2024-09-30_11-18-34_0000004_noise_093264af.png,Not USV,2024-09-30_11-18-34_0000004.wav,original
2024-09-30_11-19-55_0000017_00000292,data/full_training_dataset/spectrograms/2024-09-30_11-19-55_0000017_00000292.png,USV,2024-09-30_11-19-55_0000017.wav,original
2024-09-30_11-21-40_0000044_00001626,data/full_training_dataset/spectrograms/2024-09-30_11-21-40_0000044_00001626.png,USV,2024-09-30_11-21-40_0000044.wav,original
neg_inter_usv_gap_00153,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00153.png,Not USV,2024-09-30_11-19-16_0000011.wav,inter_usv_gap
2024-09-30_11-21-01_0000034_noise_9da2185c,data/full_training_dataset/spectrograms/2024-09-30_11-21-01_0000034_noise_9da2185c.png,Not USV,2024-09-30_11-21-01_0000034.wav,original
2024-09-30_11-19-55_0000017_00001716,data/full_training_dataset/spectrograms/2024-09-30_11-19-55_0000017_00001716.png,USV,2024-09-30_11-19-55_0000017.wav,original
2024-09-30_11-20-53_0000032_noise_ba09b299,data/full_training_dataset/spectrograms/2024-09-30_11-20-53_0000032_noise_ba09b299.png,Not USV,2024-09-30_11-20-53_0000032.wav,original
2024-09-30_11-21-01_0000034_00001976,data/full_training_dataset/spectrograms/2024-09-30_11-21-01_0000034_00001976.png,USV,2024-09-30_11-21-01_0000034.wav,original
neg_inter_usv_gap_00260,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00260.png,Not USV,2024-09-30_11-20-03_0000019.wav,inter_usv_gap
neg_random_00015,data/full_training_dataset/spectrograms/neg_random_00015.png,Not USV,2024-09-30_11-18-25_0000002.wav,random
neg_inter_usv_gap_00247,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00247.png,Not USV,2024-09-30_11-19-00_0000007.wav,inter_usv_gap
2024-09-30_11-21-07_0000035_00001386,data/full_training_dataset/spectrograms/2024-09-30_11-21-07_0000035_00001386.png,Not USV,2024-09-30_11-21-07_0000035.wav,original
2024-09-30_11-19-09_0000008_00003107,data/full_training_dataset/spectrograms/2024-09-30_11-19-09_0000008_00003107.png,USV,2024-09-30_11-19-09_0000008.wav,original
2024-09-30_11-21-07_0000035_00005761,data/full_training_dataset/spectrograms/2024-09-30_11-21-07_0000035_00005761.png,USV,2024-09-30_11-21-07_0000035.wav,original
2024-09-30_11-18-34_0000004_00005278,data/full_training_dataset/spectrograms/2024-09-30_11-18-34_0000004_00005278.png,USV,2024-09-30_11-18-34_0000004.wav,original
2024-09-30_11-18-27_0000003_00003959,data/full_training_dataset/spectrograms/2024-09-30_11-18-27_0000003_00003959.png,USV,2024-09-30_11-18-27_0000003.wav,original
2024-09-30_11-18-34_0000004_noise_b9ada7d9,data/full_training_dataset/spectrograms/2024-09-30_11-18-34_0000004_noise_b9ada7d9.png,Not USV,2024-09-30_11-18-34_0000004.wav,original
2024-09-30_11-19-15_0000010_00002071,data/full_training_dataset/spectrograms/2024-09-30_11-19-15_0000010_00002071.png,USV,2024-09-30_11-19-15_0000010.wav,original
neg_random_00124,data/full_training_dataset/spectrograms/neg_random_00124.png,Not USV,2024-09-30_11-19-31_0000013.wav,random
neg_inter_usv_gap_00075,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00075.png,Not USV,2024-09-30_11-19-38_0000015.wav,inter_usv_gap
neg_inter_usv_gap_00089,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00089.png,Not USV,2024-09-30_11-21-07_0000035.wav,inter_usv_gap
neg_random_00494,data/full_training_dataset/spectrograms/neg_random_00494.png,Not USV,2024-09-30_11-22-01_0000050.wav,random
2024-09-30_11-19-16_0000011_noise_95dcc5d7,data/full_training_dataset/spectrograms/2024-09-30_11-19-16_0000011_noise_95dcc5d7.png,Not USV,2024-09-30_11-19-16_0000011.wav,original
2024-09-30_11-19-19_0000012_00001958,data/full_training_dataset/spectrograms/2024-09-30_11-19-19_0000012_00001958.png,USV,2024-09-30_11-19-19_0000012.wav,original
2024-09-30_11-20-41_0000029_noise_351ddc6a,data/full_training_dataset/spectrograms/2024-09-30_11-20-41_0000029_noise_351ddc6a.png,Not USV,2024-09-30_11-20-41_0000029.wav,original
2024-09-30_11-20-29_0000024_noise_65271d20,data/full_training_dataset/spectrograms/2024-09-30_11-20-29_0000024_noise_65271d20.png,Not USV,2024-09-30_11-20-29_0000024.wav,original
neg_random_00286,data/full_training_dataset/spectrograms/neg_random_00286.png,Not USV,2024-09-30_11-20-41_0000029.wav,random
2024-09-30_11-19-54_0000016_noise_f058d9ba,data/full_training_dataset/spectrograms/2024-09-30_11-19-54_0000016_noise_f058d9ba.png,Not USV,2024-09-30_11-19-54_0000016.wav,original
2024-09-30_11-21-07_0000035_00003322,data/full_training_dataset/spectrograms/2024-09-30_11-21-07_0000035_00003322.png,USV,2024-09-30_11-21-07_0000035.wav,original
neg_random_00288,data/full_training_dataset/spectrograms/neg_random_00288.png,Not USV,2024-09-30_11-20-41_0000029.wav,random
neg_inter_usv_gap_00263,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00263.png,Not USV,2024-09-30_11-21-34_0000043.wav,inter_usv_gap
neg_random_00393,data/full_training_dataset/spectrograms/neg_random_00393.png,Not USV,2024-09-30_11-21-26_0000040.wav,random
neg_random_00313,data/full_training_dataset/spectrograms/neg_random_00313.png,Not USV,2024-09-30_11-20-53_0000032.wav,random
neg_random_00141,data/full_training_dataset/spectrograms/neg_random_00141.png,Not USV,2024-09-30_11-19-38_0000015.wav,random
neg_random_00047,data/full_training_dataset/spectrograms/neg_random_00047.png,Not USV,2024-09-30_11-18-52_0000005.wav,random
2024-09-30_11-20-09_0000021_00001580,data/full_training_dataset/spectrograms/2024-09-30_11-20-09_0000021_00001580.png,Not USV,2024-09-30_11-20-09_0000021.wav,original
neg_random_00360,data/full_training_dataset/spectrograms/neg_random_00360.png,Not USV,2024-09-30_11-21-18_0000037.wav,random
2024-09-30_11-20-56_0000033_00000376,data/full_training_dataset/spectrograms/2024-09-30_11-20-56_0000033_00000376.png,USV,2024-09-30_11-20-56_0000033.wav,original
2024-09-30_11-21-34_0000043_00004423,data/full_training_dataset/spectrograms/2024-09-30_11-21-34_0000043_00004423.png,USV,2024-09-30_11-21-34_0000043.wav,original
neg_inter_usv_gap_00210,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00210.png,Not USV,2024-09-30_11-19-55_0000017.wav,inter_usv_gap
neg_random_00185,data/full_training_dataset/spectrograms/neg_random_00185.png,Not USV,2024-09-30_11-20-03_0000019.wav,random
2024-09-30_11-20-53_0000032_00003014,data/full_training_dataset/spectrograms/2024-09-30_11-20-53_0000032_00003014.png,USV,2024-09-30_11-20-53_0000032.wav,original
2024-09-30_11-21-34_0000043_00002414,data/full_training_dataset/spectrograms/2024-09-30_11-21-34_0000043_00002414.png,USV,2024-09-30_11-21-34_0000043.wav,original
2024-09-30_11-21-14_0000036_00001102,data/full_training_dataset/spectrograms/2024-09-30_11-21-14_0000036_00001102.png,Not USV,2024-09-30_11-21-14_0000036.wav,original
neg_inter_usv_gap_00255,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00255.png,Not USV,2024-09-30_11-20-45_0000030.wav,inter_usv_gap
2024-09-30_11-19-19_0000012_00002749,data/full_training_dataset/spectrograms/2024-09-30_11-19-19_0000012_00002749.png,USV,2024-09-30_11-19-19_0000012.wav,original
neg_inter_usv_gap_00088,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00088.png,Not USV,2024-09-30_11-21-07_0000035.wav,inter_usv_gap
2024-09-30_11-20-56_0000033_noise_26fbe79e,data/full_training_dataset/spectrograms/2024-09-30_11-20-56_0000033_noise_26fbe79e.png,Not USV,2024-09-30_11-20-56_0000033.wav,original
2024-09-30_11-21-28_0000041_noise_f6f87fc0,data/full_training_dataset/spectrograms/2024-09-30_11-21-28_0000041_noise_f6f87fc0.png,Not USV,2024-09-30_11-21-28_0000041.wav,original
neg_inter_usv_gap_00173,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00173.png,Not USV,2024-09-30_11-19-58_0000018.wav,inter_usv_gap
2024-09-30_11-20-53_0000032_00000638,data/full_training_dataset/spectrograms/2024-09-30_11-20-53_0000032_00000638.png,Not USV,2024-09-30_11-20-53_0000032.wav,original
2024-09-30_11-21-34_0000043_noise_857114c0,data/full_training_dataset/spectrograms/2024-09-30_11-21-34_0000043_noise_857114c0.png,Not USV,2024-09-30_11-21-34_0000043.wav,original
2024-09-30_11-18-34_0000004_noise_01742422,data/full_training_dataset/spectrograms/2024-09-30_11-18-34_0000004_noise_01742422.png,Not USV,2024-09-30_11-18-34_0000004.wav,original
neg_random_00222,data/full_training_dataset/spectrograms/neg_random_00222.png,Not USV,2024-09-30_11-20-26_0000023.wav,random
2024-09-30_11-21-34_0000043_noise_6048320d,data/full_training_dataset/spectrograms/2024-09-30_11-21-34_0000043_noise_6048320d.png,Not USV,2024-09-30_11-21-34_0000043.wav,original
2024-09-30_11-21-18_0000037_00000960,data/full_training_dataset/spectrograms/2024-09-30_11-21-18_0000037_00000960.png,Not USV,2024-09-30_11-21-18_0000037.wav,original
neg_random_00029,data/full_training_dataset/spectrograms/neg_random_00029.png,Not USV,2024-09-30_11-18-27_0000003.wav,random
2024-09-30_11-19-00_0000007_00005199,data/full_training_dataset/spectrograms/2024-09-30_11-19-00_0000007_00005199.png,USV,2024-09-30_11-19-00_0000007.wav,original
neg_random_00468,data/full_training_dataset/spectrograms/neg_random_00468.png,Not USV,2024-09-30_11-21-50_0000047.wav,random
2024-09-30_11-18-27_0000003_noise_58d81933,data/full_training_dataset/spectrograms/2024-09-30_11-18-27_0000003_noise_58d81933.png,Not USV,2024-09-30_11-18-27_0000003.wav,original
2024-09-30_11-21-07_0000035_00004837,data/full_training_dataset/spectrograms/2024-09-30_11-21-07_0000035_00004837.png,USV,2024-09-30_11-21-07_0000035.wav,original
neg_random_00483,data/full_training_dataset/spectrograms/neg_random_00483.png,Not USV,2024-09-30_11-21-58_0000049.wav,random
2024-09-30_11-19-54_0000016_00002121,data/full_training_dataset/spectrograms/2024-09-30_11-19-54_0000016_00002121.png,USV,2024-09-30_11-19-54_0000016.wav,original
2024-09-30_11-19-00_0000007_00007439,data/full_training_dataset/spectrograms/2024-09-30_11-19-00_0000007_00007439.png,USV,2024-09-30_11-19-00_0000007.wav,original
neg_random_00329,data/full_training_dataset/spectrograms/neg_random_00329.png,Not USV,2024-09-30_11-20-56_0000033.wav,random
neg_inter_usv_gap_00086,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00086.png,Not USV,2024-09-30_11-19-15_0000010.wav,inter_usv_gap
2024-09-30_11-21-01_0000034_noise_2862af09,data/full_training_dataset/spectrograms/2024-09-30_11-21-01_0000034_noise_2862af09.png,Not USV,2024-09-30_11-21-01_0000034.wav,original
neg_random_00471,data/full_training_dataset/spectrograms/neg_random_00471.png,Not USV,2024-09-30_11-21-57_0000048.wav,random
neg_inter_usv_gap_00251,data/full_training_dataset/spectrograms/neg_inter_usv_gap_00251.png,Not USV,2024-09-30_11-19-38_0000015.wav,inter_usv_gap
2024-09-30_11-21-34_0000043_noise_37150bb1,data/full_training_dataset/spectrograms/2024-09-30_11-21-34_0000043_noise_37150bb1.png,Not USV,2024-09-30_11-21-34_0000043.wav,original
neg_random_00245,data/full_training_dataset/spectrograms/neg_random_00245.png,Not USV,2024-09-30_11-20-32_0000025.wav,random
2024-09-30_11-19-54_0000016_noise_007bb63b,data/full_training_dataset/spectrograms/2024-09-30_11-19-54_0000016_noise_007bb63b.png,Not USV,2024-09-30_11-19-54_0000016.wav,original
2024-09-30_11-21-18_0000037_noise_ffe03ff6,data/full_training_dataset/spectrograms/2024-09-30_11-21-18_0000037_noise_ffe03ff6.png,Not USV,2024-09-30_11-21-18_0000037.wav,original
