Mouse_ID,Date,Water_Received_ml,Phase,Session_ID,Trial_ID,Trial_Start,Outcome,Reaction_Time,Is_Punished,Total_Licks,Day_Name
mouse_1,2025-09-15,798.0,3,6,98,1057.9201703071594,False Alarm,,1,6,Monday
mouse_1,2025-09-15,798.0,3,6,99,1071.1296694278717,Hit,0.33256246715222915,0,31,Monday
mouse_1,2025-09-15,798.0,3,6,100,1080.0892415046692,False Alarm,,1,11,Monday
mouse_1,2025-09-15,798.0,3,6,101,1090.2867918014526,False Alarm,,1,7,Monday
mouse_1,2025-09-15,798.0,3,6,102,1101.749177455902,False Alarm,,1,3,Monday
mouse_1,2025-09-15,798.0,3,6,103,1112.952448129654,Hit,1.124412514074038,0,31,Monday
mouse_1,2025-09-15,798.0,3,6,104,1121.411612033844,False Alarm,,1,4,Monday
mouse_1,2025-09-15,798.0,3,6,105,1131.6143066883087,False Alarm,,1,6,Monday
mouse_1,2025-09-15,798.0,3,6,106,1147.3135499954224,False Alarm,,1,5,Monday
mouse_1,2025-09-15,798.0,3,6,107,1161.7786054611206,False Alarm,,1,7,Monday
mouse_1,2025-09-15,798.0,3,6,108,1173.4893498420715,False Alarm,,1,7,Monday
mouse_1,2025-09-15,798.0,3,6,109,1184.448279619217,False Alarm,,1,5,Monday
mouse_1,2025-09-15,798.0,3,6,110,1196.1580848693848,False Alarm,,1,6,Monday
mouse_1,2025-09-15,798.0,3,6,111,1208.877893447876,False Alarm,,1,7,Monday
mouse_1,2025-09-15,798.0,3,6,112,1220.8474116325378,False Alarm,,1,4,Monday
mouse_1,2025-09-15,798.0,3,6,113,1233.0557036399841,Hit,2.035143875981703,0,43,Monday
mouse_1,2025-09-15,798.0,3,6,114,1244.2614343166351,False Alarm,,1,16,Monday
mouse_1,2025-09-15,798.0,3,6,115,1254.473388671875,False Alarm,,1,2,Monday
mouse_1,2025-09-15,798.0,3,6,116,1265.4198002815247,Miss,,0,0,Monday
mouse_1,2025-09-15,798.0,3,6,117,1275.620633840561,Miss,,0,3,Monday
mouse_1,2025-09-15,798.0,3,6,118,1286.0805909633636,False Alarm,,1,3,Monday
mouse_1,2025-09-15,798.0,3,6,119,1299.537994146347,Miss,,0,4,Monday
mouse_1,2025-09-15,798.0,3,6,120,1310.9994730949402,False Alarm,,1,4,Monday
mouse_1,2025-09-15,798.0,3,6,121,1322.707311630249,Hit,1.121705904147575,0,30,Monday
mouse_1,2025-09-15,798.0,3,6,122,1331.4004323482513,Hit,0.008508587471624196,0,32,Monday
mouse_1,2025-09-15,798.0,3,6,123,1339.1003329753876,False Alarm,,1,11,Monday
mouse_1,2025-09-15,798.0,3,6,124,1349.3134365081787,False Alarm,,1,13,Monday
mouse_1,2025-09-15,798.0,3,6,125,1361.5265684127808,False Alarm,,1,9,Monday
mouse_1,2025-09-15,798.0,3,6,126,1375.723521232605,Miss,,0,9,Monday
mouse_1,2025-09-15,798.0,3,6,127,1386.6691284179688,False Alarm,,1,11,Monday
mouse_1,2025-09-15,798.0,3,6,128,1397.6270067691803,False Alarm,,1,10,Monday
mouse_1,2025-09-15,798.0,3,6,129,1411.0964641571045,False Alarm,,1,6,Monday
mouse_1,2025-09-15,798.0,3,6,130,1423.8159883022308,False Alarm,,1,3,Monday
mouse_1,2025-09-15,798.0,3,6,131,1434.785831451416,Miss,,0,3,Monday
mouse_1,2025-09-15,798.0,3,6,132,1444.7485184669495,Hit,0.13881718996776726,0,34,Monday
mouse_1,2025-09-15,798.0,3,6,133,1452.6993765830994,False Alarm,,1,9,Monday
mouse_1,2025-09-15,798.0,3,6,134,1462.904232263565,False Alarm,,1,3,Monday
mouse_1,2025-09-15,798.0,3,6,135,1476.8565700054169,Miss,,0,0,Monday
mouse_1,2025-09-15,798.0,3,6,136,1486.5587034225464,Hit,0.163575215686933,0,27,Monday
mouse_1,2025-09-15,798.0,3,6,137,1495.0187411308289,Hit,0.15824209057677763,0,30,Monday
mouse_1,2025-09-15,798.0,3,6,138,1502.706423997879,False Alarm,,1,4,Monday
mouse_1,2025-09-15,798.0,3,6,139,1512.8965046405792,Miss,,0,0,Monday
mouse_1,2025-09-15,798.0,3,6,140,1522.8383104801178,Hit,1.954539118824414,0,26,Monday
mouse_1,2025-09-15,798.0,3,6,141,1532.298602104187,Hit,0.25689026284612737,0,32,Monday
mouse_1,2025-09-15,798.0,3,6,142,1540.0082297325134,False Alarm,,1,2,Monday
mouse_1,2025-09-15,798.0,3,6,143,1550.2032465934753,Hit,0.5807802803162758,0,27,Monday
mouse_1,2025-09-15,798.0,3,6,144,1559.397839307785,Hit,0.10292964856580511,0,28,Monday
mouse_1,2025-09-15,798.0,3,6,145,1568.0983672142029,False Alarm,,1,4,Monday
mouse_1,2025-09-15,798.0,3,6,146,1578.3044905662537,False Alarm,,1,7,Monday
mouse_1,2025-09-15,798.0,3,6,147,1592.5246121883392,False Alarm,,1,8,Monday
mouse_1,2025-09-15,798.0,3,6,148,1603.7347195148468,False Alarm,,1,7,Monday
mouse_1,2025-09-15,798.0,3,6,149,1614.945107460022,False Alarm,,1,5,Monday
mouse_1,2025-09-15,798.0,3,6,150,1626.6635324954987,False Alarm,,1,4,Monday
mouse_1,2025-09-15,798.0,3,6,151,1639.124713420868,False Alarm,,1,2,Monday
mouse_1,2025-09-15,798.0,3,6,152,1650.825838804245,Miss,,0,3,Monday
mouse_1,2025-09-15,798.0,3,6,153,1661.0377333164215,False Alarm,,1,3,Monday
mouse_1,2025-09-15,798.0,3,6,154,1672.2441453933716,Hit,0.1638772825281194,0,33,Monday
mouse_1,2025-09-15,798.0,3,6,155,1680.957337141037,False Alarm,,1,5,Monday
mouse_1,2025-09-15,798.0,3,6,156,1691.163561820984,Hit,2.3609328032225676,0,22,Monday
mouse_1,2025-09-15,798.0,3,6,157,1701.3685035705566,Miss,,0,6,Monday
mouse_1,2025-09-15,798.0,3,6,158,1712.5735285282135,False Alarm,,1,3,Monday
mouse_1,2025-09-15,798.0,3,6,159,1724.2751758098602,Hit,0.964663012513256,0,30,Monday
mouse_1,2025-09-15,798.0,3,6,160,1734.2363805770874,False Alarm,,1,7,Monday
mouse_1,2025-09-15,798.0,3,6,161,1744.4433014392853,False Alarm,,1,3,Monday
mouse_1,2025-09-15,798.0,3,6,162,1755.6534578800201,Hit,0.9958995087345102,0,32,Monday
mouse_1,2025-09-15,798.0,3,6,163,1765.6142144203186,False Alarm,,1,7,Monday
mouse_1,2025-09-15,798.0,3,6,164,1775.8129570484161,Hit,0.3752617118875605,0,21,Monday
mouse_1,2025-09-15,798.0,3,6,165,1784.7766370773315,Miss,,0,0,Monday
mouse_1,2025-09-15,798.0,3,6,166,1796.2359619140625,Miss,,0,0,Monday
mouse_1,2025-09-16,798.0,3,7,1,1.1601970195770264,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,2,11.117783784866333,Hit,1.773121344971896,0,16,Tuesday
mouse_1,2025-09-16,798.0,3,7,3,20.319721460342407,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,4,30.768761157989502,Hit,1.232493105207233,0,29,Tuesday
mouse_1,2025-09-16,798.0,3,7,5,40.47926664352417,False Alarm,,1,3,Tuesday
mouse_1,2025-09-16,798.0,3,7,6,50.67583775520325,Hit,1.3474597557610437,0,19,Tuesday
mouse_1,2025-09-16,798.0,3,7,7,60.37934923171997,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,8,70.82899308204651,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,9,82.03587222099304,Hit,0.6606264143538567,0,25,Tuesday
mouse_1,2025-09-16,798.0,3,7,10,90.23894810676575,Miss,,0,3,Tuesday
mouse_1,2025-09-16,798.0,3,7,11,100.93603825569153,False Alarm,,1,4,Tuesday
mouse_1,2025-09-16,798.0,3,7,12,113.15632963180542,Hit,0.7992087944357849,0,19,Tuesday
mouse_1,2025-09-16,798.0,3,7,13,121.36901021003723,Miss,,0,1,Tuesday
mouse_1,2025-09-16,798.0,3,7,14,132.8182771205902,Hit,0.8639096170647349,0,11,Tuesday
mouse_1,2025-09-16,798.0,3,7,15,141.0158886909485,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,16,152.7184247970581,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,17,163.67992329597473,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,18,173.3782353401184,False Alarm,,1,3,Tuesday
mouse_1,2025-09-16,798.0,3,7,19,190.09639024734497,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,20,200.2979118824005,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,21,209.99701929092407,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,22,219.94583892822266,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,23,230.15820240974426,Miss,,0,3,Tuesday
mouse_1,2025-09-16,798.0,3,7,24,241.6091992855072,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,25,252.06590390205383,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,26,263.2759461402893,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,27,273.4774525165558,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,28,284.17747378349304,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,29,294.875901222229,Hit,0.7860893271501368,0,35,Tuesday
mouse_1,2025-09-16,798.0,3,7,30,303.82846307754517,False Alarm,,1,8,Tuesday
mouse_1,2025-09-16,798.0,3,7,31,314.0438826084137,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,32,324.49782943725586,Miss,,0,2,Tuesday
mouse_1,2025-09-16,798.0,3,7,33,334.7068614959717,False Alarm,,1,2,Tuesday
mouse_1,2025-09-16,798.0,3,7,34,345.1741168498993,Hit,0.14793784244477592,0,25,Tuesday
mouse_1,2025-09-16,798.0,3,7,35,354.1369996070862,Hit,0.07094899906752516,0,34,Tuesday
mouse_1,2025-09-16,798.0,3,7,36,363.0789670944214,False Alarm,,1,6,Tuesday
mouse_1,2025-09-16,798.0,3,7,37,373.29362773895264,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,38,382.99800205230713,Hit,1.31787174808386,0,24,Tuesday
mouse_1,2025-09-16,798.0,3,7,39,392.2087631225586,Hit,0.23076054111851363,0,24,Tuesday
mouse_1,2025-09-16,798.0,3,7,40,400.65536618232727,False Alarm,,1,1,Tuesday
mouse_1,2025-09-16,798.0,3,7,41,414.1039400100708,Hit,0.3846344574016598,0,23,Tuesday
mouse_1,2025-09-16,798.0,3,7,42,422.5570011138916,Hit,0.4411094804235631,0,31,Tuesday
mouse_1,2025-09-16,798.0,3,7,43,430.0074129104614,False Alarm,,1,7,Tuesday
mouse_1,2025-09-16,798.0,3,7,44,440.21597623825073,False Alarm,,1,5,Tuesday
mouse_1,2025-09-16,798.0,3,7,45,453.18372988700867,False Alarm,,1,8,Tuesday
mouse_1,2025-09-16,798.0,3,7,46,464.3856360912323,Hit,0.06113268335519706,0,23,Tuesday
mouse_1,2025-09-16,798.0,3,7,47,471.83715891838074,Hit,0.9742221402235032,0,22,Tuesday
mouse_1,2025-09-16,798.0,3,7,48,481.04654598236084,Hit,0.759012066681521,0,32,Tuesday
mouse_1,2025-09-16,798.0,3,7,49,489.75682854652405,False Alarm,,1,6,Tuesday
mouse_1,2025-09-16,798.0,3,7,50,499.9630219936371,False Alarm,,1,7,Tuesday
mouse_1,2025-09-16,798.0,3,7,51,510.9258258342743,False Alarm,,1,11,Tuesday
mouse_1,2025-09-16,798.0,3,7,52,524.6367058753967,False Alarm,,1,9,Tuesday
mouse_1,2025-09-16,798.0,3,7,53,535.8440434932709,False Alarm,,1,4,Tuesday
mouse_1,2025-09-16,798.0,3,7,54,549.8033518791199,Hit,0.20786752193089342,0,25,Tuesday
mouse_1,2025-09-16,798.0,3,7,55,559.0177276134491,Hit,1.9112152469143666,0,23,Tuesday
mouse_1,2025-09-16,798.0,3,7,56,568.9669854640961,Hit,0.651804470440652,0,30,Tuesday
mouse_1,2025-09-16,798.0,3,7,57,577.4266963005066,Hit,0.27964739542017014,0,29,Tuesday
mouse_1,2025-09-16,798.0,3,7,58,585.1265058517456,False Alarm,,1,3,Tuesday
mouse_1,2025-09-16,798.0,3,7,59,595.3427605628967,Hit,1.199263552125899,0,22,Tuesday
mouse_1,2025-09-16,798.0,3,7,60,604.0459158420563,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,61,615.0057873725891,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,62,625.4655730724335,Hit,0.28600940445858214,0,26,Tuesday
mouse_1,2025-09-16,798.0,3,7,63,634.4170868396759,False Alarm,,1,5,Tuesday
mouse_1,2025-09-16,798.0,3,7,64,644.6225574016571,False Alarm,,1,4,Tuesday
mouse_1,2025-09-16,798.0,3,7,65,655.5925285816193,False Alarm,,1,9,Tuesday
mouse_1,2025-09-16,798.0,3,7,66,670.802238702774,False Alarm,,1,7,Tuesday
mouse_1,2025-09-16,798.0,3,7,67,684.762423992157,False Alarm,,1,8,Tuesday
mouse_1,2025-09-16,798.0,3,7,68,696.4757134914398,Hit,1.873018450837776,0,23,Tuesday
mouse_1,2025-09-16,798.0,3,7,69,705.676666021347,Hit,0.06361979554230857,0,27,Tuesday
mouse_1,2025-09-16,798.0,3,7,70,713.8858067989349,False Alarm,,1,5,Tuesday
mouse_1,2025-09-16,798.0,3,7,71,724.0857803821564,False Alarm,,1,6,Tuesday
mouse_1,2025-09-16,798.0,3,7,72,735.792397737503,False Alarm,,1,7,Tuesday
mouse_1,2025-09-16,798.0,3,7,73,747.2617561817169,False Alarm,,1,4,Tuesday
mouse_1,2025-09-16,798.0,3,7,74,760.7310476303101,Hit,1.1057406627271575,0,17,Tuesday
mouse_1,2025-09-16,798.0,3,7,75,768.9257130622864,Hit,0.7881473476442125,0,22,Tuesday
mouse_1,2025-09-16,798.0,3,7,76,777.6251113414764,Hit,0.6515259144638321,0,29,Tuesday
mouse_1,2025-09-16,798.0,3,7,77,786.575163602829,False Alarm,,1,3,Tuesday
mouse_1,2025-09-16,798.0,3,7,78,796.7811758518219,Hit,0.4304194191812485,0,28,Tuesday
mouse_1,2025-09-16,798.0,3,7,79,805.9848878383636,False Alarm,,1,2,Tuesday
mouse_1,2025-09-16,798.0,3,7,80,816.1858863830566,Hit,1.1378350683110057,0,22,Tuesday
mouse_1,2025-09-16,798.0,3,7,81,825.1348848342896,Hit,0.27193492034894007,0,28,Tuesday
mouse_1,2025-09-16,798.0,3,7,82,834.344155550003,Hit,0.5793170736328648,0,21,Tuesday
mouse_1,2025-09-16,798.0,3,7,83,842.2843315601349,Hit,0.27182831329628243,0,24,Tuesday
mouse_1,2025-09-16,798.0,3,7,84,850.7311582565308,Hit,0.8936719115091591,0,21,Tuesday
mouse_1,2025-09-16,798.0,3,7,85,858.9347550868988,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,86,869.6339511871338,Hit,1.2607668721168466,0,27,Tuesday
mouse_1,2025-09-16,798.0,3,7,87,878.0839924812317,Hit,0.5651838173034776,0,25,Tuesday
mouse_1,2025-09-16,798.0,3,7,88,886.2843005657196,Hit,0.6746389842661529,0,25,Tuesday
mouse_1,2025-09-16,798.0,3,7,89,894.4935760498047,Miss,,0,8,Tuesday
mouse_1,2025-09-16,798.0,3,7,90,905.1933491230011,False Alarm,,1,5,Tuesday
mouse_1,2025-09-16,798.0,3,7,91,916.8959832191467,Hit,0.5170464431365644,0,23,Tuesday
mouse_1,2025-09-16,798.0,3,7,92,925.093376159668,Hit,1.3806489556781116,0,16,Tuesday
mouse_1,2025-09-16,798.0,3,7,93,934.2841627597809,Hit,0.09858339520917525,0,22,Tuesday
mouse_1,2025-09-16,798.0,3,7,94,942.7431356906891,Hit,1.8589750064801365,0,27,Tuesday
mouse_1,2025-09-16,798.0,3,7,95,951.9435486793518,False Alarm,,1,2,Tuesday
mouse_1,2025-09-16,798.0,3,7,96,962.1316680908203,Miss,,0,15,Tuesday
mouse_1,2025-09-16,798.0,3,7,97,973.5816707611084,False Alarm,,1,14,Tuesday
mouse_1,2025-09-16,798.0,3,7,98,984.5398557186127,False Alarm,,1,8,Tuesday
mouse_1,2025-09-16,798.0,3,7,99,995.7500050067902,False Alarm,,1,8,Tuesday
mouse_1,2025-09-16,798.0,3,7,100,1007.7099511623383,False Alarm,,1,4,Tuesday
mouse_1,2025-09-16,798.0,3,7,101,1022.1695644855499,Miss,,0,6,Tuesday
mouse_1,2025-09-16,798.0,3,7,102,1033.372667312622,False Alarm,,1,6,Tuesday
mouse_1,2025-09-16,798.0,3,7,103,1045.0793406963348,Hit,0.9361907085917665,0,21,Tuesday
mouse_1,2025-09-16,798.0,3,7,104,1054.282738685608,False Alarm,,1,4,Tuesday
mouse_1,2025-09-16,798.0,3,7,105,1072.4998433589935,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,106,1082.4633519649506,Hit,0.4637068860824911,0,24,Tuesday
mouse_1,2025-09-16,798.0,3,7,107,1090.911747455597,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,108,1102.3533499240875,Hit,0.517321334701137,0,17,Tuesday
mouse_1,2025-09-16,798.0,3,7,109,1111.3026821613312,False Alarm,,1,4,Tuesday
mouse_1,2025-09-16,798.0,3,7,110,1122.7687723636627,False Alarm,,1,2,Tuesday
mouse_1,2025-09-16,798.0,3,7,111,1133.7395219802856,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,112,1145.2019069194794,Hit,0.7172814312589253,0,32,Tuesday
mouse_1,2025-09-16,798.0,3,7,113,1154.4021582603455,False Alarm,,1,10,Tuesday
mouse_1,2025-09-16,798.0,3,7,114,1164.5986943244934,Hit,0.43379228857338603,0,18,Tuesday
mouse_1,2025-09-16,798.0,3,7,115,1172.0622742176056,Hit,0.5162051274826354,0,28,Tuesday
mouse_1,2025-09-16,798.0,3,7,116,1181.2616307735443,False Alarm,,1,1,Tuesday
mouse_1,2025-09-16,798.0,3,7,117,1191.4599177837372,Hit,1.2183812378034418,0,19,Tuesday
mouse_1,2025-09-16,798.0,3,7,118,1200.4210991859436,Hit,0.8353664677551933,0,21,Tuesday
mouse_1,2025-09-16,798.0,3,7,119,1208.3723888397217,Hit,0.8301774121366634,0,20,Tuesday
mouse_1,2025-09-16,798.0,3,7,120,1217.081740140915,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,121,1226.7922830581665,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,122,1236.7414066791534,Miss,,0,4,Tuesday
mouse_1,2025-09-16,798.0,3,7,123,1248.1910440921783,False Alarm,,1,4,Tuesday
mouse_1,2025-09-16,798.0,3,7,124,1259.407995223999,Hit,1.0003085914854637,0,19,Tuesday
mouse_1,2025-09-16,798.0,3,7,125,1269.6114790439606,Hit,0.2171150695498909,0,15,Tuesday
mouse_1,2025-09-16,798.0,3,7,126,1278.3226289749146,Hit,1.2634647727659285,0,20,Tuesday
mouse_1,2025-09-16,798.0,3,7,127,1286.77183675766,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,128,1297.7305238246918,Hit,0.8760808215042744,0,11,Tuesday
mouse_1,2025-09-16,798.0,3,7,129,1306.4390947818756,Hit,0.485440421260364,0,34,Tuesday
mouse_1,2025-09-16,798.0,3,7,130,1315.6411390304565,False Alarm,,1,7,Tuesday
mouse_1,2025-09-16,798.0,3,7,131,1325.8572788238525,Hit,1.867958171660348,0,17,Tuesday
mouse_1,2025-09-16,798.0,3,7,132,1335.311000585556,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,133,1346.760873556137,Hit,1.8066781356053525,0,21,Tuesday
mouse_1,2025-09-16,798.0,3,7,134,1356.2182612419128,False Alarm,,1,7,Tuesday
mouse_1,2025-09-16,798.0,3,7,135,1371.4214930534363,Hit,1.9584487545766933,0,20,Tuesday
mouse_1,2025-09-16,798.0,3,7,136,1381.3709030151367,Hit,0.7739098023996576,0,18,Tuesday
mouse_1,2025-09-16,798.0,3,7,137,1389.5686719417572,Hit,0.1979214807340668,0,22,Tuesday
mouse_1,2025-09-16,798.0,3,7,138,1397.520456314087,Hit,0.09068416022228121,0,14,Tuesday
mouse_1,2025-09-16,798.0,3,7,139,1406.4593150615692,Hit,0.587094006328698,0,26,Tuesday
mouse_1,2025-09-16,798.0,3,7,140,1415.1679463386536,False Alarm,,1,1,Tuesday
mouse_1,2025-09-16,798.0,3,7,141,1425.376665353775,Hit,0.28375580785495913,0,22,Tuesday
mouse_1,2025-09-16,798.0,3,7,142,1434.8304162025452,Hit,0.06813680248365017,0,17,Tuesday
mouse_1,2025-09-16,798.0,3,7,143,1442.540337562561,False Alarm,,1,4,Tuesday
mouse_1,2025-09-16,798.0,3,7,144,1457.496376991272,False Alarm,,1,1,Tuesday
mouse_1,2025-09-16,798.0,3,7,145,1470.2166299819946,Hit,0.9879259611088855,0,12,Tuesday
mouse_1,2025-09-16,798.0,3,7,146,1479.6709072589874,Hit,1.0224212304353841,0,26,Tuesday
mouse_1,2025-09-16,798.0,3,7,147,1487.870157957077,False Alarm,,1,2,Tuesday
mouse_1,2025-09-16,798.0,3,7,148,1498.075844526291,Hit,0.7949810020197674,0,19,Tuesday
mouse_1,2025-09-16,798.0,3,7,149,1507.0296194553375,Hit,2.1279036689238637,0,24,Tuesday
mouse_1,2025-09-16,798.0,3,7,150,1517.7300260066986,Hit,0.37535945599051956,0,25,Tuesday
mouse_1,2025-09-16,798.0,3,7,151,1526.6792361736298,Hit,0.4587793032119407,0,19,Tuesday
mouse_1,2025-09-16,798.0,3,7,152,1535.8817970752716,Hit,0.839293870500569,0,22,Tuesday
mouse_1,2025-09-16,798.0,3,7,153,1545.5798082351685,False Alarm,,1,3,Tuesday
mouse_1,2025-09-16,798.0,3,7,154,1560.2959880828857,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,155,1570.2591531276703,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,156,1580.2090215682983,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,157,1590.4190390110016,Hit,1.506445701506891,0,30,Tuesday
mouse_1,2025-09-16,798.0,3,7,158,1599.3694341182709,False Alarm,,1,8,Tuesday
mouse_1,2025-09-16,798.0,3,7,159,1613.0728392601013,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,160,1623.5202541351318,Miss,,0,2,Tuesday
mouse_1,2025-09-16,798.0,3,7,161,1634.9690144062042,False Alarm,,1,6,Tuesday
mouse_1,2025-09-16,798.0,3,7,162,1647.42555642128,False Alarm,,1,4,Tuesday
mouse_1,2025-09-16,798.0,3,7,163,1661.137137889862,Hit,1.337003528303967,0,18,Tuesday
mouse_1,2025-09-16,798.0,3,7,164,1670.097416639328,Hit,0.6537876860020333,0,17,Tuesday
mouse_1,2025-09-16,798.0,3,7,165,1679.050096988678,Hit,0.18226934150811758,0,14,Tuesday
mouse_1,2025-09-16,798.0,3,7,166,1687.0100660324097,Hit,1.5782651321051162,0,21,Tuesday
mouse_1,2025-09-16,798.0,3,7,167,1697.4695370197296,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,168,1708.658709526062,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,169,1719.1089553833008,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,170,1729.0590045452118,Hit,1.4834016373047234,0,17,Tuesday
mouse_1,2025-09-16,798.0,3,7,171,1738.5186388492584,Hit,0.4782854225459232,0,12,Tuesday
mouse_1,2025-09-16,798.0,3,7,172,1746.7188873291016,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,173,1756.6684219837189,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,174,1766.86834359169,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,175,1778.3290779590607,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,176,1789.5381498336792,Miss,,0,0,Tuesday
mouse_1,2025-09-16,798.0,3,7,177,1799.4889905452728,Miss,,0,0,Tuesday
mouse_1,2025-09-17,798.0,3,8,1,0.37906527519226074,False Alarm,,1,12,Wednesday
mouse_1,2025-09-17,798.0,3,8,2,11.825922012329102,False Alarm,,1,3,Wednesday
mouse_1,2025-09-17,798.0,3,8,3,22.036035537719727,False Alarm,,1,3,Wednesday
mouse_1,2025-09-17,798.0,3,8,4,33.74605178833008,False Alarm,,1,1,Wednesday
mouse_1,2025-09-17,798.0,3,8,5,46.70603132247925,Hit,1.1832241157378363,0,27,Wednesday
mouse_1,2025-09-17,798.0,3,8,6,56.66108465194702,False Alarm,,1,10,Wednesday
mouse_1,2025-09-17,798.0,3,8,7,69.11078572273254,False Alarm,,1,4,Wednesday
mouse_1,2025-09-17,798.0,3,8,8,80.32642245292664,Hit,0.9056202230264745,0,25,Wednesday
mouse_1,2025-09-17,798.0,3,8,9,89.02745819091797,Miss,,0,12,Wednesday
mouse_1,2025-09-17,798.0,3,8,10,98.9672737121582,Hit,0.08686340522842784,0,32,Wednesday
mouse_1,2025-09-17,798.0,3,8,11,107.40878129005432,False Alarm,,1,6,Wednesday
mouse_1,2025-09-17,798.0,3,8,12,117.6159315109253,False Alarm,,1,6,Wednesday
mouse_1,2025-09-17,798.0,3,8,13,133.3301010131836,Hit,0.5076703015011503,0,21,Wednesday
mouse_1,2025-09-17,798.0,3,8,14,142.02959561347961,Hit,0.5438350920970834,0,34,Wednesday
mouse_1,2025-09-17,798.0,3,8,15,151.22725915908813,False Alarm,,1,11,Wednesday
mouse_1,2025-09-17,798.0,3,8,16,165.67688393592834,False Alarm,,1,3,Wednesday
mouse_1,2025-09-17,798.0,3,8,17,177.39526414871216,Miss,,0,0,Wednesday
mouse_1,2025-09-17,798.0,3,8,18,187.84839177131653,Hit,1.0791384471538379,0,23,Wednesday
mouse_1,2025-09-17,798.0,3,8,19,196.3090844154358,False Alarm,,1,8,Wednesday
mouse_1,2025-09-17,798.0,3,8,20,208.014750957489,False Alarm,,1,6,Wednesday
mouse_1,2025-09-17,798.0,3,8,21,219.21754693984985,False Alarm,,1,7,Wednesday
mouse_1,2025-09-17,798.0,3,8,22,230.4289915561676,False Alarm,,1,7,Wednesday
mouse_1,2025-09-17,798.0,3,8,23,242.63861322402954,False Alarm,,1,7,Wednesday
mouse_1,2025-09-17,798.0,3,8,24,256.5948805809021,False Alarm,,1,4,Wednesday
mouse_1,2025-09-17,798.0,3,8,25,267.56025433540344,Hit,1.2347494013017695,0,26,Wednesday
mouse_1,2025-09-17,798.0,3,8,26,276.50873827934265,Hit,0.02014333319624484,0,22,Wednesday
mouse_1,2025-09-17,798.0,3,8,27,284.96872329711914,False Alarm,,1,3,Wednesday
mouse_1,2025-09-17,798.0,3,8,28,298.66830945014954,Miss,,0,0,Wednesday
mouse_1,2025-09-17,798.0,3,8,29,310.3779487609863,False Alarm,,1,5,Wednesday
mouse_1,2025-09-17,798.0,3,8,30,325.8276138305664,False Alarm,,1,1,Wednesday
mouse_1,2025-09-17,798.0,3,8,31,336.2812023162842,Miss,,0,5,Wednesday
mouse_1,2025-09-17,798.0,3,8,32,347.74764108657837,False Alarm,,1,14,Wednesday
mouse_1,2025-09-17,798.0,3,8,33,361.7147145271301,False Alarm,,1,9,Wednesday
mouse_1,2025-09-17,798.0,3,8,34,375.4255464076996,Hit,1.6670944095843652,0,19,Wednesday
