candidate_id,label,labeled_at
2024-09-30_11-20-32_0000025_00001006,USV,2026-01-18T19:00:31.579397
2024-09-30_11-20-32_0000025_00001049,USV,2026-01-18T19:00:32.198434
2024-09-30_11-20-32_0000025_00001133,USV,2026-01-18T19:00:33.203815
2024-09-30_11-20-32_0000025_00001261,USV,2026-01-18T19:00:34.915946
2024-09-30_11-20-32_0000025_00001355,USV,2026-01-18T19:00:35.741309
2024-09-30_11-20-32_0000025_00001714,USV,2026-01-18T19:00:36.386384
2024-09-30_11-20-32_0000025_00001842,USV,2026-01-18T19:00:37.067162
2024-09-30_11-20-32_0000025_00001884,Not USV,2026-01-18T19:00:38.615604
2024-09-30_11-20-32_0000025_00002017,USV,2026-01-18T19:00:39.678193
2024-09-30_11-20-32_0000025_00002185,Not USV,2026-01-18T19:00:41.911718
2024-09-30_11-20-32_0000025_00002385,USV,2026-01-18T19:00:42.820364
2024-09-30_11-20-32_0000025_00002502,USV,2026-01-18T19:00:43.766457
2024-09-30_11-20-32_0000025_00002805,Not USV,2026-01-18T19:00:46.175676
2024-09-30_11-20-35_0000027_00000364,USV,2026-01-18T19:00:47.068722
2024-09-30_11-20-35_0000027_00000905,USV,2026-01-18T19:00:48.577872
2024-09-30_11-20-35_0000027_00001417,Not USV,2026-01-18T19:00:50.511126
2024-09-30_11-20-38_0000028_00000937,USV,2026-01-18T19:00:51.202302
2024-09-30_11-20-38_0000028_00001035,USV,2026-01-18T19:00:51.836884
2024-09-30_11-20-38_0000028_00001337,USV,2026-01-18T19:00:52.477958
2024-09-30_11-20-38_0000028_00001484,USV,2026-01-18T19:00:53.460084
2024-09-30_11-20-38_0000028_00001573,Uncertain,2026-01-18T19:00:59.134792
2024-09-30_11-20-38_0000028_00001678,USV,2026-01-18T19:01:00.128334
2024-09-30_11-20-38_0000028_00001792,USV,2026-01-18T19:01:00.829941
2024-09-30_11-20-38_0000028_00001921,USV,2026-01-18T19:01:01.448936
2024-09-30_11-20-38_0000028_00001987,USV,2026-01-18T19:01:02.186654
2024-09-30_11-20-38_0000028_00002112,USV,2026-01-18T19:01:02.891165
2024-09-30_11-20-38_0000028_00002206,USV,2026-01-18T19:01:03.642915
2024-09-30_11-20-38_0000028_00002305,USV,2026-01-18T19:01:09.441198
2024-09-30_11-20-38_0000028_00002363,Uncertain,2026-01-18T19:01:11.669333
2024-09-30_11-20-38_0000028_00002439,USV,2026-01-18T19:01:12.515855
2024-09-30_11-20-38_0000028_00002537,Not USV,2026-01-18T19:01:14.373870
2024-09-30_11-20-38_0000028_00002612,USV,2026-01-18T19:01:15.544363
2024-09-30_11-20-38_0000028_00003232,Not USV,2026-01-18T19:01:16.926861
2024-09-30_11-20-38_0000028_00003369,USV,2026-01-18T19:01:18.097424
2024-09-30_11-20-41_0000029_00001039,USV,2026-01-18T19:01:18.970429
2024-09-30_11-20-41_0000029_00001141,USV,2026-01-18T19:01:19.842757
2024-09-30_11-20-41_0000029_00001269,USV,2026-01-18T19:01:20.803496
2024-09-30_11-20-41_0000029_00001451,USV,2026-01-18T19:01:21.621339
2024-09-30_11-20-41_0000029_00001682,USV,2026-01-18T19:01:22.617110
2024-09-30_11-20-41_0000029_00001714,USV,2026-01-18T19:01:23.351489
2024-09-30_11-20-41_0000029_00001813,USV,2026-01-18T19:01:23.952372
2024-09-30_11-20-41_0000029_00001922,USV,2026-01-18T19:01:24.565128
2024-09-30_11-20-41_0000029_00001952,USV,2026-01-18T19:01:25.241306
2024-09-30_11-20-41_0000029_00002094,USV,2026-01-18T19:01:25.948273
2024-09-30_11-20-41_0000029_00002207,USV,2026-01-18T19:01:26.523865
2024-09-30_11-20-41_0000029_00002340,USV,2026-01-18T19:01:27.720394
2024-09-30_11-20-41_0000029_00002414,Not USV,2026-01-18T19:01:29.788753
2024-09-30_11-20-41_0000029_00002438,USV,2026-01-18T19:01:30.484278
2024-09-30_11-20-41_0000029_00002577,USV,2026-01-18T19:01:31.775291
2024-09-30_11-20-41_0000029_00002861,USV,2026-01-18T19:01:32.612248
2024-09-30_11-20-41_0000029_00002986,USV,2026-01-18T19:01:33.252413
2024-09-30_11-20-41_0000029_00003007,USV,2026-01-18T19:01:33.976842
2024-09-30_11-20-41_0000029_00003184,USV,2026-01-18T19:01:34.615981
2024-09-30_11-20-45_0000030_00001006,USV,2026-01-18T19:01:35.966345
2024-09-30_11-20-45_0000030_00001114,USV,2026-01-18T19:01:36.586070
2024-09-30_11-20-45_0000030_00001226,USV,2026-01-18T19:01:37.227733
2024-09-30_11-20-45_0000030_00001342,USV,2026-01-18T19:01:37.822918
2024-09-30_11-20-45_0000030_00001448,USV,2026-01-18T19:01:38.365919
2024-09-30_11-20-45_0000030_00001559,USV,2026-01-18T19:01:38.912913
2024-09-30_11-20-45_0000030_00001662,USV,2026-01-18T19:01:39.443914
2024-09-30_11-20-45_0000030_00001764,USV,2026-01-18T19:01:39.999915
2024-09-30_11-20-45_0000030_00001890,USV,2026-01-18T19:01:40.516394
2024-09-30_11-20-45_0000030_00002419,USV,2026-01-18T19:01:41.274230
2024-09-30_11-20-45_0000030_00002618,Not USV,2026-01-18T19:01:42.587217
2024-09-30_11-20-45_0000030_00002960,USV,2026-01-18T19:01:43.335396
2024-09-30_11-20-45_0000030_00003157,USV,2026-01-18T19:01:43.995264
2024-09-30_11-20-45_0000030_00004172,Not USV,2026-01-18T19:01:44.936640
2024-09-30_11-20-45_0000030_noise_5fac85dd,USV,2026-01-18T19:37:43.463211
2024-09-30_11-20-45_0000030_noise_d339e402,USV,2026-01-18T19:37:43.464213
2024-09-30_11-20-53_0000032_00000635,Not USV,2026-01-18T19:01:46.653471
2024-09-30_11-20-53_0000032_00000773,USV,2026-01-18T19:01:47.382111
2024-09-30_11-20-53_0000032_00000888,USV,2026-01-18T19:01:48.169400
2024-09-30_11-20-53_0000032_00001777,USV,2026-01-18T19:01:51.292982
2024-09-30_11-20-53_0000032_00002152,USV,2026-01-18T19:01:52.095371
2024-09-30_11-20-53_0000032_00002253,USV,2026-01-18T19:01:52.656959
2024-09-30_11-20-53_0000032_00002435,USV,2026-01-18T19:01:53.245086
2024-09-30_11-20-53_0000032_00002557,USV,2026-01-18T19:01:53.835863
2024-09-30_11-20-53_0000032_00002784,USV,2026-01-18T19:01:54.404895
2024-09-30_11-20-53_0000032_00002901,USV,2026-01-18T19:01:54.925960
2024-09-30_11-20-53_0000032_00003013,USV,2026-01-18T19:01:55.494303
2024-09-30_11-20-53_0000032_00003761,USV,2026-01-18T19:01:56.238096
2024-09-30_11-20-53_0000032_00003880,USV,2026-01-18T19:01:56.844538
2024-09-30_11-20-53_0000032_noise_0922af25,USV,2026-01-18T19:37:43.465211
2024-09-30_11-20-53_0000032_noise_f5e76338,USV,2026-01-18T19:37:43.466712
2024-09-30_11-20-56_0000033_00000266,USV,2026-01-18T19:01:57.403413
2024-09-30_11-20-56_0000033_00000384,USV,2026-01-18T19:01:58.010892
2024-09-30_11-20-56_0000033_00001033,USV,2026-01-18T19:01:58.863194
2024-09-30_11-20-56_0000033_00001187,USV,2026-01-18T19:01:59.778387
2024-09-30_11-20-56_0000033_00001315,USV,2026-01-18T19:02:00.420084
2024-09-30_11-20-56_0000033_00001443,USV,2026-01-18T19:02:01.149064
2024-09-30_11-21-01_0000034_00001137,USV,2026-01-18T19:02:02.012041
2024-09-30_11-21-01_0000034_00001248,USV,2026-01-18T19:02:02.611512
2024-09-30_11-21-01_0000034_00001354,USV,2026-01-18T19:02:03.192779
2024-09-30_11-21-01_0000034_00001462,USV,2026-01-18T19:02:03.812722
2024-09-30_11-21-01_0000034_00001566,USV,2026-01-18T19:02:04.356388
2024-09-30_11-21-01_0000034_00001765,USV,2026-01-18T19:02:05.562622
2024-09-30_11-21-01_0000034_00001980,USV,2026-01-18T19:02:06.292529
2024-09-30_11-21-01_0000034_00002288,USV,2026-01-18T19:02:06.939112
2024-09-30_11-21-01_0000034_00002328,USV,2026-01-18T19:02:08.095677
2024-09-30_11-21-01_0000034_00002807,USV,2026-01-18T19:02:08.850591
2024-09-30_11-21-01_0000034_00003226,USV,2026-01-18T19:02:09.535760
2024-09-30_11-21-01_0000034_00003773,Not USV,2026-01-18T19:02:11.263311
2024-09-30_11-21-01_0000034_00003977,USV,2026-01-18T19:02:11.855752
2024-09-30_11-21-01_0000034_00004051,USV,2026-01-18T19:02:12.808979
2024-09-30_11-21-01_0000034_00004815,USV,2026-01-18T19:02:13.510895
2024-09-30_11-21-01_0000034_00004956,USV,2026-01-18T19:02:14.191585
2024-09-30_11-21-01_0000034_noise_3f241095,USV,2026-01-18T19:37:43.468210
2024-09-30_11-21-01_0000034_noise_e15cc9f6,USV,2026-01-18T19:37:43.469211
2024-09-30_11-21-01_0000034_noise_ec2bd86f,USV,2026-01-18T19:37:43.470211
2024-09-30_11-21-01_0000034_noise_ed50d01b,USV,2026-01-18T19:37:43.471210
2024-09-30_11-21-07_0000035_00001057,USV,2026-01-18T19:02:15.002389
2024-09-30_11-21-07_0000035_00001073,USV,2026-01-18T19:02:15.665172
2024-09-30_11-21-07_0000035_00001129,Uncertain,2026-01-18T19:02:20.209648
2024-09-30_11-21-07_0000035_00001203,USV,2026-01-18T19:02:21.157593
2024-09-30_11-21-07_0000035_00001257,Uncertain,2026-01-18T19:02:23.368665
2024-09-30_11-21-07_0000035_00001331,USV,2026-01-18T19:02:24.464085
2024-09-30_11-21-07_0000035_00002313,USV,2026-01-18T19:02:25.260079
2024-09-30_11-21-07_0000035_00002336,USV,2026-01-18T19:02:25.847223
2024-09-30_11-21-07_0000035_00003105,USV,2026-01-18T19:02:26.351401
2024-09-30_11-21-07_0000035_00003215,USV,2026-01-18T19:02:26.840595
2024-09-30_11-21-07_0000035_00003322,USV,2026-01-18T19:02:27.429095
2024-09-30_11-21-07_0000035_00003739,USV,2026-01-18T19:02:27.959643
2024-09-30_11-21-07_0000035_00003965,USV,2026-01-18T19:02:28.480851
2024-09-30_11-21-07_0000035_00004729,USV,2026-01-18T19:02:28.988700
2024-09-30_11-21-07_0000035_00004837,USV,2026-01-18T19:02:39.399238
2024-09-30_11-21-07_0000035_00004957,USV,2026-01-18T19:02:40.115521
2024-09-30_11-21-07_0000035_00005201,USV,2026-01-18T19:02:40.643750
2024-09-30_11-21-07_0000035_00005360,USV,2026-01-18T19:02:41.208749
2024-09-30_11-21-07_0000035_00005612,USV,2026-01-18T19:02:41.718840
2024-09-30_11-21-07_0000035_00005761,USV,2026-01-18T19:02:42.259679
2024-09-30_11-21-07_0000035_00005914,USV,2026-01-18T19:02:42.810605
2024-09-30_11-21-07_0000035_00006040,USV,2026-01-18T19:02:43.605182
2024-09-30_11-21-07_0000035_00006140,USV,2026-01-18T19:02:44.182229
2024-09-30_11-21-26_0000040_00000218,USV,2026-01-18T19:02:44.674686
2024-09-30_11-21-26_0000040_00000345,Not USV,2026-01-18T19:02:46.204176
2024-09-30_11-21-26_0000040_00000824,USV,2026-01-18T19:02:47.141813
2024-09-30_11-21-26_0000040_00000895,Uncertain,2026-01-18T19:02:50.138639
2024-09-30_11-21-26_0000040_00001096,USV,2026-01-18T19:02:51.441331
2024-09-30_11-21-26_0000040_00001224,USV,2026-01-18T19:02:51.999951
2024-09-30_11-21-26_0000040_00001352,USV,2026-01-18T19:02:52.895465
2024-09-30_11-21-26_0000040_00001652,USV,2026-01-18T19:02:54.101730
2024-09-30_11-21-30_0000042_00000619,Not USV,2026-01-18T19:02:55.491394
2024-09-30_11-21-30_0000042_00000995,Not USV,2026-01-18T19:02:57.010135
2024-09-30_11-21-30_0000042_00001362,Uncertain,2026-01-18T19:02:58.725424
2024-09-30_11-21-30_0000042_00001502,Not USV,2026-01-18T19:02:59.887360
2024-09-30_11-21-30_0000042_00001900,USV,2026-01-18T19:03:00.687769
2024-09-30_11-21-30_0000042_00002035,USV,2026-01-18T19:03:01.521696
2024-09-30_11-21-30_0000042_00002144,USV,2026-01-18T19:03:02.183306
2024-09-30_11-21-30_0000042_00002237,USV,2026-01-18T19:03:02.842832
2024-09-30_11-21-30_0000042_00002607,USV,2026-01-18T19:03:03.597147
2024-09-30_11-21-34_0000043_00001030,USV,2026-01-18T19:03:04.260153
2024-09-30_11-21-34_0000043_00001137,USV,2026-01-18T19:03:05.058172
2024-09-30_11-21-34_0000043_00001184,USV,2026-01-18T19:03:05.912954
2024-09-30_11-21-34_0000043_00001265,USV,2026-01-18T19:03:06.730509
2024-09-30_11-21-34_0000043_00001312,USV,2026-01-18T19:03:07.763331
2024-09-30_11-21-34_0000043_00001413,USV,2026-01-18T19:03:08.437567
2024-09-30_11-21-34_0000043_00001432,USV,2026-01-18T19:03:09.011426
2024-09-30_11-21-34_0000043_00002077,USV,2026-01-18T19:03:09.756533
2024-09-30_11-21-34_0000043_00002415,USV,2026-01-18T19:03:11.162929
2024-09-30_11-21-34_0000043_noise_07ad1f0f,USV,2026-01-18T19:37:43.472711
2024-09-30_11-21-34_0000043_noise_10fdfa88,USV,2026-01-18T19:37:43.473711
2024-09-30_11-21-34_0000043_noise_1eec0a13,USV,2026-01-18T19:37:43.475211
2024-09-30_11-21-34_0000043_noise_d62e13d6,USV,2026-01-18T19:37:43.476211
2024-09-30_11-21-44_0000045_00001296,Not USV,2026-01-18T19:03:13.449327
2024-09-30_11-21-44_0000045_00001387,USV,2026-01-18T19:03:14.278361
2024-09-30_11-21-44_0000045_00003099,Not USV,2026-01-18T19:03:15.216608
2024-09-30_11-21-48_0000046_00000649,Not USV,2026-01-18T19:03:16.190606
2024-09-30_11-21-48_0000046_00000915,Not USV,2026-01-18T19:03:17.004915
2024-09-30_11-21-48_0000046_00000948,Not USV,2026-01-18T19:03:17.916359
2024-09-30_11-21-48_0000046_00001033,Not USV,2026-01-18T19:03:19.187632
2024-09-30_11-21-50_0000047_00004349,Not USV,2026-01-18T19:03:20.065035
2024-09-30_11-21-50_0000047_00004687,Not USV,2026-01-18T19:03:20.993950
2024-09-30_11-21-57_0000048_00000506,Not USV,2026-01-18T19:03:21.972701
2024-09-30_11-21-57_0000048_00000785,Not USV,2026-01-18T19:03:23.348248
2024-09-30_11-21-57_0000048_00000945,Not USV,2026-01-18T19:03:24.544360
2024-09-30_11-21-57_0000048_00001519,Not USV,2026-01-18T19:03:25.230172
2024-09-30_11-21-57_0000048_00001792,Not USV,2026-01-18T19:03:26.503140
2024-09-30_11-21-58_0000049_00000274,Not USV,2026-01-18T19:03:27.491197
2024-09-30_11-21-58_0000049_00000537,Not USV,2026-01-18T19:03:28.400912
2024-09-30_11-21-58_0000049_00000981,Not USV,2026-01-18T19:03:29.278844
2024-09-30_11-21-58_0000049_00002181,Not USV,2026-01-18T19:03:30.156064
2024-09-30_11-21-58_0000049_00002491,Not USV,2026-01-18T19:03:31.330480
2024-09-30_11-22-01_0000050_00001034,Not USV,2026-01-18T19:03:32.755981
2024-09-30_11-22-01_0000050_00001556,Not USV,2026-01-18T19:03:36.582469
