candidate_id,spectrogram_path,label,source_file
2024-09-30_11-19-19_0000012_noise_bd1a6255,data/experiment_dataset/spectrograms/2024-09-30_11-19-19_0000012_noise_bd1a6255.png,Not USV,2024-09-30_11-19-19_0000012.wav
2024-09-30_11-20-03_0000019_noise_3cd42874,data/experiment_dataset/spectrograms/2024-09-30_11-20-03_0000019_noise_3cd42874.png,Not USV,2024-09-30_11-20-03_0000019.wav
2024-09-30_11-21-07_0000035_noise_4c60d320,data/experiment_dataset/spectrograms/2024-09-30_11-21-07_0000035_noise_4c60d320.png,Not USV,2024-09-30_11-21-07_0000035.wav
2024-09-30_11-18-34_0000004_00001546,data/experiment_dataset/spectrograms/2024-09-30_11-18-34_0000004_00001546.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-19-09_0000008_00001861,data/experiment_dataset/spectrograms/2024-09-30_11-19-09_0000008_00001861.png,USV,2024-09-30_11-19-09_0000008.wav
2024-09-30_11-21-26_0000040_noise_7551c490,data/experiment_dataset/spectrograms/2024-09-30_11-21-26_0000040_noise_7551c490.png,Not USV,2024-09-30_11-21-26_0000040.wav
2024-09-30_11-20-09_0000021_noise_acab87ba,data/experiment_dataset/spectrograms/2024-09-30_11-20-09_0000021_noise_acab87ba.png,Not USV,2024-09-30_11-20-09_0000021.wav
2024-09-30_11-20-53_0000032_00002787,data/experiment_dataset/spectrograms/2024-09-30_11-20-53_0000032_00002787.png,USV,2024-09-30_11-20-53_0000032.wav
2024-09-30_11-21-34_0000043_noise_f1d094d6,data/experiment_dataset/spectrograms/2024-09-30_11-21-34_0000043_noise_f1d094d6.png,Not USV,2024-09-30_11-21-34_0000043.wav
2024-09-30_11-19-00_0000007_noise_f21fde5a,data/experiment_dataset/spectrograms/2024-09-30_11-19-00_0000007_noise_f21fde5a.png,Not USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-20-41_0000029_noise_3e2d9389,data/experiment_dataset/spectrograms/2024-09-30_11-20-41_0000029_noise_3e2d9389.png,Not USV,2024-09-30_11-20-41_0000029.wav
random_neg_00045,data/experiment_dataset/spectrograms/random_neg_00045.png,Not USV,2024-09-30_11-20-26_0000023.wav
2024-09-30_11-20-32_0000025_00002199,data/experiment_dataset/spectrograms/2024-09-30_11-20-32_0000025_00002199.png,Not USV,2024-09-30_11-20-32_0000025.wav
2024-09-30_11-21-22_0000038_00000890,data/experiment_dataset/spectrograms/2024-09-30_11-21-22_0000038_00000890.png,USV,2024-09-30_11-21-22_0000038.wav
2024-09-30_11-18-27_0000003_00004091,data/experiment_dataset/spectrograms/2024-09-30_11-18-27_0000003_00004091.png,USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-19-09_0000008_noise_6ba7a375,data/experiment_dataset/spectrograms/2024-09-30_11-19-09_0000008_noise_6ba7a375.png,Not USV,2024-09-30_11-19-09_0000008.wav
random_neg_00038,data/experiment_dataset/spectrograms/random_neg_00038.png,Not USV,2024-09-30_11-20-03_0000019.wav
2024-09-30_11-20-03_0000019_00002504,data/experiment_dataset/spectrograms/2024-09-30_11-20-03_0000019_00002504.png,Not USV,2024-09-30_11-20-03_0000019.wav
random_neg_00007,data/experiment_dataset/spectrograms/random_neg_00007.png,Not USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-21-01_0000034_noise_f0eece76,data/experiment_dataset/spectrograms/2024-09-30_11-21-01_0000034_noise_f0eece76.png,Not USV,2024-09-30_11-21-01_0000034.wav
2024-09-30_11-20-53_0000032_00003046,data/experiment_dataset/spectrograms/2024-09-30_11-20-53_0000032_00003046.png,USV,2024-09-30_11-20-53_0000032.wav
random_neg_00095,data/experiment_dataset/spectrograms/random_neg_00095.png,Not USV,2024-09-30_11-21-57_0000048.wav
2024-09-30_11-21-01_0000034_noise_a4a6c96d,data/experiment_dataset/spectrograms/2024-09-30_11-21-01_0000034_noise_a4a6c96d.png,Not USV,2024-09-30_11-21-01_0000034.wav
2024-09-30_11-20-26_0000023_noise_4c43f361,data/experiment_dataset/spectrograms/2024-09-30_11-20-26_0000023_noise_4c43f361.png,Not USV,2024-09-30_11-20-26_0000023.wav
2024-09-30_11-18-17_0000001_00005662,data/experiment_dataset/spectrograms/2024-09-30_11-18-17_0000001_00005662.png,USV,2024-09-30_11-18-17_0000001.wav
2024-09-30_11-18-17_0000001_00005332,data/experiment_dataset/spectrograms/2024-09-30_11-18-17_0000001_00005332.png,USV,2024-09-30_11-18-17_0000001.wav
2024-09-30_11-19-19_0000012_noise_928a2a4d,data/experiment_dataset/spectrograms/2024-09-30_11-19-19_0000012_noise_928a2a4d.png,Not USV,2024-09-30_11-19-19_0000012.wav
2024-09-30_11-20-53_0000032_00000983,data/experiment_dataset/spectrograms/2024-09-30_11-20-53_0000032_00000983.png,USV,2024-09-30_11-20-53_0000032.wav
2024-09-30_11-21-30_0000042_noise_2cedb5ba,data/experiment_dataset/spectrograms/2024-09-30_11-21-30_0000042_noise_2cedb5ba.png,Not USV,2024-09-30_11-21-30_0000042.wav
2024-09-30_11-21-01_0000034_00001248,data/experiment_dataset/spectrograms/2024-09-30_11-21-01_0000034_00001248.png,USV,2024-09-30_11-21-01_0000034.wav
2024-09-30_11-20-09_0000021_noise_ea054ad6,data/experiment_dataset/spectrograms/2024-09-30_11-20-09_0000021_noise_ea054ad6.png,Not USV,2024-09-30_11-20-09_0000021.wav
2024-09-30_11-20-29_0000024_noise_c85c1fe6,data/experiment_dataset/spectrograms/2024-09-30_11-20-29_0000024_noise_c85c1fe6.png,Not USV,2024-09-30_11-20-29_0000024.wav
2024-09-30_11-18-57_0000006_00001451,data/experiment_dataset/spectrograms/2024-09-30_11-18-57_0000006_00001451.png,USV,2024-09-30_11-18-57_0000006.wav
2024-09-30_11-18-34_0000004_00003942,data/experiment_dataset/spectrograms/2024-09-30_11-18-34_0000004_00003942.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-21-24_0000039_noise_64f42ce5,data/experiment_dataset/spectrograms/2024-09-30_11-21-24_0000039_noise_64f42ce5.png,Not USV,2024-09-30_11-21-24_0000039.wav
random_neg_00028,data/experiment_dataset/spectrograms/random_neg_00028.png,Not USV,2024-09-30_11-19-34_0000014.wav
2024-09-30_11-18-34_0000004_00005179,data/experiment_dataset/spectrograms/2024-09-30_11-18-34_0000004_00005179.png,USV,2024-09-30_11-18-34_0000004.wav
random_neg_00042,data/experiment_dataset/spectrograms/random_neg_00042.png,Not USV,2024-09-30_11-20-09_0000021.wav
2024-09-30_11-21-07_0000035_00005594,data/experiment_dataset/spectrograms/2024-09-30_11-21-07_0000035_00005594.png,USV,2024-09-30_11-21-07_0000035.wav
random_neg_00058,data/experiment_dataset/spectrograms/random_neg_00058.png,Not USV,2024-09-30_11-20-41_0000029.wav
2024-09-30_11-21-18_0000037_noise_8118b7b9,data/experiment_dataset/spectrograms/2024-09-30_11-21-18_0000037_noise_8118b7b9.png,Not USV,2024-09-30_11-21-18_0000037.wav
2024-09-30_11-18-17_0000001_00001014,data/experiment_dataset/spectrograms/2024-09-30_11-18-17_0000001_00001014.png,USV,2024-09-30_11-18-17_0000001.wav
2024-09-30_11-18-34_0000004_00008259,data/experiment_dataset/spectrograms/2024-09-30_11-18-34_0000004_00008259.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-19-19_0000012_noise_3e9e8170,data/experiment_dataset/spectrograms/2024-09-30_11-19-19_0000012_noise_3e9e8170.png,Not USV,2024-09-30_11-19-19_0000012.wav
2024-09-30_11-21-34_0000043_00002054,data/experiment_dataset/spectrograms/2024-09-30_11-21-34_0000043_00002054.png,USV,2024-09-30_11-21-34_0000043.wav
2024-09-30_11-21-34_0000043_noise_857114c0,data/experiment_dataset/spectrograms/2024-09-30_11-21-34_0000043_noise_857114c0.png,Not USV,2024-09-30_11-21-34_0000043.wav
2024-09-30_11-19-54_0000016_00001763,data/experiment_dataset/spectrograms/2024-09-30_11-19-54_0000016_00001763.png,USV,2024-09-30_11-19-54_0000016.wav
2024-09-30_11-18-17_0000001_00001332,data/experiment_dataset/spectrograms/2024-09-30_11-18-17_0000001_00001332.png,USV,2024-09-30_11-18-17_0000001.wav
2024-09-30_11-18-27_0000003_00004787,data/experiment_dataset/spectrograms/2024-09-30_11-18-27_0000003_00004787.png,Not USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-20-41_0000029_00002438,data/experiment_dataset/spectrograms/2024-09-30_11-20-41_0000029_00002438.png,USV,2024-09-30_11-20-41_0000029.wav
2024-09-30_11-21-26_0000040_noise_a163c2ea,data/experiment_dataset/spectrograms/2024-09-30_11-21-26_0000040_noise_a163c2ea.png,Not USV,2024-09-30_11-21-26_0000040.wav
2024-09-30_11-21-07_0000035_00005914,data/experiment_dataset/spectrograms/2024-09-30_11-21-07_0000035_00005914.png,USV,2024-09-30_11-21-07_0000035.wav
2024-09-30_11-19-19_0000012_noise_9e66a6e8,data/experiment_dataset/spectrograms/2024-09-30_11-19-19_0000012_noise_9e66a6e8.png,Not USV,2024-09-30_11-19-19_0000012.wav
2024-09-30_11-18-34_0000004_00007589,data/experiment_dataset/spectrograms/2024-09-30_11-18-34_0000004_00007589.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-20-56_0000033_noise_26fbe79e,data/experiment_dataset/spectrograms/2024-09-30_11-20-56_0000033_noise_26fbe79e.png,Not USV,2024-09-30_11-20-56_0000033.wav
2024-09-30_11-21-34_0000043_noise_37150bb1,data/experiment_dataset/spectrograms/2024-09-30_11-21-34_0000043_noise_37150bb1.png,Not USV,2024-09-30_11-21-34_0000043.wav
2024-09-30_11-20-29_0000024_00001746,data/experiment_dataset/spectrograms/2024-09-30_11-20-29_0000024_00001746.png,USV,2024-09-30_11-20-29_0000024.wav
2024-09-30_11-21-24_0000039_noise_a2cf4893,data/experiment_dataset/spectrograms/2024-09-30_11-21-24_0000039_noise_a2cf4893.png,Not USV,2024-09-30_11-21-24_0000039.wav
random_neg_00061,data/experiment_dataset/spectrograms/random_neg_00061.png,Not USV,2024-09-30_11-20-48_0000031.wav
2024-09-30_11-21-24_0000039_noise_86da27ad,data/experiment_dataset/spectrograms/2024-09-30_11-21-24_0000039_noise_86da27ad.png,Not USV,2024-09-30_11-21-24_0000039.wav
2024-09-30_11-21-01_0000034_00001565,data/experiment_dataset/spectrograms/2024-09-30_11-21-01_0000034_00001565.png,USV,2024-09-30_11-21-01_0000034.wav
2024-09-30_11-21-24_0000039_noise_b2a87002,data/experiment_dataset/spectrograms/2024-09-30_11-21-24_0000039_noise_b2a87002.png,Not USV,2024-09-30_11-21-24_0000039.wav
2024-09-30_11-18-17_0000001_00004535,data/experiment_dataset/spectrograms/2024-09-30_11-18-17_0000001_00004535.png,USV,2024-09-30_11-18-17_0000001.wav
2024-09-30_11-18-34_0000004_00005398,data/experiment_dataset/spectrograms/2024-09-30_11-18-34_0000004_00005398.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-18-17_0000001_00002042,data/experiment_dataset/spectrograms/2024-09-30_11-18-17_0000001_00002042.png,USV,2024-09-30_11-18-17_0000001.wav
2024-09-30_11-20-07_0000020_noise_0e3e83f1,data/experiment_dataset/spectrograms/2024-09-30_11-20-07_0000020_noise_0e3e83f1.png,Not USV,2024-09-30_11-20-07_0000020.wav
2024-09-30_11-19-19_0000012_noise_7869e875,data/experiment_dataset/spectrograms/2024-09-30_11-19-19_0000012_noise_7869e875.png,Not USV,2024-09-30_11-19-19_0000012.wav
2024-09-30_11-21-07_0000035_00002306,data/experiment_dataset/spectrograms/2024-09-30_11-21-07_0000035_00002306.png,USV,2024-09-30_11-21-07_0000035.wav
2024-09-30_11-19-09_0000008_noise_c043d485,data/experiment_dataset/spectrograms/2024-09-30_11-19-09_0000008_noise_c043d485.png,Not USV,2024-09-30_11-19-09_0000008.wav
2024-09-30_11-19-19_0000012_noise_c7abc494,data/experiment_dataset/spectrograms/2024-09-30_11-19-19_0000012_noise_c7abc494.png,Not USV,2024-09-30_11-19-19_0000012.wav
random_neg_00051,data/experiment_dataset/spectrograms/random_neg_00051.png,Not USV,2024-09-30_11-20-34_0000026.wav
2024-09-30_11-19-00_0000007_00003943,data/experiment_dataset/spectrograms/2024-09-30_11-19-00_0000007_00003943.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-21-01_0000034_00002177,data/experiment_dataset/spectrograms/2024-09-30_11-21-01_0000034_00002177.png,USV,2024-09-30_11-21-01_0000034.wav
random_neg_00027,data/experiment_dataset/spectrograms/random_neg_00027.png,Not USV,2024-09-30_11-19-34_0000014.wav
2024-09-30_11-18-17_0000001_00005004,data/experiment_dataset/spectrograms/2024-09-30_11-18-17_0000001_00005004.png,USV,2024-09-30_11-18-17_0000001.wav
2024-09-30_11-18-27_0000003_00004962,data/experiment_dataset/spectrograms/2024-09-30_11-18-27_0000003_00004962.png,Not USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-19-16_0000011_noise_8f3dd792,data/experiment_dataset/spectrograms/2024-09-30_11-19-16_0000011_noise_8f3dd792.png,Not USV,2024-09-30_11-19-16_0000011.wav
2024-09-30_11-21-01_0000034_00002288,data/experiment_dataset/spectrograms/2024-09-30_11-21-01_0000034_00002288.png,USV,2024-09-30_11-21-01_0000034.wav
2024-09-30_11-21-34_0000043_noise_779f433d,data/experiment_dataset/spectrograms/2024-09-30_11-21-34_0000043_noise_779f433d.png,Not USV,2024-09-30_11-21-34_0000043.wav
2024-09-30_11-20-41_0000029_00001027,data/experiment_dataset/spectrograms/2024-09-30_11-20-41_0000029_00001027.png,USV,2024-09-30_11-20-41_0000029.wav
2024-09-30_11-19-19_0000012_00006262,data/experiment_dataset/spectrograms/2024-09-30_11-19-19_0000012_00006262.png,USV,2024-09-30_11-19-19_0000012.wav
2024-09-30_11-19-00_0000007_noise_584daed6,data/experiment_dataset/spectrograms/2024-09-30_11-19-00_0000007_noise_584daed6.png,Not USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-18-34_0000004_00005154,data/experiment_dataset/spectrograms/2024-09-30_11-18-34_0000004_00005154.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-20-53_0000032_00000638,data/experiment_dataset/spectrograms/2024-09-30_11-20-53_0000032_00000638.png,Not USV,2024-09-30_11-20-53_0000032.wav
2024-09-30_11-21-34_0000043_00001258,data/experiment_dataset/spectrograms/2024-09-30_11-21-34_0000043_00001258.png,USV,2024-09-30_11-21-34_0000043.wav
2024-09-30_11-21-07_0000035_noise_b663f4ab,data/experiment_dataset/spectrograms/2024-09-30_11-21-07_0000035_noise_b663f4ab.png,Not USV,2024-09-30_11-21-07_0000035.wav
2024-09-30_11-20-53_0000032_00002900,data/experiment_dataset/spectrograms/2024-09-30_11-20-53_0000032_00002900.png,USV,2024-09-30_11-20-53_0000032.wav
2024-09-30_11-21-30_0000042_noise_45810ae7,data/experiment_dataset/spectrograms/2024-09-30_11-21-30_0000042_noise_45810ae7.png,Not USV,2024-09-30_11-21-30_0000042.wav
2024-09-30_11-20-07_0000020_00002621,data/experiment_dataset/spectrograms/2024-09-30_11-20-07_0000020_00002621.png,USV,2024-09-30_11-20-07_0000020.wav
2024-09-30_11-20-29_0000024_00002181,data/experiment_dataset/spectrograms/2024-09-30_11-20-29_0000024_00002181.png,USV,2024-09-30_11-20-29_0000024.wav
2024-09-30_11-19-54_0000016_00000928,data/experiment_dataset/spectrograms/2024-09-30_11-19-54_0000016_00000928.png,USV,2024-09-30_11-19-54_0000016.wav
2024-09-30_11-19-55_0000017_00000623,data/experiment_dataset/spectrograms/2024-09-30_11-19-55_0000017_00000623.png,USV,2024-09-30_11-19-55_0000017.wav
2024-09-30_11-20-09_0000021_00001899,data/experiment_dataset/spectrograms/2024-09-30_11-20-09_0000021_00001899.png,Not USV,2024-09-30_11-20-09_0000021.wav
2024-09-30_11-21-01_0000034_noise_004f82dd,data/experiment_dataset/spectrograms/2024-09-30_11-21-01_0000034_noise_004f82dd.png,Not USV,2024-09-30_11-21-01_0000034.wav
2024-09-30_11-19-00_0000007_noise_582fc7ff,data/experiment_dataset/spectrograms/2024-09-30_11-19-00_0000007_noise_582fc7ff.png,Not USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-21-40_0000044_00001626,data/experiment_dataset/spectrograms/2024-09-30_11-21-40_0000044_00001626.png,USV,2024-09-30_11-21-40_0000044.wav
2024-09-30_11-19-00_0000007_noise_03cacfd2,data/experiment_dataset/spectrograms/2024-09-30_11-19-00_0000007_noise_03cacfd2.png,Not USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-20-03_0000019_00002076,data/experiment_dataset/spectrograms/2024-09-30_11-20-03_0000019_00002076.png,USV,2024-09-30_11-20-03_0000019.wav
2024-09-30_11-21-18_0000037_noise_5f4e3df9,data/experiment_dataset/spectrograms/2024-09-30_11-21-18_0000037_noise_5f4e3df9.png,Not USV,2024-09-30_11-21-18_0000037.wav
2024-09-30_11-20-07_0000020_noise_4b466f7c,data/experiment_dataset/spectrograms/2024-09-30_11-20-07_0000020_noise_4b466f7c.png,Not USV,2024-09-30_11-20-07_0000020.wav
2024-09-30_11-20-41_0000029_noise_351ddc6a,data/experiment_dataset/spectrograms/2024-09-30_11-20-41_0000029_noise_351ddc6a.png,Not USV,2024-09-30_11-20-41_0000029.wav
2024-09-30_11-18-17_0000001_noise_79f3132c,data/experiment_dataset/spectrograms/2024-09-30_11-18-17_0000001_noise_79f3132c.png,Not USV,2024-09-30_11-18-17_0000001.wav
2024-09-30_11-21-07_0000035_00003856,data/experiment_dataset/spectrograms/2024-09-30_11-21-07_0000035_00003856.png,USV,2024-09-30_11-21-07_0000035.wav
2024-09-30_11-21-01_0000034_noise_7695a51d,data/experiment_dataset/spectrograms/2024-09-30_11-21-01_0000034_noise_7695a51d.png,Not USV,2024-09-30_11-21-01_0000034.wav
2024-09-30_11-21-30_0000042_00002034,data/experiment_dataset/spectrograms/2024-09-30_11-21-30_0000042_00002034.png,USV,2024-09-30_11-21-30_0000042.wav
2024-09-30_11-21-34_0000043_00003117,data/experiment_dataset/spectrograms/2024-09-30_11-21-34_0000043_00003117.png,USV,2024-09-30_11-21-34_0000043.wav
random_neg_00099,data/experiment_dataset/spectrograms/random_neg_00099.png,Not USV,2024-09-30_11-22-01_0000050.wav
2024-09-30_11-18-17_0000001_00001588,data/experiment_dataset/spectrograms/2024-09-30_11-18-17_0000001_00001588.png,USV,2024-09-30_11-18-17_0000001.wav
2024-09-30_11-19-15_0000010_00002071,data/experiment_dataset/spectrograms/2024-09-30_11-19-15_0000010_00002071.png,USV,2024-09-30_11-19-15_0000010.wav
2024-09-30_11-21-26_0000040_00001156,data/experiment_dataset/spectrograms/2024-09-30_11-21-26_0000040_00001156.png,USV,2024-09-30_11-21-26_0000040.wav
2024-09-30_11-21-34_0000043_00002414,data/experiment_dataset/spectrograms/2024-09-30_11-21-34_0000043_00002414.png,USV,2024-09-30_11-21-34_0000043.wav
2024-09-30_11-21-07_0000035_00005199,data/experiment_dataset/spectrograms/2024-09-30_11-21-07_0000035_00005199.png,USV,2024-09-30_11-21-07_0000035.wav
random_neg_00056,data/experiment_dataset/spectrograms/random_neg_00056.png,Not USV,2024-09-30_11-20-38_0000028.wav
2024-09-30_11-20-03_0000019_noise_f05a0739,data/experiment_dataset/spectrograms/2024-09-30_11-20-03_0000019_noise_f05a0739.png,Not USV,2024-09-30_11-20-03_0000019.wav
2024-09-30_11-21-01_0000034_00001764,data/experiment_dataset/spectrograms/2024-09-30_11-21-01_0000034_00001764.png,USV,2024-09-30_11-21-01_0000034.wav
2024-09-30_11-20-26_0000023_noise_82a55151,data/experiment_dataset/spectrograms/2024-09-30_11-20-26_0000023_noise_82a55151.png,Not USV,2024-09-30_11-20-26_0000023.wav
random_neg_00036,data/experiment_dataset/spectrograms/random_neg_00036.png,Not USV,2024-09-30_11-19-58_0000018.wav
2024-09-30_11-21-14_0000036_00001437,data/experiment_dataset/spectrograms/2024-09-30_11-21-14_0000036_00001437.png,USV,2024-09-30_11-21-14_0000036.wav
2024-09-30_11-21-30_0000042_noise_a7408a46,data/experiment_dataset/spectrograms/2024-09-30_11-21-30_0000042_noise_a7408a46.png,Not USV,2024-09-30_11-21-30_0000042.wav
2024-09-30_11-21-01_0000034_noise_8a59f2d2,data/experiment_dataset/spectrograms/2024-09-30_11-21-01_0000034_noise_8a59f2d2.png,Not USV,2024-09-30_11-21-01_0000034.wav
2024-09-30_11-18-34_0000004_noise_73939e11,data/experiment_dataset/spectrograms/2024-09-30_11-18-34_0000004_noise_73939e11.png,Not USV,2024-09-30_11-18-34_0000004.wav
random_neg_00010,data/experiment_dataset/spectrograms/random_neg_00010.png,Not USV,2024-09-30_11-18-52_0000005.wav
2024-09-30_11-21-26_0000040_00001225,data/experiment_dataset/spectrograms/2024-09-30_11-21-26_0000040_00001225.png,Not USV,2024-09-30_11-21-26_0000040.wav
2024-09-30_11-20-03_0000019_00002268,data/experiment_dataset/spectrograms/2024-09-30_11-20-03_0000019_00002268.png,USV,2024-09-30_11-20-03_0000019.wav
2024-09-30_11-20-56_0000033_00001443,data/experiment_dataset/spectrograms/2024-09-30_11-20-56_0000033_00001443.png,USV,2024-09-30_11-20-56_0000033.wav
2024-09-30_11-19-09_0000008_noise_b5e5f7e8,data/experiment_dataset/spectrograms/2024-09-30_11-19-09_0000008_noise_b5e5f7e8.png,Not USV,2024-09-30_11-19-09_0000008.wav
2024-09-30_11-19-55_0000017_00000975,data/experiment_dataset/spectrograms/2024-09-30_11-19-55_0000017_00000975.png,USV,2024-09-30_11-19-55_0000017.wav
2024-09-30_11-18-34_0000004_00004481,data/experiment_dataset/spectrograms/2024-09-30_11-18-34_0000004_00004481.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-19-09_0000008_00003252,data/experiment_dataset/spectrograms/2024-09-30_11-19-09_0000008_00003252.png,USV,2024-09-30_11-19-09_0000008.wav
2024-09-30_11-21-07_0000035_noise_5c09eea0,data/experiment_dataset/spectrograms/2024-09-30_11-21-07_0000035_noise_5c09eea0.png,Not USV,2024-09-30_11-21-07_0000035.wav
2024-09-30_11-18-57_0000006_noise_6a47e9e8,data/experiment_dataset/spectrograms/2024-09-30_11-18-57_0000006_noise_6a47e9e8.png,Not USV,2024-09-30_11-18-57_0000006.wav
2024-09-30_11-20-53_0000032_00002923,data/experiment_dataset/spectrograms/2024-09-30_11-20-53_0000032_00002923.png,USV,2024-09-30_11-20-53_0000032.wav
2024-09-30_11-21-34_0000043_00003912,data/experiment_dataset/spectrograms/2024-09-30_11-21-34_0000043_00003912.png,USV,2024-09-30_11-21-34_0000043.wav
2024-09-30_11-20-53_0000032_00002444,data/experiment_dataset/spectrograms/2024-09-30_11-20-53_0000032_00002444.png,USV,2024-09-30_11-20-53_0000032.wav
2024-09-30_11-19-00_0000007_00005871,data/experiment_dataset/spectrograms/2024-09-30_11-19-00_0000007_00005871.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-31_0000013_noise_54b8e091,data/experiment_dataset/spectrograms/2024-09-30_11-19-31_0000013_noise_54b8e091.png,Not USV,2024-09-30_11-19-31_0000013.wav
2024-09-30_11-21-01_0000034_noise_2a415bd0,data/experiment_dataset/spectrograms/2024-09-30_11-21-01_0000034_noise_2a415bd0.png,Not USV,2024-09-30_11-21-01_0000034.wav
2024-09-30_11-21-24_0000039_00001966,data/experiment_dataset/spectrograms/2024-09-30_11-21-24_0000039_00001966.png,USV,2024-09-30_11-21-24_0000039.wav
2024-09-30_11-18-17_0000001_00000788,data/experiment_dataset/spectrograms/2024-09-30_11-18-17_0000001_00000788.png,USV,2024-09-30_11-18-17_0000001.wav
2024-09-30_11-18-57_0000006_noise_81081742,data/experiment_dataset/spectrograms/2024-09-30_11-18-57_0000006_noise_81081742.png,Not USV,2024-09-30_11-18-57_0000006.wav
2024-09-30_11-19-19_0000012_noise_fead725e,data/experiment_dataset/spectrograms/2024-09-30_11-19-19_0000012_noise_fead725e.png,Not USV,2024-09-30_11-19-19_0000012.wav
random_neg_00079,data/experiment_dataset/spectrograms/random_neg_00079.png,Not USV,2024-09-30_11-21-26_0000040.wav
2024-09-30_11-19-09_0000008_noise_a0150faf,data/experiment_dataset/spectrograms/2024-09-30_11-19-09_0000008_noise_a0150faf.png,Not USV,2024-09-30_11-19-09_0000008.wav
2024-09-30_11-21-34_0000043_00001309,data/experiment_dataset/spectrograms/2024-09-30_11-21-34_0000043_00001309.png,USV,2024-09-30_11-21-34_0000043.wav
2024-09-30_11-21-01_0000034_00003747,data/experiment_dataset/spectrograms/2024-09-30_11-21-01_0000034_00003747.png,Not USV,2024-09-30_11-21-01_0000034.wav
2024-09-30_11-19-19_0000012_00001009,data/experiment_dataset/spectrograms/2024-09-30_11-19-19_0000012_00001009.png,Not USV,2024-09-30_11-19-19_0000012.wav
2024-09-30_11-19-00_0000007_00005174,data/experiment_dataset/spectrograms/2024-09-30_11-19-00_0000007_00005174.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-21-07_0000035_00004837,data/experiment_dataset/spectrograms/2024-09-30_11-21-07_0000035_00004837.png,USV,2024-09-30_11-21-07_0000035.wav
random_neg_00092,data/experiment_dataset/spectrograms/random_neg_00092.png,Not USV,2024-09-30_11-21-48_0000046.wav
random_neg_00006,data/experiment_dataset/spectrograms/random_neg_00006.png,Not USV,2024-09-30_11-18-27_0000003.wav
2024-09-30_11-18-34_0000004_00006128,data/experiment_dataset/spectrograms/2024-09-30_11-18-34_0000004_00006128.png,USV,2024-09-30_11-18-34_0000004.wav
random_neg_00041,data/experiment_dataset/spectrograms/random_neg_00041.png,Not USV,2024-09-30_11-20-09_0000021.wav
2024-09-30_11-19-19_0000012_00002749,data/experiment_dataset/spectrograms/2024-09-30_11-19-19_0000012_00002749.png,USV,2024-09-30_11-19-19_0000012.wav
2024-09-30_11-20-32_0000025_00002025,data/experiment_dataset/spectrograms/2024-09-30_11-20-32_0000025_00002025.png,USV,2024-09-30_11-20-32_0000025.wav
2024-09-30_11-21-40_0000044_noise_76c25a00,data/experiment_dataset/spectrograms/2024-09-30_11-21-40_0000044_noise_76c25a00.png,Not USV,2024-09-30_11-21-40_0000044.wav
2024-09-30_11-18-34_0000004_00002079,data/experiment_dataset/spectrograms/2024-09-30_11-18-34_0000004_00002079.png,USV,2024-09-30_11-18-34_0000004.wav
2024-09-30_11-20-41_0000029_00002656,data/experiment_dataset/spectrograms/2024-09-30_11-20-41_0000029_00002656.png,USV,2024-09-30_11-20-41_0000029.wav
2024-09-30_11-19-00_0000007_00005586,data/experiment_dataset/spectrograms/2024-09-30_11-19-00_0000007_00005586.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-20-53_0000032_00002151,data/experiment_dataset/spectrograms/2024-09-30_11-20-53_0000032_00002151.png,USV,2024-09-30_11-20-53_0000032.wav
2024-09-30_11-21-18_0000037_00000960,data/experiment_dataset/spectrograms/2024-09-30_11-21-18_0000037_00000960.png,Not USV,2024-09-30_11-21-18_0000037.wav
2024-09-30_11-19-09_0000008_00002272,data/experiment_dataset/spectrograms/2024-09-30_11-19-09_0000008_00002272.png,USV,2024-09-30_11-19-09_0000008.wav
2024-09-30_11-20-29_0000024_noise_65271d20,data/experiment_dataset/spectrograms/2024-09-30_11-20-29_0000024_noise_65271d20.png,Not USV,2024-09-30_11-20-29_0000024.wav
2024-09-30_11-19-00_0000007_00006167,data/experiment_dataset/spectrograms/2024-09-30_11-19-00_0000007_00006167.png,USV,2024-09-30_11-19-00_0000007.wav
2024-09-30_11-19-16_0000011_00001856,data/experiment_dataset/spectrograms/2024-09-30_11-19-16_0000011_00001856.png,Not USV,2024-09-30_11-19-16_0000011.wav
