candidate_id,spectrogram_path,label,source_file,sample_type
neg_random_00310,neg_random_00310.png,Not USV,2024-09-30_11-20-53_0000032.wav,random
neg_random_00311,neg_random_00311.png,Not USV,2024-09-30_11-20-53_0000032.wav,random
neg_random_00312,neg_random_00312.png,Not USV,2024-09-30_11-20-53_0000032.wav,random
neg_random_00313,neg_random_00313.png,Not USV,2024-09-30_11-20-53_0000032.wav,random
neg_random_00314,neg_random_00314.png,Not USV,2024-09-30_11-20-53_0000032.wav,random
neg_random_00315,neg_random_00315.png,Not USV,2024-09-30_11-20-53_0000032.wav,random
neg_random_00316,neg_random_00316.png,Not USV,2024-09-30_11-20-53_0000032.wav,random
neg_random_00317,neg_random_00317.png,Not USV,2024-09-30_11-20-53_0000032.wav,random
neg_random_00318,neg_random_00318.png,Not USV,2024-09-30_11-20-53_0000032.wav,random
neg_random_00319,neg_random_00319.png,Not USV,2024-09-30_11-20-53_0000032.wav,random
neg_random_00320,neg_random_00320.png,Not USV,2024-09-30_11-20-56_0000033.wav,random
neg_random_00321,neg_random_00321.png,Not USV,2024-09-30_11-20-56_0000033.wav,random
neg_random_00322,neg_random_00322.png,Not USV,2024-09-30_11-20-56_0000033.wav,random
neg_random_00323,neg_random_00323.png,Not USV,2024-09-30_11-20-56_0000033.wav,random
neg_random_00324,neg_random_00324.png,Not USV,2024-09-30_11-20-56_0000033.wav,random
neg_random_00325,neg_random_00325.png,Not USV,2024-09-30_11-20-56_0000033.wav,random
neg_random_00326,neg_random_00326.png,Not USV,2024-09-30_11-20-56_0000033.wav,random
neg_random_00327,neg_random_00327.png,Not USV,2024-09-30_11-20-56_0000033.wav,random
neg_random_00328,neg_random_00328.png,Not USV,2024-09-30_11-20-56_0000033.wav,random
neg_random_00329,neg_random_00329.png,Not USV,2024-09-30_11-20-56_0000033.wav,random
neg_random_00330,neg_random_00330.png,Not USV,2024-09-30_11-21-01_0000034.wav,random
neg_random_00331,neg_random_00331.png,Not USV,2024-09-30_11-21-01_0000034.wav,random
neg_random_00332,neg_random_00332.png,Not USV,2024-09-30_11-21-01_0000034.wav,random
neg_random_00333,neg_random_00333.png,Not USV,2024-09-30_11-21-01_0000034.wav,random
neg_random_00334,neg_random_00334.png,Not USV,2024-09-30_11-21-01_0000034.wav,random
neg_random_00335,neg_random_00335.png,Not USV,2024-09-30_11-21-01_0000034.wav,random
neg_random_00336,neg_random_00336.png,Not USV,2024-09-30_11-21-01_0000034.wav,random
neg_random_00337,neg_random_00337.png,Not USV,2024-09-30_11-21-01_0000034.wav,random
neg_random_00338,neg_random_00338.png,Not USV,2024-09-30_11-21-01_0000034.wav,random
neg_random_00339,neg_random_00339.png,Not USV,2024-09-30_11-21-01_0000034.wav,random
neg_random_00340,neg_random_00340.png,Not USV,2024-09-30_11-21-07_0000035.wav,random
neg_random_00341,neg_random_00341.png,Not USV,2024-09-30_11-21-07_0000035.wav,random
neg_random_00342,neg_random_00342.png,Not USV,2024-09-30_11-21-07_0000035.wav,random
neg_random_00343,neg_random_00343.png,Not USV,2024-09-30_11-21-07_0000035.wav,random
neg_random_00344,neg_random_00344.png,Not USV,2024-09-30_11-21-07_0000035.wav,random
neg_random_00345,neg_random_00345.png,Not USV,2024-09-30_11-21-07_0000035.wav,random
neg_random_00346,neg_random_00346.png,Not USV,2024-09-30_11-21-07_0000035.wav,random
neg_random_00347,neg_random_00347.png,Not USV,2024-09-30_11-21-07_0000035.wav,random
neg_random_00348,neg_random_00348.png,Not USV,2024-09-30_11-21-07_0000035.wav,random
neg_random_00349,neg_random_00349.png,Not USV,2024-09-30_11-21-07_0000035.wav,random
neg_random_00350,neg_random_00350.png,Not USV,2024-09-30_11-21-14_0000036.wav,random
neg_random_00351,neg_random_00351.png,Not USV,2024-09-30_11-21-14_0000036.wav,random
neg_random_00352,neg_random_00352.png,Not USV,2024-09-30_11-21-14_0000036.wav,random
neg_random_00353,neg_random_00353.png,Not USV,2024-09-30_11-21-14_0000036.wav,random
neg_random_00354,neg_random_00354.png,Not USV,2024-09-30_11-21-14_0000036.wav,random
neg_random_00355,neg_random_00355.png,Not USV,2024-09-30_11-21-14_0000036.wav,random
neg_random_00356,neg_random_00356.png,Not USV,2024-09-30_11-21-14_0000036.wav,random
neg_random_00357,neg_random_00357.png,Not USV,2024-09-30_11-21-14_0000036.wav,random
neg_random_00358,neg_random_00358.png,Not USV,2024-09-30_11-21-14_0000036.wav,random
neg_random_00359,neg_random_00359.png,Not USV,2024-09-30_11-21-14_0000036.wav,random
neg_random_00360,neg_random_00360.png,Not USV,2024-09-30_11-21-18_0000037.wav,random
neg_random_00361,neg_random_00361.png,Not USV,2024-09-30_11-21-18_0000037.wav,random
neg_random_00362,neg_random_00362.png,Not USV,2024-09-30_11-21-18_0000037.wav,random
neg_random_00363,neg_random_00363.png,Not USV,2024-09-30_11-21-18_0000037.wav,random
neg_random_00364,neg_random_00364.png,Not USV,2024-09-30_11-21-18_0000037.wav,random
neg_random_00365,neg_random_00365.png,Not USV,2024-09-30_11-21-18_0000037.wav,random
neg_random_00366,neg_random_00366.png,Not USV,2024-09-30_11-21-18_0000037.wav,random
neg_random_00367,neg_random_00367.png,Not USV,2024-09-30_11-21-18_0000037.wav,random
neg_random_00368,neg_random_00368.png,Not USV,2024-09-30_11-21-18_0000037.wav,random
neg_random_00369,neg_random_00369.png,Not USV,2024-09-30_11-21-18_0000037.wav,random
neg_random_00370,neg_random_00370.png,Not USV,2024-09-30_11-21-22_0000038.wav,random
neg_random_00371,neg_random_00371.png,Not USV,2024-09-30_11-21-22_0000038.wav,random
neg_random_00372,neg_random_00372.png,Not USV,2024-09-30_11-21-22_0000038.wav,random
neg_random_00373,neg_random_00373.png,Not USV,2024-09-30_11-21-22_0000038.wav,random
neg_random_00374,neg_random_00374.png,Not USV,2024-09-30_11-21-22_0000038.wav,random
neg_random_00375,neg_random_00375.png,Not USV,2024-09-30_11-21-22_0000038.wav,random
neg_random_00376,neg_random_00376.png,Not USV,2024-09-30_11-21-22_0000038.wav,random
neg_random_00377,neg_random_00377.png,Not USV,2024-09-30_11-21-22_0000038.wav,random
neg_random_00378,neg_random_00378.png,Not USV,2024-09-30_11-21-22_0000038.wav,random
neg_random_00379,neg_random_00379.png,Not USV,2024-09-30_11-21-22_0000038.wav,random
neg_random_00380,neg_random_00380.png,Not USV,2024-09-30_11-21-24_0000039.wav,random
neg_random_00381,neg_random_00381.png,Not USV,2024-09-30_11-21-24_0000039.wav,random
neg_random_00382,neg_random_00382.png,Not USV,2024-09-30_11-21-24_0000039.wav,random
neg_random_00383,neg_random_00383.png,Not USV,2024-09-30_11-21-24_0000039.wav,random
neg_random_00384,neg_random_00384.png,Not USV,2024-09-30_11-21-24_0000039.wav,random
neg_random_00385,neg_random_00385.png,Not USV,2024-09-30_11-21-24_0000039.wav,random
neg_random_00386,neg_random_00386.png,Not USV,2024-09-30_11-21-24_0000039.wav,random
neg_random_00387,neg_random_00387.png,Not USV,2024-09-30_11-21-24_0000039.wav,random
neg_random_00388,neg_random_00388.png,Not USV,2024-09-30_11-21-24_0000039.wav,random
neg_random_00389,neg_random_00389.png,Not USV,2024-09-30_11-21-24_0000039.wav,random
neg_random_00390,neg_random_00390.png,Not USV,2024-09-30_11-21-26_0000040.wav,random
neg_random_00391,neg_random_00391.png,Not USV,2024-09-30_11-21-26_0000040.wav,random
neg_random_00392,neg_random_00392.png,Not USV,2024-09-30_11-21-26_0000040.wav,random
neg_random_00393,neg_random_00393.png,Not USV,2024-09-30_11-21-26_0000040.wav,random
neg_random_00394,neg_random_00394.png,Not USV,2024-09-30_11-21-26_0000040.wav,random
neg_random_00395,neg_random_00395.png,Not USV,2024-09-30_11-21-26_0000040.wav,random
neg_random_00396,neg_random_00396.png,Not USV,2024-09-30_11-21-26_0000040.wav,random
neg_random_00397,neg_random_00397.png,Not USV,2024-09-30_11-21-26_0000040.wav,random
neg_random_00398,neg_random_00398.png,Not USV,2024-09-30_11-21-26_0000040.wav,random
neg_random_00399,neg_random_00399.png,Not USV,2024-09-30_11-21-26_0000040.wav,random
neg_random_00400,neg_random_00400.png,Not USV,2024-09-30_11-21-28_0000041.wav,random
neg_random_00401,neg_random_00401.png,Not USV,2024-09-30_11-21-28_0000041.wav,random
neg_random_00402,neg_random_00402.png,Not USV,2024-09-30_11-21-28_0000041.wav,random
neg_random_00403,neg_random_00403.png,Not USV,2024-09-30_11-21-28_0000041.wav,random
neg_random_00404,neg_random_00404.png,Not USV,2024-09-30_11-21-28_0000041.wav,random
neg_random_00405,neg_random_00405.png,Not USV,2024-09-30_11-21-28_0000041.wav,random
neg_random_00406,neg_random_00406.png,Not USV,2024-09-30_11-21-28_0000041.wav,random
neg_random_00407,neg_random_00407.png,Not USV,2024-09-30_11-21-28_0000041.wav,random
neg_random_00408,neg_random_00408.png,Not USV,2024-09-30_11-21-28_0000041.wav,random
neg_random_00409,neg_random_00409.png,Not USV,2024-09-30_11-21-28_0000041.wav,random
neg_random_00410,neg_random_00410.png,Not USV,2024-09-30_11-21-30_0000042.wav,random
neg_random_00411,neg_random_00411.png,Not USV,2024-09-30_11-21-30_0000042.wav,random
neg_random_00412,neg_random_00412.png,Not USV,2024-09-30_11-21-30_0000042.wav,random
neg_random_00413,neg_random_00413.png,Not USV,2024-09-30_11-21-30_0000042.wav,random
neg_random_00414,neg_random_00414.png,Not USV,2024-09-30_11-21-30_0000042.wav,random
neg_random_00415,neg_random_00415.png,Not USV,2024-09-30_11-21-30_0000042.wav,random
neg_random_00416,neg_random_00416.png,Not USV,2024-09-30_11-21-30_0000042.wav,random
neg_random_00417,neg_random_00417.png,Not USV,2024-09-30_11-21-30_0000042.wav,random
neg_random_00418,neg_random_00418.png,Not USV,2024-09-30_11-21-30_0000042.wav,random
neg_random_00419,neg_random_00419.png,Not USV,2024-09-30_11-21-30_0000042.wav,random
neg_random_00420,neg_random_00420.png,Not USV,2024-09-30_11-21-34_0000043.wav,random
neg_random_00421,neg_random_00421.png,Not USV,2024-09-30_11-21-34_0000043.wav,random
neg_random_00422,neg_random_00422.png,Not USV,2024-09-30_11-21-34_0000043.wav,random
neg_random_00423,neg_random_00423.png,Not USV,2024-09-30_11-21-34_0000043.wav,random
neg_random_00424,neg_random_00424.png,Not USV,2024-09-30_11-21-34_0000043.wav,random
neg_random_00425,neg_random_00425.png,Not USV,2024-09-30_11-21-34_0000043.wav,random
neg_random_00426,neg_random_00426.png,Not USV,2024-09-30_11-21-34_0000043.wav,random
neg_random_00427,neg_random_00427.png,Not USV,2024-09-30_11-21-34_0000043.wav,random
neg_random_00428,neg_random_00428.png,Not USV,2024-09-30_11-21-34_0000043.wav,random
neg_random_00429,neg_random_00429.png,Not USV,2024-09-30_11-21-34_0000043.wav,random
neg_random_00430,neg_random_00430.png,Not USV,2024-09-30_11-21-40_0000044.wav,random
neg_random_00431,neg_random_00431.png,Not USV,2024-09-30_11-21-40_0000044.wav,random
neg_random_00432,neg_random_00432.png,Not USV,2024-09-30_11-21-40_0000044.wav,random
neg_random_00433,neg_random_00433.png,Not USV,2024-09-30_11-21-40_0000044.wav,random
neg_random_00434,neg_random_00434.png,Not USV,2024-09-30_11-21-40_0000044.wav,random
neg_random_00435,neg_random_00435.png,Not USV,2024-09-30_11-21-40_0000044.wav,random
neg_random_00436,neg_random_00436.png,Not USV,2024-09-30_11-21-40_0000044.wav,random
neg_random_00437,neg_random_00437.png,Not USV,2024-09-30_11-21-40_0000044.wav,random
neg_random_00438,neg_random_00438.png,Not USV,2024-09-30_11-21-40_0000044.wav,random
neg_random_00439,neg_random_00439.png,Not USV,2024-09-30_11-21-40_0000044.wav,random
neg_random_00440,neg_random_00440.png,Not USV,2024-09-30_11-21-44_0000045.wav,random
neg_random_00441,neg_random_00441.png,Not USV,2024-09-30_11-21-44_0000045.wav,random
neg_random_00442,neg_random_00442.png,Not USV,2024-09-30_11-21-44_0000045.wav,random
neg_random_00443,neg_random_00443.png,Not USV,2024-09-30_11-21-44_0000045.wav,random
neg_random_00444,neg_random_00444.png,Not USV,2024-09-30_11-21-44_0000045.wav,random
neg_random_00445,neg_random_00445.png,Not USV,2024-09-30_11-21-44_0000045.wav,random
neg_random_00446,neg_random_00446.png,Not USV,2024-09-30_11-21-44_0000045.wav,random
neg_random_00447,neg_random_00447.png,Not USV,2024-09-30_11-21-44_0000045.wav,random
neg_random_00448,neg_random_00448.png,Not USV,2024-09-30_11-21-44_0000045.wav,random
neg_random_00449,neg_random_00449.png,Not USV,2024-09-30_11-21-44_0000045.wav,random
neg_random_00450,neg_random_00450.png,Not USV,2024-09-30_11-21-48_0000046.wav,random
neg_random_00451,neg_random_00451.png,Not USV,2024-09-30_11-21-48_0000046.wav,random
neg_random_00452,neg_random_00452.png,Not USV,2024-09-30_11-21-48_0000046.wav,random
neg_random_00453,neg_random_00453.png,Not USV,2024-09-30_11-21-48_0000046.wav,random
neg_random_00454,neg_random_00454.png,Not USV,2024-09-30_11-21-48_0000046.wav,random
neg_random_00455,neg_random_00455.png,Not USV,2024-09-30_11-21-48_0000046.wav,random
neg_random_00456,neg_random_00456.png,Not USV,2024-09-30_11-21-48_0000046.wav,random
neg_random_00457,neg_random_00457.png,Not USV,2024-09-30_11-21-48_0000046.wav,random
neg_random_00458,neg_random_00458.png,Not USV,2024-09-30_11-21-48_0000046.wav,random
neg_random_00459,neg_random_00459.png,Not USV,2024-09-30_11-21-48_0000046.wav,random
neg_random_00460,neg_random_00460.png,Not USV,2024-09-30_11-21-50_0000047.wav,random
neg_random_00461,neg_random_00461.png,Not USV,2024-09-30_11-21-50_0000047.wav,random
neg_random_00462,neg_random_00462.png,Not USV,2024-09-30_11-21-50_0000047.wav,random
neg_random_00463,neg_random_00463.png,Not USV,2024-09-30_11-21-50_0000047.wav,random
neg_random_00464,neg_random_00464.png,Not USV,2024-09-30_11-21-50_0000047.wav,random
neg_random_00465,neg_random_00465.png,Not USV,2024-09-30_11-21-50_0000047.wav,random
neg_random_00466,neg_random_00466.png,Not USV,2024-09-30_11-21-50_0000047.wav,random
neg_random_00467,neg_random_00467.png,Not USV,2024-09-30_11-21-50_0000047.wav,random
neg_random_00468,neg_random_00468.png,Not USV,2024-09-30_11-21-50_0000047.wav,random
neg_random_00469,neg_random_00469.png,Not USV,2024-09-30_11-21-50_0000047.wav,random
neg_random_00470,neg_random_00470.png,Not USV,2024-09-30_11-21-57_0000048.wav,random
neg_random_00471,neg_random_00471.png,Not USV,2024-09-30_11-21-57_0000048.wav,random
neg_random_00472,neg_random_00472.png,Not USV,2024-09-30_11-21-57_0000048.wav,random
neg_random_00473,neg_random_00473.png,Not USV,2024-09-30_11-21-57_0000048.wav,random
neg_random_00474,neg_random_00474.png,Not USV,2024-09-30_11-21-57_0000048.wav,random
neg_random_00475,neg_random_00475.png,Not USV,2024-09-30_11-21-57_0000048.wav,random
neg_random_00476,neg_random_00476.png,Not USV,2024-09-30_11-21-57_0000048.wav,random
neg_random_00477,neg_random_00477.png,Not USV,2024-09-30_11-21-57_0000048.wav,random
neg_random_00478,neg_random_00478.png,Not USV,2024-09-30_11-21-57_0000048.wav,random
neg_random_00479,neg_random_00479.png,Not USV,2024-09-30_11-21-57_0000048.wav,random
neg_random_00480,neg_random_00480.png,Not USV,2024-09-30_11-21-58_0000049.wav,random
neg_random_00481,neg_random_00481.png,Not USV,2024-09-30_11-21-58_0000049.wav,random
neg_random_00482,neg_random_00482.png,Not USV,2024-09-30_11-21-58_0000049.wav,random
neg_random_00483,neg_random_00483.png,Not USV,2024-09-30_11-21-58_0000049.wav,random
neg_random_00484,neg_random_00484.png,Not USV,2024-09-30_11-21-58_0000049.wav,random
neg_random_00485,neg_random_00485.png,Not USV,2024-09-30_11-21-58_0000049.wav,random
neg_random_00486,neg_random_00486.png,Not USV,2024-09-30_11-21-58_0000049.wav,random
neg_random_00487,neg_random_00487.png,Not USV,2024-09-30_11-21-58_0000049.wav,random
neg_random_00488,neg_random_00488.png,Not USV,2024-09-30_11-21-58_0000049.wav,random
neg_random_00489,neg_random_00489.png,Not USV,2024-09-30_11-21-58_0000049.wav,random
neg_random_00490,neg_random_00490.png,Not USV,2024-09-30_11-22-01_0000050.wav,random
neg_random_00491,neg_random_00491.png,Not USV,2024-09-30_11-22-01_0000050.wav,random
neg_random_00492,neg_random_00492.png,Not USV,2024-09-30_11-22-01_0000050.wav,random
neg_random_00493,neg_random_00493.png,Not USV,2024-09-30_11-22-01_0000050.wav,random
neg_random_00494,neg_random_00494.png,Not USV,2024-09-30_11-22-01_0000050.wav,random
neg_random_00495,neg_random_00495.png,Not USV,2024-09-30_11-22-01_0000050.wav,random
neg_random_00496,neg_random_00496.png,Not USV,2024-09-30_11-22-01_0000050.wav,random
neg_random_00497,neg_random_00497.png,Not USV,2024-09-30_11-22-01_0000050.wav,random
neg_random_00498,neg_random_00498.png,Not USV,2024-09-30_11-22-01_0000050.wav,random
neg_random_00499,neg_random_00499.png,Not USV,2024-09-30_11-22-01_0000050.wav,random
neg_inter_usv_gap_00000,neg_inter_usv_gap_00000.png,Not USV,2024-09-30_11-20-29_0000024.wav,inter_usv_gap
neg_inter_usv_gap_00001,neg_inter_usv_gap_00001.png,Not USV,2024-09-30_11-20-29_0000024.wav,inter_usv_gap
neg_inter_usv_gap_00002,neg_inter_usv_gap_00002.png,Not USV,2024-09-30_11-19-54_0000016.wav,inter_usv_gap
neg_inter_usv_gap_00003,neg_inter_usv_gap_00003.png,Not USV,2024-09-30_11-19-54_0000016.wav,inter_usv_gap
neg_inter_usv_gap_00004,neg_inter_usv_gap_00004.png,Not USV,2024-09-30_11-19-19_0000012.wav,inter_usv_gap
neg_inter_usv_gap_00005,neg_inter_usv_gap_00005.png,Not USV,2024-09-30_11-19-19_0000012.wav,inter_usv_gap
neg_inter_usv_gap_00006,neg_inter_usv_gap_00006.png,Not USV,2024-09-30_11-19-19_0000012.wav,inter_usv_gap
neg_inter_usv_gap_00007,neg_inter_usv_gap_00007.png,Not USV,2024-09-30_11-21-07_0000035.wav,inter_usv_gap
neg_inter_usv_gap_00008,neg_inter_usv_gap_00008.png,Not USV,2024-09-30_11-21-07_0000035.wav,inter_usv_gap
neg_inter_usv_gap_00009,neg_inter_usv_gap_00009.png,Not USV,2024-09-30_11-21-07_0000035.wav,inter_usv_gap
neg_inter_usv_gap_00010,neg_inter_usv_gap_00010.png,Not USV,2024-09-30_11-19-16_0000011.wav,inter_usv_gap
neg_inter_usv_gap_00011,neg_inter_usv_gap_00011.png,Not USV,2024-09-30_11-19-16_0000011.wav,inter_usv_gap
neg_inter_usv_gap_00012,neg_inter_usv_gap_00012.png,Not USV,2024-09-30_11-19-16_0000011.wav,inter_usv_gap
neg_inter_usv_gap_00013,neg_inter_usv_gap_00013.png,Not USV,2024-09-30_11-20-14_0000022.wav,inter_usv_gap
neg_inter_usv_gap_00014,neg_inter_usv_gap_00014.png,Not USV,2024-09-30_11-20-14_0000022.wav,inter_usv_gap
neg_inter_usv_gap_00015,neg_inter_usv_gap_00015.png,Not USV,2024-09-30_11-20-14_0000022.wav,inter_usv_gap
neg_inter_usv_gap_00016,neg_inter_usv_gap_00016.png,Not USV,2024-09-30_11-21-01_0000034.wav,inter_usv_gap
neg_inter_usv_gap_00017,neg_inter_usv_gap_00017.png,Not USV,2024-09-30_11-21-01_0000034.wav,inter_usv_gap
neg_inter_usv_gap_00018,neg_inter_usv_gap_00018.png,Not USV,2024-09-30_11-21-01_0000034.wav,inter_usv_gap
neg_inter_usv_gap_00019,neg_inter_usv_gap_00019.png,Not USV,2024-09-30_11-19-34_0000014.wav,inter_usv_gap
neg_inter_usv_gap_00020,neg_inter_usv_gap_00020.png,Not USV,2024-09-30_11-19-34_0000014.wav,inter_usv_gap
neg_inter_usv_gap_00021,neg_inter_usv_gap_00021.png,Not USV,2024-09-30_11-19-34_0000014.wav,inter_usv_gap
neg_inter_usv_gap_00022,neg_inter_usv_gap_00022.png,Not USV,2024-09-30_11-19-55_0000017.wav,inter_usv_gap
neg_inter_usv_gap_00023,neg_inter_usv_gap_00023.png,Not USV,2024-09-30_11-19-55_0000017.wav,inter_usv_gap
neg_inter_usv_gap_00024,neg_inter_usv_gap_00024.png,Not USV,2024-09-30_11-20-38_0000028.wav,inter_usv_gap
neg_inter_usv_gap_00025,neg_inter_usv_gap_00025.png,Not USV,2024-09-30_11-19-12_0000009.wav,inter_usv_gap
neg_inter_usv_gap_00026,neg_inter_usv_gap_00026.png,Not USV,2024-09-30_11-19-12_0000009.wav,inter_usv_gap
neg_inter_usv_gap_00027,neg_inter_usv_gap_00027.png,Not USV,2024-09-30_11-19-12_0000009.wav,inter_usv_gap
neg_inter_usv_gap_00028,neg_inter_usv_gap_00028.png,Not USV,2024-09-30_11-19-19_0000012.wav,inter_usv_gap
neg_inter_usv_gap_00029,neg_inter_usv_gap_00029.png,Not USV,2024-09-30_11-19-19_0000012.wav,inter_usv_gap
neg_inter_usv_gap_00030,neg_inter_usv_gap_00030.png,Not USV,2024-09-30_11-19-19_0000012.wav,inter_usv_gap
neg_inter_usv_gap_00031,neg_inter_usv_gap_00031.png,Not USV,2024-09-30_11-20-32_0000025.wav,inter_usv_gap
neg_inter_usv_gap_00032,neg_inter_usv_gap_00032.png,Not USV,2024-09-30_11-20-32_0000025.wav,inter_usv_gap
neg_inter_usv_gap_00033,neg_inter_usv_gap_00033.png,Not USV,2024-09-30_11-20-14_0000022.wav,inter_usv_gap
neg_inter_usv_gap_00034,neg_inter_usv_gap_00034.png,Not USV,2024-09-30_11-20-14_0000022.wav,inter_usv_gap
neg_inter_usv_gap_00035,neg_inter_usv_gap_00035.png,Not USV,2024-09-30_11-20-14_0000022.wav,inter_usv_gap
neg_inter_usv_gap_00036,neg_inter_usv_gap_00036.png,Not USV,2024-09-30_11-18-17_0000001.wav,inter_usv_gap
neg_inter_usv_gap_00037,neg_inter_usv_gap_00037.png,Not USV,2024-09-30_11-18-17_0000001.wav,inter_usv_gap
neg_inter_usv_gap_00038,neg_inter_usv_gap_00038.png,Not USV,2024-09-30_11-19-00_0000007.wav,inter_usv_gap
neg_inter_usv_gap_00039,neg_inter_usv_gap_00039.png,Not USV,2024-09-30_11-18-17_0000001.wav,inter_usv_gap
neg_inter_usv_gap_00040,neg_inter_usv_gap_00040.png,Not USV,2024-09-30_11-18-17_0000001.wav,inter_usv_gap
neg_inter_usv_gap_00041,neg_inter_usv_gap_00041.png,Not USV,2024-09-30_11-19-00_0000007.wav,inter_usv_gap
neg_inter_usv_gap_00042,neg_inter_usv_gap_00042.png,Not USV,2024-09-30_11-19-00_0000007.wav,inter_usv_gap
neg_inter_usv_gap_00043,neg_inter_usv_gap_00043.png,Not USV,2024-09-30_11-19-00_0000007.wav,inter_usv_gap
neg_inter_usv_gap_00044,neg_inter_usv_gap_00044.png,Not USV,2024-09-30_11-18-34_0000004.wav,inter_usv_gap
neg_inter_usv_gap_00045,neg_inter_usv_gap_00045.png,Not USV,2024-09-30_11-18-34_0000004.wav,inter_usv_gap
neg_inter_usv_gap_00046,neg_inter_usv_gap_00046.png,Not USV,2024-09-30_11-19-58_0000018.wav,inter_usv_gap
neg_inter_usv_gap_00047,neg_inter_usv_gap_00047.png,Not USV,2024-09-30_11-19-38_0000015.wav,inter_usv_gap
neg_inter_usv_gap_00048,neg_inter_usv_gap_00048.png,Not USV,2024-09-30_11-19-38_0000015.wav,inter_usv_gap
neg_inter_usv_gap_00049,neg_inter_usv_gap_00049.png,Not USV,2024-09-30_11-19-38_0000015.wav,inter_usv_gap
neg_inter_usv_gap_00050,neg_inter_usv_gap_00050.png,Not USV,2024-09-30_11-19-38_0000015.wav,inter_usv_gap
neg_inter_usv_gap_00051,neg_inter_usv_gap_00051.png,Not USV,2024-09-30_11-19-38_0000015.wav,inter_usv_gap
neg_inter_usv_gap_00052,neg_inter_usv_gap_00052.png,Not USV,2024-09-30_11-19-38_0000015.wav,inter_usv_gap
neg_inter_usv_gap_00053,neg_inter_usv_gap_00053.png,Not USV,2024-09-30_11-20-03_0000019.wav,inter_usv_gap
neg_inter_usv_gap_00054,neg_inter_usv_gap_00054.png,Not USV,2024-09-30_11-20-03_0000019.wav,inter_usv_gap
neg_inter_usv_gap_00055,neg_inter_usv_gap_00055.png,Not USV,2024-09-30_11-20-03_0000019.wav,inter_usv_gap
neg_inter_usv_gap_00056,neg_inter_usv_gap_00056.png,Not USV,2024-09-30_11-21-34_0000043.wav,inter_usv_gap
neg_inter_usv_gap_00057,neg_inter_usv_gap_00057.png,Not USV,2024-09-30_11-21-34_0000043.wav,inter_usv_gap
neg_inter_usv_gap_00058,neg_inter_usv_gap_00058.png,Not USV,2024-09-30_11-21-34_0000043.wav,inter_usv_gap
neg_inter_usv_gap_00059,neg_inter_usv_gap_00059.png,Not USV,2024-09-30_11-19-38_0000015.wav,inter_usv_gap
neg_inter_usv_gap_00060,neg_inter_usv_gap_00060.png,Not USV,2024-09-30_11-21-34_0000043.wav,inter_usv_gap
neg_inter_usv_gap_00061,neg_inter_usv_gap_00061.png,Not USV,2024-09-30_11-21-34_0000043.wav,inter_usv_gap
neg_inter_usv_gap_00062,neg_inter_usv_gap_00062.png,Not USV,2024-09-30_11-19-55_0000017.wav,inter_usv_gap
neg_inter_usv_gap_00063,neg_inter_usv_gap_00063.png,Not USV,2024-09-30_11-19-55_0000017.wav,inter_usv_gap
neg_inter_usv_gap_00064,neg_inter_usv_gap_00064.png,Not USV,2024-09-30_11-19-55_0000017.wav,inter_usv_gap
neg_inter_usv_gap_00065,neg_inter_usv_gap_00065.png,Not USV,2024-09-30_11-21-34_0000043.wav,inter_usv_gap
neg_inter_usv_gap_00066,neg_inter_usv_gap_00066.png,Not USV,2024-09-30_11-21-34_0000043.wav,inter_usv_gap
neg_inter_usv_gap_00067,neg_inter_usv_gap_00067.png,Not USV,2024-09-30_11-21-34_0000043.wav,inter_usv_gap
neg_inter_usv_gap_00068,neg_inter_usv_gap_00068.png,Not USV,2024-09-30_11-21-40_0000044.wav,inter_usv_gap
neg_inter_usv_gap_00069,neg_inter_usv_gap_00069.png,Not USV,2024-09-30_11-21-40_0000044.wav,inter_usv_gap
neg_inter_usv_gap_00070,neg_inter_usv_gap_00070.png,Not USV,2024-09-30_11-21-40_0000044.wav,inter_usv_gap
neg_inter_usv_gap_00071,neg_inter_usv_gap_00071.png,Not USV,2024-09-30_11-19-38_0000015.wav,inter_usv_gap
neg_inter_usv_gap_00072,neg_inter_usv_gap_00072.png,Not USV,2024-09-30_11-19-38_0000015.wav,inter_usv_gap
neg_inter_usv_gap_00073,neg_inter_usv_gap_00073.png,Not USV,2024-09-30_11-19-38_0000015.wav,inter_usv_gap
neg_inter_usv_gap_00074,neg_inter_usv_gap_00074.png,Not USV,2024-09-30_11-19-38_0000015.wav,inter_usv_gap
neg_inter_usv_gap_00075,neg_inter_usv_gap_00075.png,Not USV,2024-09-30_11-19-38_0000015.wav,inter_usv_gap
neg_inter_usv_gap_00076,neg_inter_usv_gap_00076.png,Not USV,2024-09-30_11-19-38_0000015.wav,inter_usv_gap
neg_inter_usv_gap_00077,neg_inter_usv_gap_00077.png,Not USV,2024-09-30_11-20-56_0000033.wav,inter_usv_gap
neg_inter_usv_gap_00078,neg_inter_usv_gap_00078.png,Not USV,2024-09-30_11-20-56_0000033.wav,inter_usv_gap
neg_inter_usv_gap_00079,neg_inter_usv_gap_00079.png,Not USV,2024-09-30_11-20-56_0000033.wav,inter_usv_gap
neg_inter_usv_gap_00080,neg_inter_usv_gap_00080.png,Not USV,2024-09-30_11-20-53_0000032.wav,inter_usv_gap
neg_inter_usv_gap_00081,neg_inter_usv_gap_00081.png,Not USV,2024-09-30_11-20-53_0000032.wav,inter_usv_gap
